name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2940366	530792	3471158	0.13955
Micrococcales	85006	O	1793648	229780	2023428	0.08135
Propionibacteriales	85009	O	1317921	206842	1524763	0.06130
Corynebacteriales	85007	O	1199430	125206	1324636	0.05325
Pseudonocardiales	85010	O	967664	121016	1088680	0.04377
Micromonosporales	85008	O	735226	82816	818042	0.03289
Streptosporangiales	85012	O	500408	65542	565950	0.02275
Geodermatophilales	1643682	O	144533	30075	174608	0.00702
Actinomycetales	2037	O	61586	7510	69096	0.00278
Frankiales	85013	O	55492	4557	60049	0.00241
Jiangellales	1217098	O	33227	4770	37997	0.00153
Bifidobacteriales	85004	O	24345	6157	30502	0.00123
Nakamurellales	1643684	O	22568	2469	25037	0.00101
Catenulisporales	414714	O	14540	1737	16277	0.00065
Jatrophihabitantales	2805415	O	10800	780	11580	0.00047
Glycomycetales	85014	O	9779	629	10408	0.00042
Kineosporiales	622452	O	7860	1784	9644	0.00039
Sporichthyales	2495578	O	4864	1897	6761	0.00027
Actinopolysporales	622450	O	3793	319	4112	0.00017
Acidothermales	1643683	O	2466	106	2572	0.00010
Solirubrobacterales	588673	O	199581	25006	224587	0.00903
Miltoncostaeales	2843198	O	47419	5284	52703	0.00212
Rubrobacterales	84996	O	116464	12219	128683	0.00517
Acidimicrobiales	84993	O	85241	7829	93070	0.00374
Eggerthellales	1643822	O	20802	2851	23653	0.00095
Coriobacteriales	84999	O	15392	2660	18052	0.00073
Egibacterales	1747768	O	8841	435	9276	0.00037
Egicoccales	1755823	O	8073	1034	9107	0.00037
Euzebyales	908621	O	7823	534	8357	0.00034
Bacillales	1385	O	224124	92925	317049	0.01275
Lactobacillales	186826	O	11378	4930	16308	0.00066
Eubacteriales	186802	O	56982	9946	66928	0.00269
Thermoanaerobacterales	68295	O	6181	725	6906	0.00028
Selenomonadales	909929	O	7039	375	7414	0.00030
Veillonellales	1843489	O	1764	466	2230	0.00009
Limnochordales	1676649	O	4438	144	4582	0.00018
Erysipelotrichales	526525	O	1158	301	1459	0.00006
Deinococcales	118964	O	50169	2094	52263	0.00210
Thermales	68933	O	19378	990	20368	0.00082
Trueperales	2762275	O	3783	164	3947	0.00016
Synechococcales	1890424	O	31691	1911	33602	0.00135
Nostocales	1161	O	10672	759	11431	0.00046
Pseudanabaenales	2881377	O	7810	423	8233	0.00033
Gloeobacterales	307595	O	7620	145	7765	0.00031
Oscillatoriales	1150	O	4557	354	4911	0.00020
Chroococcales	1118	O	1909	239	2148	0.00009
Sphaerobacterales	85001	O	10355	479	10834	0.00044
Thermomicrobiales	189776	O	2582	44	2626	0.00011
Chloroflexales	32064	O	11027	303	11330	0.00046
Tepidiformales	2682226	O	6547	220	6767	0.00027
Ardenticatenales	1382929	O	6525	105	6630	0.00027
Caldilineales	475963	O	3182	148	3330	0.00013
Anaerolineales	292629	O	2667	39	2706	0.00011
Ktedonobacterales	388448	O	2371	1376	3747	0.00015
Fimbriimonadales	1663425	O	3684	17	3701	0.00015
Hyphomicrobiales	356	O	3309502	158648	3468150	0.13943
Sphingomonadales	204457	O	777964	69251	847215	0.03406
Rhodospirillales	204441	O	392417	315047	707464	0.02844
Rhodobacterales	204455	O	280433	17540	297973	0.01198
Caulobacterales	204458	O	165406	13890	179296	0.00721
Hyphomonadales	2800060	O	9789	305	10094	0.00041
Maricaulales	2800059	O	8930	761	9691	0.00039
Parvularculales	255473	O	2787	1462	4249	0.00017
Rickettsiales	766	O	1251	20	1271	0.00005
Emcibacterales	2066490	O	1244	109	1353	0.00005
Burkholderiales	80840	O	1857142	382845	2239987	0.09005
Rhodocyclales	206389	O	137979	36433	174412	0.00701
Nitrosomonadales	32003	O	108746	12549	121295	0.00488
Neisseriales	206351	O	91695	21255	112950	0.00454
Xanthomonadales	135614	O	558974	87433	646407	0.02599
Pseudomonadales	72274	O	476134	123357	599491	0.02410
Enterobacterales	91347	O	155852	209048	364900	0.01467
Chromatiales	135613	O	96283	6515	102798	0.00413
Oceanospirillales	135619	O	86302	10420	96722	0.00389
Aeromonadales	135624	O	33824	21157	54981	0.00221
Methylococcales	135618	O	30976	1236	32212	0.00130
Nevskiales	1775403	O	22091	3589	25680	0.00103
Acidiferrobacterales	1692040	O	18687	801	19488	0.00078
Alteromonadales	135622	O	18485	2449	20934	0.00084
Cellvibrionales	1706369	O	18237	835	19072	0.00077
Vibrionales	135623	O	10918	2639	13557	0.00055
