name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	4506754	248128	4754882	0.47161
Thermoleophilia	1497346	C	136294	17615	153909	0.01527
Rubrobacteria	84995	C	60420	7681	68101	0.00675
Acidimicrobiia	84992	C	42297	4439	46736	0.00464
Coriobacteriia	84998	C	14654	2274	16928	0.00168
Nitriliruptoria	908620	C	9990	827	10817	0.00107
Bacilli	91061	C	90169	48883	139052	0.01379
Clostridia	186801	C	23270	3836	27106	0.00269
Negativicutes	909932	C	3737	398	4135	0.00041
Limnochordia	1676648	C	1705	64	1769	0.00018
Deinococci	188787	C	28348	21094	49442	0.00490
Gloeobacteria	307596	C	2753	3203	5956	0.00059
Thermomicrobia	189775	C	5278	180	5458	0.00054
Chloroflexia	32061	C	3962	125	4087	0.00041
Tepidiformia	2682225	C	2936	115	3051	0.00030
Ardenticatenia	1382928	C	2416	45	2461	0.00024
Caldilineae	475962	C	1228	66	1294	0.00013
Ktedonobacteria	388447	C	1123	28	1151	0.00011
Fimbriimonadia	1663419	C	1401	7	1408	0.00014
Alphaproteobacteria	28211	C	2091695	161773	2253468	0.22351
Betaproteobacteria	28216	C	804953	174634	979587	0.09716
Gammaproteobacteria	1236	C	584526	158653	743179	0.07371
Deltaproteobacteria	28221	C	314074	15776	329850	0.03272
Epsilonproteobacteria	29547	C	2685	222	2907	0.00029
Acidithiobacillia	1807140	C	1309	141	1450	0.00014
Planctomycetia	203683	C	172298	3020	175318	0.01739
Phycisphaerae	666505	C	8843	391	9234	0.00092
Opitutae	414999	C	16875	820	17695	0.00176
Verrucomicrobiae	203494	C	8769	1394	10163	0.00101
Cytophagia	768503	C	22895	504	23399	0.00232
Chitinophagia	1853228	C	11533	137	11670	0.00116
Bacteroidia	200643	C	8471	1490	9961	0.00099
Flavobacteriia	117743	C	8382	7935	16317	0.00162
Sphingobacteriia	117747	C	4263	346	4609	0.00046
Chlorobia	191410	C	2718	322	3040	0.00030
Gemmatimonadetes	219685	C	53264	3171	56435	0.00560
Vicinamibacteria	1813735	C	39944	2399	42343	0.00420
Acidobacteriia	204432	C	33331	540	33871	0.00336
Blastocatellia	1562566	C	2547	100	2647	0.00026
Holophagae	533205	C	1623	32	1655	0.00016
Nitrospira	203693	C	7924	121	8045	0.00080
Spirochaetia	203692	C	2750	138	2888	0.00029
Synergistia	649775	C	2265	694	2959	0.00029
Sordariomycetes	147550	C	29645	573	30218	0.00300
Eurotiomycetes	147545	C	5592	187	5779	0.00057
Dothideomycetes	147541	C	1322	191	1513	0.00015
Saccharomycetes	4891	C	1489	203	1692	0.00017
Ustilaginomycetes	5257	C	2534	66	2600	0.00026
