name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1796673	303463	2100136	0.16232
Kitasatospora	2063	G	24173	5858	30031	0.00232
Streptacidiphilus	228398	G	15419	3074	18493	0.00143
Yinghuangia	2805681	G	13175	1478	14653	0.00113
Microbacterium	33882	G	115918	15078	130996	0.01012
Agromyces	33877	G	35960	6492	42452	0.00328
Leifsonia	110932	G	27880	13799	41679	0.00322
Curtobacterium	2034	G	23665	3689	27354	0.00211
Rathayibacter	33886	G	20300	3512	23812	0.00184
Clavibacter	1573	G	15068	6456	21524	0.00166
Leucobacter	55968	G	14375	1968	16343	0.00126
Agrococcus	46352	G	13522	2760	16282	0.00126
Protaetiibacter	2680004	G	8391	1858	10249	0.00079
Salinibacterium	235888	G	5973	717	6690	0.00052
Cryobacterium	69578	G	5566	595	6161	0.00048
Frondihabitans	447237	G	4602	542	5144	0.00040
Plantibacter	190323	G	3902	369	4271	0.00033
Microterricola	518733	G	3868	713	4581	0.00035
Microcella	337004	G	3601	938	4539	0.00035
Cnuibacter	1759331	G	2950	481	3431	0.00027
Herbiconiux	881616	G	2838	426	3264	0.00025
Frigoribacterium	96492	G	2757	608	3365	0.00026
Gryllotalpicola	1195526	G	2689	387	3076	0.00024
Mycetocola	76634	G	2440	223	2663	0.00021
Subtercola	120212	G	2287	137	2424	0.00019
Humibacter	427753	G	2204	371	2575	0.00020
Amnibacterium	1029631	G	2069	373	2442	0.00019
Chryseoglobus	1331730	G	2008	318	2326	0.00018
Marisediminicola	1230698	G	1601	148	1749	0.00014
Gulosibacter	256818	G	1464	310	1774	0.00014
Diaminobutyricimonas	1433997	G	1443	202	1645	0.00013
Glaciihabitans	1649454	G	1365	81	1446	0.00011
Agreia	110934	G	1240	111	1351	0.00010
Arthrobacter	1663	G	190517	36353	226870	0.01753
Pseudarthrobacter	1742993	G	40236	11949	52185	0.00403
Kocuria	57493	G	13846	2975	16821	0.00130
Sinomonas	596707	G	10481	2036	12517	0.00097
Micrococcus	1269	G	6384	3347	9731	0.00075
Paenarthrobacter	1742992	G	5487	2233	7720	0.00060
Glutamicibacter	1742989	G	3914	901	4815	0.00037
Rothia	32207	G	2774	849	3623	0.00028
Citricoccus	169133	G	2169	401	2570	0.00020
Pedococcus	2805645	G	18365	4753	23118	0.00179
Intrasporangium	53357	G	16578	3372	19950	0.00154
Janibacter	53457	G	16116	3777	19893	0.00154
Phycicoccus	367298	G	15591	3695	19286	0.00149
Tetrasphaera	99479	G	12120	2774	14894	0.00115
Arsenicicoccus	267408	G	4903	1512	6415	0.00050
Cellulomonas	1707	G	56070	15320	71390	0.00552
Actinotalea	458839	G	3651	1072	4723	0.00037
Oerskovia	162491	G	2998	779	3777	0.00029
Pseudactinotalea	1926259	G	2339	266	2605	0.00020
Paraoerskovia	665568	G	1963	407	2370	0.00018
Cellulosimicrobium	157920	G	16798	5685	22483	0.00174
Xylanimonas	186188	G	9130	2356	11486	0.00089
Isoptericola	254250	G	7217	2633	9850	0.00076
Ornithinimicrobium	125287	G	15762	2650	18412	0.00142
Serinicoccus	265976	G	11993	2650	14643	0.00113
Brachybacterium	43668	G	16379	2085	18464	0.00143
Dermabacter	36739	G	1068	446	1514	0.00012
Brevibacterium	1696	G	17058	2626	19684	0.00152
Dermacoccus	57495	G	5384	1503	6887	0.00053
Luteipulveratus	745364	G	4404	490	4894	0.00038
