name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	15139611	21497	15161108	0.99575
Eukaryota	2759	D	63371	1278	64649	0.00425
