name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1348122	279849	1627971	0.14080
Kitasatospora	2063	G	21462	6476	27938	0.00242
Yinghuangia	2805681	G	18680	2600	21280	0.00184
Streptacidiphilus	228398	G	13180	3309	16489	0.00143
Microbacterium	33882	G	97533	15119	112652	0.00974
Agromyces	33877	G	30112	6490	36602	0.00317
Curtobacterium	2034	G	21857	4161	26018	0.00225
Rathayibacter	33886	G	18384	3821	22205	0.00192
Leifsonia	110932	G	15369	3954	19323	0.00167
Clavibacter	1573	G	14072	6634	20706	0.00179
Leucobacter	55968	G	14060	2414	16474	0.00142
Agrococcus	46352	G	13653	3283	16936	0.00146
Protaetiibacter	2680004	G	6313	1671	7984	0.00069
Salinibacterium	235888	G	5104	742	5846	0.00051
Cryobacterium	69578	G	4641	600	5241	0.00045
Frondihabitans	447237	G	4129	581	4710	0.00041
Plantibacter	190323	G	3584	427	4011	0.00035
Microterricola	518733	G	3571	785	4356	0.00038
Microcella	337004	G	3256	1013	4269	0.00037
Cnuibacter	1759331	G	2567	494	3061	0.00026
Frigoribacterium	96492	G	2471	645	3116	0.00027
Herbiconiux	881616	G	2443	435	2878	0.00025
Gryllotalpicola	1195526	G	2396	413	2809	0.00024
Mycetocola	76634	G	2291	262	2553	0.00022
Subtercola	120212	G	2045	153	2198	0.00019
Humibacter	427753	G	1932	377	2309	0.00020
Chryseoglobus	1331730	G	1853	343	2196	0.00019
Amnibacterium	1029631	G	1748	373	2121	0.00018
Gulosibacter	256818	G	1555	389	1944	0.00017
Marisediminicola	1230698	G	1355	150	1505	0.00013
Diaminobutyricimonas	1433997	G	1139	190	1329	0.00011
Agreia	110934	G	1085	118	1203	0.00010
Glaciihabitans	1649454	G	1045	74	1119	0.00010
Arthrobacter	1663	G	105042	24227	129269	0.01118
Pseudarthrobacter	1742993	G	14739	4386	19125	0.00165
Kocuria	57493	G	12430	3219	15649	0.00135
Sinomonas	596707	G	7698	1698	9396	0.00081
Micrococcus	1269	G	6043	3358	9401	0.00081
Glutamicibacter	1742989	G	3562	1097	4659	0.00040
Paenarthrobacter	1742992	G	3242	1683	4925	0.00043
Rothia	32207	G	2659	982	3641	0.00031
Citricoccus	169133	G	1946	437	2383	0.00021
Cellulomonas	1707	G	48386	15209	63595	0.00550
