name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	1411085	265993	1677078	0.12672
Microbacteriaceae	85023	F	352206	41281	393487	0.02973
Micrococcaceae	1268	F	198405	38222	236627	0.01788
Cellulomonadaceae	85016	F	69696	19760	89456	0.00676
Intrasporangiaceae	85021	F	58449	12806	71255	0.00538
Promicromonosporaceae	85017	F	34802	11628	46430	0.00351
Ornithinimicrobiaceae	2805590	F	26428	4727	31155	0.00235
Dermabacteraceae	85020	F	18731	3046	21777	0.00165
Brevibacteriaceae	85019	F	17538	3058	20596	0.00156
Bogoriellaceae	145358	F	13444	3450	16894	0.00128
Dermacoccaceae	145357	F	13305	2626	15931	0.00120
Ruaniaceae	1331736	F	11026	11171	22197	0.00168
Beutenbergiaceae	125316	F	7578	2071	9649	0.00073
Sanguibacteraceae	145360	F	5626	1494	7120	0.00054
Dermatophilaceae	85018	F	2471	204	2675	0.00020
Kytococcaceae	2805426	F	2323	1239	3562	0.00027
Mycobacteriaceae	1762	F	337537	41225	378762	0.02862
Nocardiaceae	85025	F	172179	29289	201468	0.01522
Corynebacteriaceae	1653	F	47091	10007	57098	0.00431
Gordoniaceae	85026	F	41953	7700	49653	0.00375
Tsukamurellaceae	85028	F	12964	2806	15770	0.00119
Dietziaceae	85029	F	7579	6936	14515	0.00110
Segniliparaceae	316606	F	1070	50	1120	0.00008
Nocardioidaceae	85015	F	489884	85879	575763	0.04350
Propionibacteriaceae	31957	F	58521	10924	69445	0.00525
Kribbellaceae	2726069	F	28579	3670	32249	0.00244
Actinopolymorphaceae	2805400	F	7599	735	8334	0.00063
Pseudonocardiaceae	2070	F	480023	63902	543925	0.04110
Micromonosporaceae	28056	F	468012	55118	523130	0.03953
Streptosporangiaceae	2004	F	133919	19402	153321	0.01158
Thermomonosporaceae	2012	F	95549	15717	111266	0.00841
Nocardiopsaceae	83676	F	29969	4089	34058	0.00257
Geodermatophilaceae	85030	F	130413	28244	158657	0.01199
Actinomycetaceae	2049	F	30506	3867	34373	0.00260
Frankiaceae	74712	F	30009	2568	32577	0.00246
Jiangellaceae	1217100	F	17074	2545	19619	0.00148
Nakamurellaceae	85031	F	12520	1462	13982	0.00106
Bifidobacteriaceae	31953	F	11927	2643	14570	0.00110
Catenulisporaceae	414877	F	7573	943	8516	0.00064
Jatrophihabitantaceae	2805416	F	5831	436	6267	0.00047
Glycomycetaceae	85034	F	4912	343	5255	0.00040
Kineosporiaceae	83778	F	4176	986	5162	0.00039
Sporichthyaceae	85033	F	2400	980	3380	0.00026
