name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	1279176	56325	1335501	0.51510
Thermoleophilia	1497346	C	28841	2981	31822	0.01227
Rubrobacteria	84995	C	12310	1298	13608	0.00525
Acidimicrobiia	84992	C	7102	641	7743	0.00299
Coriobacteriia	84998	C	3268	414	3682	0.00142
Nitriliruptoria	908620	C	2199	157	2356	0.00091
Bacilli	91061	C	29378	9829	39207	0.01512
Clostridia	186801	C	6831	842	7673	0.00296
Deinococci	188787	C	6811	4956	11767	0.00454
Thermomicrobia	189775	C	1504	140	1644	0.00063
Alphaproteobacteria	28211	C	483618	30145	513763	0.19816
Betaproteobacteria	28216	C	200908	41740	242648	0.09359
Gammaproteobacteria	1236	C	144804	34229	179033	0.06905
Deltaproteobacteria	28221	C	70601	22335	92936	0.03585
Planctomycetia	203683	C	44845	669	45514	0.01755
Phycisphaerae	666505	C	2205	79	2284	0.00088
Opitutae	414999	C	2768	103	2871	0.00111
Verrucomicrobiae	203494	C	1608	326	1934	0.00075
Cytophagia	768503	C	4912	101	5013	0.00193
Bacteroidia	200643	C	1895	360	2255	0.00087
Chitinophagia	1853228	C	1838	20	1858	0.00072
Flavobacteriia	117743	C	1599	1655	3254	0.00126
Gemmatimonadetes	219685	C	11378	502	11880	0.00458
Acidobacteriia	204432	C	13348	164	13512	0.00521
Vicinamibacteria	1813735	C	4377	219	4596	0.00177
Nitrospira	203693	C	1213	12	1225	0.00047
Sordariomycetes	147550	C	12785	323	13108	0.00506
