name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. BH-MK-02	2880933	S	24885	6152	31037	0.00292
Streptomyces sp. CdTB01	1725411	S	18762	6419	25181	0.00237
Streptomyces sp. A2-16	2781734	S	15218	5845	21063	0.00198
Streptomyces sp. SN-593	659352	S	12941	3204	16145	0.00152
Streptomyces sp. CB01881	2078691	S	9264	1825	11089	0.00104
Streptomyces sp. ZYC-3	2797636	S	8268	2001	10269	0.00097
Streptomyces sp. So13.3	2136173	S	8121	1640	9761	0.00092
Streptomyces sp. 3214.6	1882757	S	8067	2878	10945	0.00103
Streptomyces sp. P3	2135430	S	7279	2212	9491	0.00089
Streptomyces sp. SCSIO 64649	2878388	S	7015	1305	8320	0.00078
Streptomyces sp. GQFP	2907545	S	6953	1423	8376	0.00079
Streptomyces sp. ST1015	1848900	S	6637	1626	8263	0.00078
Streptomyces sp. Z423-1	2730915	S	6109	2148	8257	0.00078
Streptomyces sp. NHF165	2175864	S	6008	1118	7126	0.00067
Streptomyces sp. LRE541	2931983	S	5945	1654	7599	0.00071
Streptomyces sp. SAT1	1849967	S	5794	2482	8276	0.00078
Streptomyces sp. RPA4-2	2721244	S	5712	2076	7788	0.00073
Streptomyces sp. NA02950	2742137	S	5544	1247	6791	0.00064
Streptomyces sp. WAC 01438	2203204	S	5534	2216	7750	0.00073
Streptomyces sp. NEAU-sy36	2751189	S	5500	2443	7943	0.00075
Streptomyces sp. Go 40/10	2825844	S	5355	2981	8336	0.00078
Streptomyces sp. DSM 40868	2721173	S	5353	2364	7717	0.00073
Streptomyces sp. MA3_2.13	2867410	S	5269	704	5973	0.00056
Streptomyces sp. S4.7	2705439	S	5241	2084	7325	0.00069
Streptomyces sp. SCUT-3	2684469	S	5204	2119	7323	0.00069
Streptomyces sp. 3025	2923272	S	5150	997	6147	0.00058
Streptomyces sp. MG62	2838015	S	4833	2237	7070	0.00066
Streptomyces sp. BJ20	2930049	S	4740	2274	7014	0.00066
Streptomyces sp. 891-h	2720714	S	4721	948	5669	0.00053
Streptomyces sp. JB150	2714844	S	4687	1885	6572	0.00062
Streptomyces sp. MBT27	1488356	S	4630	1532	6162	0.00058
Streptomyces sp. CMB-StM0423	2059884	S	4604	3496	8100	0.00076
Streptomyces sp. HM190	2695266	S	4555	1723	6278	0.00059
Streptomyces sp. YIM 121038	2136401	S	4538	1598	6136	0.00058
Streptomyces sp. Go-475	2072505	S	4449	2549	6998	0.00066
Streptomyces sp. RTd22	1841249	S	4420	2909	7329	0.00069
Streptomyces sp. GMY02	1333528	S	4418	870	5288	0.00050
Streptomyces sp. MG28	2865673	S	4338	2047	6385	0.00060
Streptomyces sp. MST-110588	2833628	S	4319	1163	5482	0.00052
Streptomyces sp. AMCC400023	2056258	S	4310	2363	6673	0.00063
Streptomyces sp. NA04227	2742136	S	4307	1087	5394	0.00051
Streptomyces sp. GS7	2692234	S	4239	1326	5565	0.00052
Streptomyces sp. W1SF4	2305220	S	4080	1677	5757	0.00054
Streptomyces sp. C8S0	2585716	S	3856	1206	5062	0.00048
Streptomyces sp. QHH-9511	2684468	S	3838	1204	5042	0.00047
Streptomyces sp. Rer75	2750011	S	3822	2782	6604	0.00062
Streptomyces sp. SYP-A7193	2662065	S	3754	3102	6856	0.00064
Streptomyces sp. BHT-5-2	2866715	S	3706	1372	5078	0.00048
Streptomyces sp. S1D4-11	2721246	S	3694	3960	7654	0.00072
Streptomyces sp. jing01	2726118	S	3688	2535	6223	0.00059
Streptomyces sp. 135	2838850	S	3659	1464	5123	0.00048
Streptomyces sp. CB09001	2083284	S	3609	3095	6704	0.00063
Streptomyces sp. SM18	1736046	S	3591	1197	4788	0.00045
Streptomyces sp. HP-A2021	2927875	S	3478	2434	5912	0.00056
Streptomyces sp. SirexAA-E	862751	S	3465	1248	4713	0.00044
Streptomyces sp. WAC 01529	2203205	S	3202	1377	4579	0.00043
Streptomyces sp. HSG2	2797167	S	3074	733	3807	0.00036
Streptomyces sp. Tu 2975	2676871	S	2993	1102	4095	0.00039
Streptomyces sp. WY228	2855836	S	2935	1952	4887	0.00046
Streptomyces sp. fd1-xmd	1812480	S	2896	1680	4576	0.00043
Streptomyces sp. 2323.1	1938841	S	2825	2107	4932	0.00046
Streptomyces sp. MOE7	1961713	S	2804	4181	6985	0.00066
Streptomyces sp. SUK 48	2582831	S	2770	2259	5029	0.00047
Streptomyces sp. INR7	2607753	S	2756	1943	4699	0.00044
Streptomyces sp. WAC 06738	2203210	S	2653	4646	7299	0.00069
Streptomyces sp. TN58	234612	S	2633	1622	4255	0.00040
Streptomyces sp. CCM_MD2014	1561022	S	2569	3487	6056	0.00057
Streptomyces sp. HF10	2692233	S	2399	2215	4614	0.00043
Streptomyces sp. CNQ-509	444103	S	2337	3994	6331	0.00060
Streptomyces sp. M2	646637	S	2157	23606	25763	0.00242
Streptomyces sp. AgN23	1188315	S	2149	2437	4586	0.00043
Streptomyces sp. CRSS-Y-16	2906474	S	2115	24486	26601	0.00250
Streptomyces sp. ADI95-16	1522758	S	1879	2736	4615	0.00043
Streptomyces sp. YPW6	2840373	S	1840	1178	3018	0.00028
Streptomyces sp. 769	1262452	S	1817	1761	3578	0.00034
Streptomyces sp. RPA4-5	2721245	S	1752	1408	3160	0.00030
Streptomyces sp. Mg1	465541	S	1720	2664	4384	0.00041
Streptomyces sp. EAS-AB2608	2779671	S	1630	4520	6150	0.00058
Streptomyces sp. RLB1-33	2721243	S	1457	6031	7488	0.00070
Streptomyces sp. PBH53	1577075	S	1433	3846	5279	0.00050
Streptomyces sp. S063	2005885	S	1326	1168	2494	0.00023
Streptomyces sp. ID38640	1265399	S	1317	1340	2657	0.00025
Streptomyces sp. NEAU-S7GS2	2202000	S	1306	1472	2778	0.00026
Streptomyces sp. S8	1837283	S	1251	1383	2634	0.00025
Streptomyces sp. 3211	1964449	S	1228	2755	3983	0.00037
Streptomyces sp. NA02536	2742133	S	1101	3695	4796	0.00045
Streptomyces sp. Sge12	1972846	S	1077	2976	4053	0.00038
Streptomyces sp. 11-1-2	1851167	S	1063	2615	3678	0.00035
Streptomyces sp. WA6-1-16	2879427	S	1036	1402	2438	0.00023
Streptomyces sp. XC 2026	2782004	S	1018	1089	2107	0.00020
Streptomyces rapamycinicus	1226757	S	15075	3859	18934	0.00178
Streptomyces hygroscopicus	1912	S	8777	14817	23594	0.00222
Streptomyces violaceusniger	68280	S	2392	1808	4200	0.00039
Streptomyces yatensis	155177	S	2179	1825	4004	0.00038
Streptomyces venezuelae	54571	S	23455	9758	33213	0.00312
Streptomyces cadmiisoli	2184053	S	5504	1417	6921	0.00065
Streptomyces aurantiacus	47760	S	4931	1240	6171	0.00058
Streptomyces qaidamensis	1783515	S	3379	1567	4946	0.00047
Streptomyces alboniger	132473	S	2753	1113	3866	0.00036
Streptomyces koyangensis	188770	S	1825	2103	3928	0.00037
Streptomyces bathyalis	2710756	S	16902	2663	19565	0.00184
Streptomyces durmitorensis	319947	S	14774	3277	18051	0.00170
Streptomyces lydicus	47763	S	14035	11020	25055	0.00236
Streptomyces griseorubiginosus	67304	S	13306	4665	17971	0.00169
Streptomyces armeniacus	83291	S	12058	1616	13674	0.00129
Streptomyces chartreusis	1969	S	11316	5240	16556	0.00156
Streptomyces aquilus	2548456	S	10646	3329	13975	0.00131
Streptomyces niveus	193462	S	10616	4940	15556	0.00146
Streptomyces griseus	1911	S	3600	3395	6995	0.00066
Streptomyces anulatus	1892	S	2719	3359	6078	0.00057
Streptomyces microflavus	1919	S	1263	6819	8082	0.00076
Streptomyces globisporus	1908	S	1150	10386	11536	0.00108
Streptomyces albus	1888	S	9000	5009	14009	0.00132
Streptomyces asoensis	249586	S	8560	2674	11234	0.00106
