name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	4636183	175153	4811336	0.48962
Firmicutes	1239	P	144072	56483	200555	0.02041
Cyanobacteria	1117	P	44816	586	45402	0.00462
Deinococcus-Thermus	1297	P	23819	765	24584	0.00250
Chloroflexi	200795	P	18376	246	18622	0.00190
Armatimonadetes	67819	P	1580	7	1587	0.00016
Proteobacteria	1224	P	4002834	268447	4271281	0.43466
Planctomycetes	203682	P	195603	2624	198227	0.02017
Verrucomicrobia	74201	P	18491	573	19064	0.00194
Bacteroidetes	976	P	51500	893	52393	0.00533
Chlorobi	1090	P	2166	63	2229	0.00023
Gemmatimonadetes	142182	P	51790	2482	54272	0.00552
Acidobacteria	57723	P	61159	1043	62202	0.00633
Nitrospirae	40117	P	4683	55	4738	0.00048
Spirochaetes	203691	P	2157	77	2234	0.00023
Synergistetes	508458	P	1875	131	2006	0.00020
Ascomycota	4890	P	47131	417	47548	0.00484
Basidiomycota	5204	P	3705	120	3825	0.00039
Oomycota	4762	P	4142	456	4598	0.00047
