name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	1010893	179051	1189944	0.13320
Microbacteriaceae	85023	F	239253	28680	267933	0.02999
Micrococcaceae	1268	F	154976	30003	184979	0.02071
Cellulomonadaceae	85016	F	42752	11944	54696	0.00612
Intrasporangiaceae	85021	F	38267	8091	46358	0.00519
Promicromonosporaceae	85017	F	20920	6747	27667	0.00310
Ornithinimicrobiaceae	2805590	F	17682	3087	20769	0.00232
Dermabacteraceae	85020	F	13691	2131	15822	0.00177
Brevibacteriaceae	85019	F	12550	2130	14680	0.00164
Dermacoccaceae	145357	F	8998	1750	10748	0.00120
Bogoriellaceae	145358	F	8676	2182	10858	0.00122
Ruaniaceae	1331736	F	7565	7360	14925	0.00167
Beutenbergiaceae	125316	F	5227	1393	6620	0.00074
Sanguibacteraceae	145360	F	3579	923	4502	0.00050
Dermatophilaceae	85018	F	1701	134	1835	0.00021
Kytococcaceae	2805426	F	1577	484	2061	0.00023
Mycobacteriaceae	1762	F	259536	34009	293545	0.03286
Nocardiaceae	85025	F	140588	21445	162033	0.01814
Corynebacteriaceae	1653	F	34875	6997	41872	0.00469
Gordoniaceae	85026	F	30106	5288	35394	0.00396
Tsukamurellaceae	85028	F	9166	1897	11063	0.00124
Dietziaceae	85029	F	5413	4936	10349	0.00116
Pseudonocardiaceae	2070	F	408456	51511	459967	0.05149
Micromonosporaceae	28056	F	291072	34118	325190	0.03640
Nocardioidaceae	85015	F	211148	35428	246576	0.02760
Propionibacteriaceae	31957	F	39926	7910	47836	0.00535
Kribbellaceae	2726069	F	26602	3424	30026	0.00336
Actinopolymorphaceae	2805400	F	7041	679	7720	0.00086
Thermomonosporaceae	2012	F	125261	20825	146086	0.01635
Streptosporangiaceae	2004	F	67862	9272	77134	0.00863
Nocardiopsaceae	83676	F	23515	3013	26528	0.00297
Geodermatophilaceae	85030	F	63814	13331	77145	0.00864
Frankiaceae	74712	F	22227	1831	24058	0.00269
Actinomycetaceae	2049	F	21717	2620	24337	0.00272
Jiangellaceae	1217100	F	11515	1693	13208	0.00148
Nakamurellaceae	85031	F	11114	1283	12397	0.00139
Catenulisporaceae	414877	F	9665	1175	10840	0.00121
Bifidobacteriaceae	31953	F	8460	1731	10191	0.00114
Jatrophihabitantaceae	2805416	F	6602	477	7079	0.00079
Glycomycetaceae	85034	F	3161	213	3374	0.00038
Kineosporiaceae	83778	F	2760	635	3395	0.00038
Sporichthyaceae	85033	F	1767	716	2483	0.00028
Actinopolysporaceae	622451	F	1484	126	1610	0.00018
Acidothermaceae	85032	F	1020	42	1062	0.00012
Conexibacteraceae	320583	F	67955	7770	75725	0.00848
Miltoncostaeaceae	2843199	F	15809	1713	17522	0.00196
Baekduiaceae	2600303	F	23797	3278	27075	0.00303
Rubrobacteraceae	84997	F	11994	421	12415	0.00139
Iamiaceae	633392	F	23914	2493	26407	0.00296
Ilumatobacteraceae	2448023	F	2607	132	2739	0.00031
Acidimicrobiaceae	84994	F	1052	67	1119	0.00013
Eggerthellaceae	1643826	F	7184	941	8125	0.00091
Atopobiaceae	1643824	F	3431	613	4044	0.00045
Coriobacteriaceae	84107	F	1531	289	1820	0.00020
Egibacteraceae	1747769	F	2769	130	2899	0.00032
Egicoccaceae	1755824	F	2585	320	2905	0.00033
Euzebyaceae	908622	F	2580	168	2748	0.00031
Bacillaceae	186817	F	63763	48987	112750	0.01262
Paenibacillaceae	186822	F	40390	2648	43038	0.00482
Alicyclobacillaceae	186823	F	3539	443	3982	0.00045
Planococcaceae	186818	F	2208	494	2702	0.00030
Thermoactinomycetaceae	186824	F	1204	110	1314	0.00015
Lactobacillaceae	33958	F	2573	708	3281	0.00037
Streptococcaceae	1300	F	1065	2009	3074	0.00034
Oscillospiraceae	216572	F	5671	1602	7273	0.00081
Clostridiales Family XVII. Incertae Sedis	539000	F	3909	845	4754	0.00053
Lachnospiraceae	186803	F	2311	589	2900	0.00032
Clostridiaceae	31979	F	1925	767	2692	0.00030
Symbiobacteriaceae	543349	F	1612	104	1716	0.00019
Peptococcaceae	186807	F	1109	80	1189	0.00013
Thermoanaerobacteraceae	186814	F	2022	292	2314	0.00026
Selenomonadaceae	1843491	F	1949	130	2079	0.00023
Limnochordaceae	1676650	F	1543	45	1588	0.00018
Deinococcaceae	183710	F	17937	1438	19375	0.00217
Thermaceae	188786	F	6454	323	6777	0.00076
Trueperaceae	332247	F	1249	53	1302	0.00015
Synechococcaceae	1890426	F	8752	915	9667	0.00108
Prochlorococcaceae	2881426	F	1995	386	2381	0.00027
Nostocaceae	1162	F	1642	746	2388	0.00027
Gloeobacteraceae	1890422	F	2677	57	2734	0.00031
Leptolyngbyaceae	1890438	F	1526	128	1654	0.00019
Sphaerobacteraceae	85002	F	3876	246	4122	0.00046
Roseiflexaceae	1508635	F	2389	128	2517	0.00028
Ktedonosporobacteraceae	2692416	F	2921	94	3015	0.00034
Tepidiformaceae	2682227	F	2459	84	2543	0.00028
Ardenticatenaceae	1382930	F	2281	36	2317	0.00026
Caldilineaceae	475964	F	1062	72	1134	0.00013
Fimbriimonadaceae	1663426	F	1292	5	1297	0.00015
Bradyrhizobiaceae	41294	F	743521	52667	796188	0.08912
Phyllobacteriaceae	69277	F	132750	17497	150247	0.01682
Rhizobiaceae	82115	F	110041	21830	131871	0.01476
Methylobacteriaceae	119045	F	80159	9532	89691	0.01004
Hyphomicrobiaceae	45401	F	67798	4555	72353	0.00810
Xanthobacteraceae	335928	F	67460	8118	75578	0.00846
Boseaceae	2831100	F	24784	2941	27725	0.00310
Devosiaceae	2831106	F	23467	1533	25000	0.00280
Aurantimonadaceae	255475	F	17293	2727	20020	0.00224
Methylocystaceae	31993	F	13643	13124	26767	0.00300
Phreatobacteraceae	2843305	F	10651	1340	11991	0.00134
Stappiaceae	2821832	F	9874	1688	11562	0.00129
Beijerinckiaceae	45404	F	7156	389	7545	0.00084
Blastochloridaceae	2831090	F	6448	1140	7588	0.00085
Parvibaculaceae	2813035	F	5899	1123	7022	0.00079
Chelatococcaceae	2036754	F	5338	901	6239	0.00070
Brucellaceae	118882	F	3852	6965	10817	0.00121
Kaistiaceae	2831111	F	3633	668	4301	0.00048
Amorphaceae	2685818	F	3268	269	3537	0.00040
Lichenihabitantaceae	2723775	F	2175	75	2250	0.00025
Pleomorphomonadaceae	2843308	F	2018	268	2286	0.00026
Breoghaniaceae	2831104	F	2013	200	2213	0.00025
Sphingomonadaceae	41297	F	180573	21676	202249	0.02264
Erythrobacteraceae	335929	F	31913	4923	36836	0.00412
Sphingosinicellaceae	2820280	F	8301	507	8808	0.00099
