name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria	28211	C	4438173	247041	4685214	0.24991
Betaproteobacteria	28216	C	2082673	284110	2366783	0.12624
Gammaproteobacteria	1236	C	1494731	266841	1761572	0.09396
Deltaproteobacteria	28221	C	549590	35483	585073	0.03121
Epsilonproteobacteria	29547	C	6218	275	6493	0.00035
Oligoflexia	1553900	C	2962	26	2988	0.00016
Acidithiobacillia	1807140	C	2799	222	3021	0.00016
Actinomycetia	1760	C	6924776	264940	7189716	0.38350
Thermoleophilia	1497346	C	123314	11148	134462	0.00717
Acidimicrobiia	84992	C	47789	3649	51438	0.00274
Rubrobacteria	84995	C	47650	3897	51547	0.00275
Coriobacteriia	84998	C	22140	2409	24549	0.00131
Nitriliruptoria	908620	C	13261	812	14073	0.00075
Bacilli	91061	C	432117	128129	560246	0.02988
Clostridia	186801	C	51814	9745	61559	0.00328
Negativicutes	909932	C	7779	533	8312	0.00044
Limnochordia	1676648	C	2331	59	2390	0.00013
Erysipelotrichia	526524	C	1152	348	1500	0.00008
Tissierellia	1737404	C	1124	162825	163949	0.00875
Gloeobacteria	307596	C	4209	1146	5355	0.00029
Deinococci	188787	C	45160	1331	46491	0.00248
Thermomicrobia	189775	C	8501	280	8781	0.00047
Chloroflexia	32061	C	6045	196	6241	0.00033
Tepidiformia	2682225	C	3989	118	4107	0.00022
Ardenticatenia	1382928	C	3628	50	3678	0.00020
Caldilineae	475962	C	2159	127	2286	0.00012
Anaerolineae	292625	C	1577	26	1603	0.00009
Ktedonobacteria	388447	C	1370	38	1408	0.00008
Dehalococcoidia	301297	C	1275	942	2217	0.00012
Fimbriimonadia	1663419	C	2578	9	2587	0.00014
Mollicutes	31969	C	1575	290	1865	0.00010
Planctomycetia	203683	C	286676	3071	289747	0.01546
Phycisphaerae	666505	C	14185	413	14598	0.00078
Opitutae	414999	C	59625	1703	61328	0.00327
Verrucomicrobiae	203494	C	19292	2056	21348	0.00114
Kiritimatiellae	1921781	C	1095	1040	2135	0.00011
Chlamydiia	204429	C	1439	333	1772	0.00009
Cytophagia	768503	C	57011	1077	58088	0.00310
Flavobacteriia	117743	C	35449	2507	37956	0.00202
Chitinophagia	1853228	C	30307	397	30704	0.00164
Bacteroidia	200643	C	18822	4124	22946	0.00122
Sphingobacteriia	117747	C	17760	13166	30926	0.00165
Chlorobia	191410	C	4633	558	5191	0.00028
Gemmatimonadetes	219685	C	149757	5857	155614	0.00830
Vicinamibacteria	1813735	C	58672	2277	60949	0.00325
Acidobacteriia	204432	C	53551	556	54107	0.00289
Blastocatellia	1562566	C	3397	85	3482	0.00019
Holophagae	533205	C	2278	29	2307	0.00012
Nitrospira	203693	C	13998	140	14138	0.00075
Spirochaetia	203692	C	5700	211	5911	0.00032
Synergistia	649775	C	3688	209	3897	0.00021
Thermotogae	188708	C	1210	76	1286	0.00007
Sordariomycetes	147550	C	85730	1809	87539	0.00467
Eurotiomycetes	147545	C	5380	204	5584	0.00030
Dothideomycetes	147541	C	3179	563	3742	0.00020
Saccharomycetes	4891	C	3845	301	4146	0.00022
Ustilaginomycetes	5257	C	4912	244	5156	0.00028
Agaricomycetes	155619	C	1600	48	1648	0.00009
