name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	27084189	43733	27127922	0.99588
Eukaryota	2759	D	109318	2992	112310	0.00412
