name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	11814918	491182	12306100	0.50054
Firmicutes	1239	P	336257	117838	454095	0.01847
Deinococcus-Thermus	1297	P	72255	2836	75091	0.00305
Cyanobacteria	1117	P	67687	1623	69310	0.00282
Chloroflexi	200795	P	48533	685	49218	0.00200
Armatimonadetes	67819	P	4737	25	4762	0.00019
Tenericutes	544448	P	1398	99	1497	0.00006
Proteobacteria	1224	P	9821316	583272	10404588	0.42320
Planctomycetes	203682	P	453603	5058	458661	0.01866
Verrucomicrobia	74201	P	75938	1884	77822	0.00317
Kiritimatiellaeota	134625	P	2275	1454	3729	0.00015
Chlamydiae	204428	P	1100	34	1134	0.00005
Bacteroidetes	976	P	175785	3372	179157	0.00729
Chlorobi	1090	P	6627	228	6855	0.00028
Gemmatimonadetes	142182	P	130924	6962	137886	0.00561
Acidobacteria	57723	P	171820	4424	176244	0.00717
Nitrospirae	40117	P	16882	233	17115	0.00070
Spirochaetes	203691	P	7691	349	8040	0.00033
Synergistetes	508458	P	6224	484	6708	0.00027
Candidatus Bipolaricaulota	67810	P	1120	42	1162	0.00005
Thermotogae	200918	P	1610	81	1691	0.00007
Aquificae	200783	P	1035	12	1047	0.00004
Ascomycota	4890	P	115165	1235	116400	0.00473
Basidiomycota	5204	P	10749	235	10984	0.00045
Oomycota	4762	P	14624	1660	16284	0.00066
