name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	1005681	66608	1072289	0.06905
Rhizobiaceae	82115	F	698679	94101	792780	0.05105
Phyllobacteriaceae	69277	F	201059	25471	226530	0.01459
Methylobacteriaceae	119045	F	128132	15118	143250	0.00922
Xanthobacteraceae	335928	F	103525	12232	115757	0.00745
Hyphomicrobiaceae	45401	F	100185	7092	107277	0.00691
Boseaceae	2831100	F	43482	5079	48561	0.00313
Devosiaceae	2831106	F	35123	2274	37397	0.00241
Aurantimonadaceae	255475	F	27193	27377	54570	0.00351
Methylocystaceae	31993	F	20514	1285	21799	0.00140
Phreatobacteraceae	2843305	F	16827	2065	18892	0.00122
Stappiaceae	2821832	F	15787	2617	18404	0.00119
Beijerinckiaceae	45404	F	10754	577	11331	0.00073
Blastochloridaceae	2831090	F	10088	1747	11835	0.00076
Parvibaculaceae	2813035	F	9392	1652	11044	0.00071
Chelatococcaceae	2036754	F	8156	1354	9510	0.00061
Kaistiaceae	2831111	F	6157	1111	7268	0.00047
Brucellaceae	118882	F	6054	1972	8026	0.00052
Amorphaceae	2685818	F	5346	436	5782	0.00037
Lichenihabitantaceae	2723775	F	3527	126	3653	0.00024
Pleomorphomonadaceae	2843308	F	3281	426	3707	0.00024
Breoghaniaceae	2831104	F	3101	303	3404	0.00022
Sphingomonadaceae	41297	F	462067	59071	521138	0.03356
Erythrobacteraceae	335929	F	77449	11728	89177	0.00574
Sphingosinicellaceae	2820280	F	14306	866	15172	0.00098
Azospirillaceae	2829815	F	78353	6583	84936	0.00547
Acetobacteraceae	433	F	78113	7388	85501	0.00551
Rhodospirillaceae	41295	F	42323	149360	191683	0.01234
Stellaceae	2844601	F	8727	470	9197	0.00059
Elioraeaceae	2690195	F	4079	161	4240	0.00027
Thalassospiraceae	2844866	F	2511	137	2648	0.00017
Rhodobacteraceae	31989	F	86957	9487	96444	0.00621
Roseobacteraceae	2854170	F	61291	5570	66861	0.00431
Caulobacteraceae	76892	F	83876	6347	90223	0.00581
Maricaulaceae	2800061	F	4762	380	5142	0.00033
Hyphomonadaceae	69657	F	4111	130	4241	0.00027
Parvularculaceae	255474	F	1498	83	1581	0.00010
Xanthomonadaceae	32033	F	807222	170814	978036	0.06298
Rhodanobacteraceae	1775411	F	74012	6966	80978	0.00521
Pseudomonadaceae	135621	F	240305	56815	297120	0.01913
Marinobacteraceae	2887365	F	5558	293	5851	0.00038
Enterobacteriaceae	543	F	39287	108687	147974	0.00953
Yersiniaceae	1903411	F	15826	5492	21318	0.00137
Erwiniaceae	1903409	F	12206	1671	13877	0.00089
Pectobacteriaceae	1903410	F	7378	1088	8466	0.00055
Hafniaceae	1903412	F	2208	593	2801	0.00018
Morganellaceae	1903414	F	1769	698	2467	0.00016
Bruguierivoracaceae	2812006	F	1394	75	1469	0.00009
Ectothiorhodospiraceae	72276	F	20901	1324	22225	0.00143
Chromatiaceae	1046	F	16022	858	16880	0.00109
Wenzhouxiangellaceae	1676141	F	2382	1956	4338	0.00028
Thioalkalibacteraceae	2035710	F	1446	272	1718	0.00011
Thioalkalispiraceae	1096778	F	1338	344	1682	0.00011
Halomonadaceae	28256	F	36427	3219	39646	0.00255
Alcanivoracaceae	224372	F	3578	1273	4851	0.00031
Oceanospirillaceae	135620	F	2492	188	2680	0.00017
Aeromonadaceae	84642	F	17470	8378	25848	0.00166
Methylococcaceae	403	F	15234	475	15709	0.00101
Shewanellaceae	267890	F	4981	596	5577	0.00036
Alteromonadaceae	72275	F	2168	269	2437	0.00016
Pseudoalteromonadaceae	267888	F	1450	136	1586	0.00010
Microbulbiferaceae	1706373	F	4573	191	4764	0.00031
Halieaceae	1706372	F	1942	134	2076	0.00013
Cellvibrionaceae	1706371	F	1846	45	1891	0.00012
Acidiferrobacteraceae	1692041	F	8299	284	8583	0.00055
Sinobacteraceae	568386	F	5985	523	6508	0.00042
