name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1977648	372221	2349869	0.15301
Kitasatospora	2063	G	31571	8887	40458	0.00263
Yinghuangia	2805681	G	29803	3855	33658	0.00219
Streptacidiphilus	228398	G	18120	4184	22304	0.00145
Microbacterium	33882	G	144869	20287	165156	0.01075
Agromyces	33877	G	48024	9089	57113	0.00372
Curtobacterium	2034	G	31054	5198	36252	0.00236
Leifsonia	110932	G	29504	19986	49490	0.00322
Rathayibacter	33886	G	26611	4823	31434	0.00205
Clavibacter	1573	G	20403	8557	28960	0.00189
Leucobacter	55968	G	20019	3007	23026	0.00150
Agrococcus	46352	G	19193	4161	23354	0.00152
Protaetiibacter	2680004	G	9438	2161	11599	0.00076
Salinibacterium	235888	G	7458	932	8390	0.00055
Cryobacterium	69578	G	6913	793	7706	0.00050
Frondihabitans	447237	G	5931	731	6662	0.00043
Plantibacter	190323	G	5269	534	5803	0.00038
Microterricola	518733	G	5008	963	5971	0.00039
Microcella	337004	G	4549	1251	5800	0.00038
Cnuibacter	1759331	G	3893	656	4549	0.00030
Gryllotalpicola	1195526	G	3580	544	4124	0.00027
Herbiconiux	881616	G	3476	542	4018	0.00026
Frigoribacterium	96492	G	3405	779	4184	0.00027
Mycetocola	76634	G	3170	320	3490	0.00023
Subtercola	120212	G	3107	204	3311	0.00022
Humibacter	427753	G	3012	527	3539	0.00023
Amnibacterium	1029631	G	2693	507	3200	0.00021
Chryseoglobus	1331730	G	2606	403	3009	0.00020
Gulosibacter	256818	G	2217	502	2719	0.00018
Marisediminicola	1230698	G	2066	201	2267	0.00015
Diaminobutyricimonas	1433997	G	1755	257	2012	0.00013
Glaciihabitans	1649454	G	1605	100	1705	0.00011
Agreia	110934	G	1504	142	1646	0.00011
Arthrobacter	1663	G	142394	30087	172481	0.01123
Pseudarthrobacter	1742993	G	23670	7101	30771	0.00200
Kocuria	57493	G	18131	4418	22549	0.00147
Sinomonas	596707	G	12670	2751	15421	0.00100
Micrococcus	1269	G	8724	5008	13732	0.00089
Glutamicibacter	1742989	G	5119	1441	6560	0.00043
Paenarthrobacter	1742992	G	4573	2145	6718	0.00044
Rothia	32207	G	3771	1292	5063	0.00033
Citricoccus	169133	G	2769	585	3354	0.00022
Nesterenkonia	57494	G	1014	53	1067	0.00007
Cellulomonas	1707	G	73764	22093	95857	0.00624
Actinotalea	458839	G	4600	1456	6056	0.00039
Oerskovia	162491	G	3879	1087	4966	0.00032
Pseudactinotalea	1926259	G	3099	387	3486	0.00023
Paraoerskovia	665568	G	2605	590	3195	0.00021
Janibacter	53457	G	17716	4512	22228	0.00145
Phycicoccus	367298	G	16752	4263	21015	0.00137
Intrasporangium	53357	G	14098	3174	17272	0.00112
Pedococcus	2805645	G	12878	3504	16382	0.00107
Tetrasphaera	99479	G	9902	2385	12287	0.00080
Arsenicicoccus	267408	G	5299	1766	7065	0.00046
Cellulosimicrobium	157920	G	21630	7783	29413	0.00192
Xylanimonas	186188	G	11689	3263	14952	0.00097
Isoptericola	254250	G	8872	3453	12325	0.00080
Ornithinimicrobium	125287	G	18872	3437	22309	0.00145
Serinicoccus	265976	G	14350	3419	17769	0.00116
Brachybacterium	43668	G	22455	3170	25625	0.00167
Dermabacter	36739	G	1505	704	2209	0.00014
Brevibacterium	1696	G	23403	4039	27442	0.00179
Dermacoccus	57495	G	6469	1955	8424	0.00055
Luteipulveratus	745364	G	5098	623	5721	0.00037
Allobranchiibius	2040262	G	4156	796	4952	0.00032
Yimella	908935	G	2257	393	2650	0.00017
Georgenia	154116	G	17251	4301	21552	0.00140
Ruania	626119	G	14555	1494	16049	0.00105
Pengzhenrongella	2888818	G	5604	1346	6950	0.00045
Luteimicrobium	754249	G	5138	1364	6502	0.00042
Beutenbergia	84756	G	5876	842	6718	0.00044
Miniimonas	947525	G	3922	1769	5691	0.00037
Sanguibacter	60919	G	7213	1874	9087	0.00059
Gephyromycinifex	2885697	G	1590	160	1750	0.00011
Austwickia	1184606	G	1179	79	1258	0.00008
Kytococcus	57499	G	2933	901	3834	0.00025
Demequina	577469	G	1081	71	1152	0.00008
Nocardioides	1839	G	716643	132330	848973	0.05528
Aeromicrobium	2040	G	34282	5725	40007	0.00261
Marmoricola	86795	G	11618	3797	15415	0.00100
Pimelobacter	2044	G	9385	3067	12452	0.00081
Friedmanniella	53387	G	7424	1252	8676	0.00056
Mumia	1546255	G	5809	869	6678	0.00043
