name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	10085219	425685	10510904	0.48672
Firmicutes	1239	P	315694	111584	427278	0.01979
Deinococcus-Thermus	1297	P	66145	2490	68635	0.00318
Cyanobacteria	1117	P	60094	1477	61571	0.00285
Chloroflexi	200795	P	43399	681	44080	0.00204
Armatimonadetes	67819	P	4045	22	4067	0.00019
Tenericutes	544448	P	1104	79	1183	0.00005
Proteobacteria	1224	P	8761049	573900	9334949	0.43227
Planctomycetes	203682	P	421610	5090	426700	0.01976
Verrucomicrobia	74201	P	60611	1676	62287	0.00288
Kiritimatiellaeota	134625	P	2229	1464	3693	0.00017
Bacteroidetes	976	P	143897	3092	146989	0.00681
Chlorobi	1090	P	6377	238	6615	0.00031
Gemmatimonadetes	142182	P	140761	7894	148655	0.00688
Acidobacteria	57723	P	180472	4991	185463	0.00859
Nitrospirae	40117	P	17623	247	17870	0.00083
Spirochaetes	203691	P	6528	306	6834	0.00032
Synergistetes	508458	P	5413	440	5853	0.00027
Candidatus Bipolaricaulota	67810	P	1051	41	1092	0.00005
Thermotogae	200918	P	1372	79	1451	0.00007
Ascomycota	4890	P	103870	1051	104921	0.00486
Basidiomycota	5204	P	9412	224	9636	0.00045
Oomycota	4762	P	12937	1537	14474	0.00067
