name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	3061211	653495	3714706	0.12092
Microbacteriaceae	85023	F	1304404	177530	1481934	0.04824
Micrococcaceae	1268	F	424150	91802	515952	0.01680
Cellulomonadaceae	85016	F	273558	80942	354500	0.01154
Promicromonosporaceae	85017	F	201871	71756	273627	0.00891
Intrasporangiaceae	85021	F	114126	28317	142443	0.00464
Ornithinimicrobiaceae	2805590	F	81363	15662	97025	0.00316
Dermabacteraceae	85020	F	54526	9279	63805	0.00208
Brevibacteriaceae	85019	F	50438	9676	60114	0.00196
Bogoriellaceae	145358	F	49377	13452	62829	0.00205
Ruaniaceae	1331736	F	37598	4203	41801	0.00136
Dermacoccaceae	145357	F	31844	40670	72514	0.00236
Beutenbergiaceae	125316	F	23870	6546	30416	0.00099
Sanguibacteraceae	145360	F	17562	4837	22399	0.00073
Kytococcaceae	2805426	F	6973	2323	9296	0.00030
Dermatophilaceae	85018	F	6332	567	6899	0.00022
Demequinaceae	1042322	F	2088	155	2243	0.00007
Jonesiaceae	85022	F	384	65	449	0.00001
Tropherymataceae	2805591	F	110	0	110	0.00000
Mycobacteriaceae	1762	F	1082045	145778	1227823	0.03997
Nocardiaceae	85025	F	480839	93885	574724	0.01871
Corynebacteriaceae	1653	F	126654	32711	159365	0.00519
Gordoniaceae	85026	F	116785	23247	140032	0.00456
Tsukamurellaceae	85028	F	35800	8533	44333	0.00144
Dietziaceae	85029	F	21369	19703	41072	0.00134
Segniliparaceae	316606	F	2790	146	2936	0.00010
Lawsonellaceae	2805586	F	441	47	488	0.00002
Micromonosporaceae	28056	F	1854324	250706	2105030	0.06852
Nocardioidaceae	85015	F	1462507	289430	1751937	0.05703
Propionibacteriaceae	31957	F	205205	38101	243306	0.00792
Kribbellaceae	2726069	F	67578	10133	77711	0.00253
Actinopolymorphaceae	2805400	F	18726	2073	20799	0.00068
Pseudonocardiaceae	2070	F	1520066	223020	1743086	0.05674
Geodermatophilaceae	85030	F	882057	219948	1102005	0.03587
Thermomonosporaceae	2012	F	290611	56710	347321	0.01131
Streptosporangiaceae	2004	F	211699	34165	245864	0.00800
Nocardiopsaceae	83676	F	97925	15027	112952	0.00368
Frankiaceae	74712	F	94397	9168	103565	0.00337
Actinomycetaceae	2049	F	88461	12104	100565	0.00327
Jiangellaceae	1217100	F	66338	11175	77513	0.00252
Nakamurellaceae	85031	F	37479	4942	42421	0.00138
Bifidobacteriaceae	31953	F	28108	7340	35448	0.00115
Catenulisporaceae	414877	F	21247	3017	24264	0.00079
Jatrophihabitantaceae	2805416	F	17099	1460	18559	0.00060
Kineosporiaceae	83778	F	16986	4563	21549	0.00070
Glycomycetaceae	85034	F	13914	1107	15021	0.00049
Sporichthyaceae	85033	F	6898	3203	10101	0.00033
Actinopolysporaceae	622451	F	6626	663	7289	0.00024
Acidothermaceae	85032	F	3921	201	4122	0.00013
Candidatus Nanopelagicaceae	2162846	F	746	13	759	0.00002
Conexibacteraceae	320583	F	419139	58617	477756	0.01555
Miltoncostaeaceae	2843199	F	64366	8019	72385	0.00236
Rubrobacteraceae	84997	F	236598	9193	245791	0.00800
Baekduiaceae	2600303	F	133197	21226	154423	0.00503
Iamiaceae	633392	F	161974	19079	181053	0.00589
Ilumatobacteraceae	2448023	F	14383	839	15222	0.00050
Acidimicrobiaceae	84994	F	4230	314	4544	0.00015
Euzebyaceae	908622	F	14844	1154	15998	0.00052
Egicoccaceae	1755824	F	13955	2015	15970	0.00052
Egibacteraceae	1747769	F	13121	736	13857	0.00045
