name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	1187941	65123	1253064	0.16575
Sphingomonadales	204457	O	201957	21548	223505	0.02956
Rhodospirillales	204441	O	144291	146251	290542	0.03843
Rhodobacterales	204455	O	96626	6761	103387	0.01368
Caulobacterales	204458	O	50106	4790	54896	0.00726
Maricaulales	2800059	O	3061	283	3344	0.00044
Hyphomonadales	2800060	O	2593	103	2696	0.00036
Burkholderiales	80840	O	539462	130732	670194	0.08865
Rhodocyclales	206389	O	39179	12259	51438	0.00680
Nitrosomonadales	32003	O	30424	4154	34578	0.00457
Neisseriales	206351	O	26667	7133	33800	0.00447
Xanthomonadales	135614	O	303652	49296	352948	0.04669
Pseudomonadales	72274	O	144591	40205	184796	0.02444
Enterobacterales	91347	O	52790	94160	146950	0.01944
Chromatiales	135613	O	30190	2423	32613	0.00431
Oceanospirillales	135619	O	27815	4210	32025	0.00424
Aeromonadales	135624	O	10974	8276	19250	0.00255
Methylococcales	135618	O	10425	505	10930	0.00145
Alteromonadales	135622	O	6440	984	7424	0.00098
Cellvibrionales	1706369	O	6029	343	6372	0.00084
Acidiferrobacterales	1692040	O	5542	288	5830	0.00077
Nevskiales	1775403	O	4379	779	5158	0.00068
Vibrionales	135623	O	3740	1392	5132	0.00068
Moraxellales	2887326	O	1946	715	2661	0.00035
Legionellales	118969	O	1764	1728	3492	0.00046
Immundisolibacterales	1934945	O	1474	289	1763	0.00023
Thiotrichales	72273	O	1441	128	1569	0.00021
Salinisphaerales	742030	O	1057	48	1105	0.00015
Myxococcales	29	O	178378	7543	185921	0.02459
Desulfuromonadales	69541	O	24712	2300	27012	0.00357
Desulfovibrionales	213115	O	16936	1560	18496	0.00245
Desulfobacterales	213118	O	6784	655	7439	0.00098
Bradymonadales	1779134	O	4191	138	4329	0.00057
Syntrophobacterales	213462	O	1634	432	2066	0.00027
Desulfarculales	453227	O	1193	731	1924	0.00025
Campylobacterales	213849	O	2588	168	2756	0.00036
Acidithiobacillales	225057	O	1543	167	1710	0.00023
Streptomycetales	85011	O	615285	165299	780584	0.10325
Micrococcales	85006	O	483308	81205	564513	0.07467
Corynebacteriales	85007	O	370751	54696	425447	0.05628
Propionibacteriales	85009	O	256950	57167	314117	0.04155
Pseudonocardiales	85010	O	218380	37384	255764	0.03383
Micromonosporales	85008	O	173235	26762	199997	0.02646
Streptosporangiales	85012	O	114669	21092	135761	0.01796
Geodermatophilales	1643682	O	35091	10196	45287	0.00599
Actinomycetales	2037	O	19690	3305	22995	0.00304
Frankiales	85013	O	18433	2088	20521	0.00271
Jiangellales	1217098	O	9198	1830	11028	0.00146
Nakamurellales	1643684	O	8970	1454	10424	0.00138
Catenulisporales	414714	O	8419	1405	9824	0.00130
Bifidobacteriales	85004	O	8198	2574	10772	0.00142
Jatrophihabitantales	2805415	O	4005	404	4409	0.00058
Glycomycetales	85014	O	2623	239	2862	0.00038
Kineosporiales	622452	O	2128	676	2804	0.00037
Sporichthyales	2495578	O	1548	843	2391	0.00032
Actinopolysporales	622450	O	1152	135	1287	0.00017
Acidothermales	1643683	O	1037	62	1099	0.00015
Solirubrobacterales	588673	O	71365	11588	82953	0.01097
Miltoncostaeales	2843198	O	18247	2766	21013	0.00278
Rubrobacterales	84996	O	34836	4741	39577	0.00524
Acidimicrobiales	84993	O	25359	3246	28605	0.00378
Eggerthellales	1643822	O	7549	1466	9015	0.00119
Coriobacteriales	84999	O	5409	1296	6705	0.00089
Egibacterales	1747768	O	3202	221	3423	0.00045
Egicoccales	1755823	O	2712	490	3202	0.00042
Euzebyales	908621	O	2683	259	2942	0.00039
Bacillales	1385	O	82507	48875	131382	0.01738
Lactobacillales	186826	O	4292	2678	6970	0.00092
Eubacteriales	186802	O	22731	5295	28026	0.00371
Thermoanaerobacterales	68295	O	2889	474	3363	0.00044
Selenomonadales	909929	O	2882	230	3112	0.00041
Limnochordales	1676649	O	1958	93	2051	0.00027
Oscillatoriales	1150	O	61217	2847	64064	0.00847
Synechococcales	1890424	O	12122	582	12704	0.00168
Nostocales	1161	O	5189	148	5337	0.00071
Pseudanabaenales	2881377	O	3155	90	3245	0.00043
Gloeobacterales	307595	O	2799	48	2847	0.00038
Deinococcales	118964	O	18126	2195	20321	0.00269
Thermales	68933	O	7787	515	8302	0.00110
Trueperales	2762275	O	1341	78	1419	0.00019
Sphaerobacterales	85001	O	4980	346	5326	0.00070
Thermomicrobiales	189776	O	1196	30	1226	0.00016
Chloroflexales	32064	O	3735	153	3888	0.00051
Tepidiformales	2682226	O	2911	143	3054	0.00040
Ardenticatenales	1382929	O	2516	59	2575	0.00034
