name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	5475708	262160	5737868	0.48515
Actinobacteria	201174	P	5195396	218536	5413932	0.45776
Firmicutes	1239	P	105930	43873	149803	0.01267
Deinococcus-Thermus	1297	P	23879	880	24759	0.00209
Cyanobacteria	1117	P	21500	421	21921	0.00185
Chloroflexi	200795	P	16887	211	17098	0.00145
Armatimonadetes	67819	P	1559	7	1566	0.00013
Planctomycetes	203682	P	186425	2338	188763	0.01596
Verrucomicrobia	74201	P	22392	665	23057	0.00195
Bacteroidetes	976	P	76760	1128	77888	0.00659
Chlorobi	1090	P	2220	72	2292	0.00019
Gemmatimonadetes	142182	P	45106	2071	47177	0.00399
Acidobacteria	57723	P	60941	1046	61987	0.00524
Nitrospirae	40117	P	8847	101	8948	0.00076
Spirochaetes	203691	P	2320	71	2391	0.00020
Synergistetes	508458	P	1896	122	2018	0.00017
Ascomycota	4890	P	36569	426	36995	0.00313
Basidiomycota	5204	P	3337	105	3442	0.00029
Oomycota	4762	P	4496	593	5089	0.00043
