name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	2315415	555982	2871397	0.12464
Microbacteriaceae	85023	F	721292	109536	830828	0.03606
Micrococcaceae	1268	F	339524	83185	422709	0.01835
Cellulomonadaceae	85016	F	165650	57716	223366	0.00970
Intrasporangiaceae	85021	F	91081	25936	117017	0.00508
Promicromonosporaceae	85017	F	75327	30423	105750	0.00459
Ornithinimicrobiaceae	2805590	F	60434	13484	73918	0.00321
Dermabacteraceae	85020	F	39798	8016	47814	0.00208
Brevibacteriaceae	85019	F	38015	8421	46436	0.00202
Bogoriellaceae	145358	F	34871	11040	45911	0.00199
Dermacoccaceae	145357	F	25921	6298	32219	0.00140
Ruaniaceae	1331736	F	25575	28119	53694	0.00233
Beutenbergiaceae	125316	F	16872	5507	22379	0.00097
Sanguibacteraceae	145360	F	12214	3985	16199	0.00070
Dermatophilaceae	85018	F	5100	531	5631	0.00024
Kytococcaceae	2805426	F	5030	1960	6990	0.00030
Demequinaceae	1042322	F	1787	153	1940	0.00008
Jonesiaceae	85022	F	298	58	356	0.00002
Mycobacteriaceae	1762	F	670365	86419	756784	0.03285
Nocardiaceae	85025	F	350020	74907	424927	0.01844
Corynebacteriaceae	1653	F	97132	28233	125365	0.00544
Gordoniaceae	85026	F	87022	19499	106521	0.00462
Tsukamurellaceae	85028	F	27067	7353	34420	0.00149
Dietziaceae	85029	F	16252	15464	31716	0.00138
Segniliparaceae	316606	F	2114	126	2240	0.00010
Lawsonellaceae	2805586	F	346	42	388	0.00002
Nocardioidaceae	85015	F	1016937	223771	1240708	0.05386
Propionibacteriaceae	31957	F	140708	49925	190633	0.00827
Kribbellaceae	2726069	F	62159	10277	72436	0.00314
Actinopolymorphaceae	2805400	F	14187	1757	15944	0.00069
Micromonosporaceae	28056	F	1179462	176301	1355763	0.05885
Pseudonocardiaceae	2070	F	997943	157788	1155731	0.05017
Geodermatophilaceae	85030	F	773268	215878	989146	0.04294
Streptosporangiaceae	2004	F	160004	29025	189029	0.00821
Thermomonosporaceae	2012	F	156120	33928	190048	0.00825
Nocardiopsaceae	83676	F	70967	12578	83545	0.00363
Frankiaceae	74712	F	68686	7517	76203	0.00331
Actinomycetaceae	2049	F	67860	10649	78509	0.00341
Jiangellaceae	1217100	F	43557	8270	51827	0.00225
Nakamurellaceae	85031	F	27310	3983	31293	0.00136
Bifidobacteriaceae	31953	F	22435	8355	30790	0.00134
Catenulisporaceae	414877	F	14471	2315	16786	0.00073
Kineosporiaceae	83778	F	13938	4229	18167	0.00079
Jatrophihabitantaceae	2805416	F	12339	1192	13531	0.00059
Glycomycetaceae	85034	F	10143	911	11054	0.00048
Sporichthyaceae	85033	F	5232	2721	7953	0.00035
Actinopolysporaceae	622451	F	4808	543	5351	0.00023
Acidothermaceae	85032	F	3075	180	3255	0.00014
Candidatus Nanopelagicaceae	2162846	F	577	11	588	0.00003
Rubrobacteraceae	84997	F	490886	22124	513010	0.02227
Baekduiaceae	2600303	F	111342	20800	132142	0.00574
Conexibacteraceae	320583	F	361302	59290	420592	0.01826
Miltoncostaeaceae	2843199	F	52882	7592	60474	0.00263
Iamiaceae	633392	F	105144	14516	119660	0.00519
Ilumatobacteraceae	2448023	F	10313	681	10994	0.00048
Acidimicrobiaceae	84994	F	3378	282	3660	0.00016
Eggerthellaceae	1643826	F	18314	3212	21526	0.00093
Atopobiaceae	1643824	F	9767	2231	11998	0.00052
Coriobacteriaceae	84107	F	4131	963	5094	0.00022
Euzebyaceae	908622	F	10395	937	11332	0.00049
Egicoccaceae	1755824	F	9980	1681	11661	0.00051
Egibacteraceae	1747769	F	9901	645	10546	0.00046
Paenibacillaceae	186822	F	55197	5262	60459	0.00262
Bacillaceae	186817	F	38314	59413	97727	0.00424
Alicyclobacillaceae	186823	F	7324	1294	8618	0.00037
Planococcaceae	186818	F	2619	927	3546	0.00015
Thermoactinomycetaceae	186824	F	2180	2371	4551	0.00020
Staphylococcaceae	90964	F	1030	1087	2117	0.00009
Listeriaceae	186820	F	285	133	418	0.00002
Sporolactobacillaceae	186821	F	119	21	140	0.00001
Lactobacillaceae	33958	F	4433	2073	6506	0.00028
Streptococcaceae	1300	F	1325	1101	2426	0.00011
Enterococcaceae	81852	F	631	585	1216	0.00005
Carnobacteriaceae	186828	F	255	100	355	0.00002
Aerococcaceae	186827	F	236	90	326	0.00001
Clostridiales Family XVII. Incertae Sedis	539000	F	11173	2504	13677	0.00059
Eubacteriales Family XIII. Incertae Sedis	543314	F	348	518	866	0.00004
Clostridiales Family XVI. Incertae Sedis	543347	F	171	62	233	0.00001
Oscillospiraceae	216572	F	12269	4352	16621	0.00072
Symbiobacteriaceae	543349	F	4088	360	4448	0.00019
Lachnospiraceae	186803	F	3210	1150	4360	0.00019
Clostridiaceae	31979	F	2361	432	2793	0.00012
Peptococcaceae	186807	F	2302	204	2506	0.00011
Christensenellaceae	990719	F	1120	558	1678	0.00007
Eubacteriaceae	186806	F	1064	206	1270	0.00006
Heliobacteriaceae	31984	F	1036	399	1435	0.00006
Desulfitobacteriaceae	2937909	F	789	92	881	0.00004
Peptostreptococcaceae	186804	F	419	815	1234	0.00005
Syntrophomonadaceae	68298	F	354	18	372	0.00002
Desulfallaceae	2867375	F	197	17	214	0.00001
Desulfotomaculaceae	2937910	F	125	46	171	0.00001
Thermincolaceae	2937911	F	103	8	111	0.00000
Thermoanaerobacteraceae	186814	F	4877	662	5539	0.00024
Thermoanaerobacterales Family III. Incertae Sedis	543371	F	256	57	313	0.00001
Zhaonellaceae	2748673	F	135	20	155	0.00001
Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	120	66	186	0.00001
Halanaerobiaceae	972	F	287	160	447	0.00002
