name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2170218	410938	2581156	0.13008
Micrococcales	85006	O	1500632	185382	1686014	0.08497
Propionibacteriales	85009	O	1250506	205122	1455628	0.07336
Corynebacteriales	85007	O	984244	102032	1086276	0.05474
Pseudonocardiales	85010	O	867257	112584	979841	0.04938
Micromonosporales	85008	O	638561	75436	713997	0.03598
Streptosporangiales	85012	O	395091	54916	450007	0.02268
Geodermatophilales	1643682	O	167716	36576	204292	0.01030
Actinomycetales	2037	O	48833	6208	55041	0.00277
Frankiales	85013	O	46531	3987	50518	0.00255
Jiangellales	1217098	O	40560	6276	46836	0.00236
Nakamurellales	1643684	O	19600	2268	21868	0.00110
Bifidobacteriales	85004	O	19263	6769	26032	0.00131
Catenulisporales	414714	O	11599	1459	13058	0.00066
Jatrophihabitantales	2805415	O	9445	714	10159	0.00051
Glycomycetales	85014	O	7223	503	7726	0.00039
Kineosporiales	622452	O	6630	1582	8212	0.00041
Sporichthyales	2495578	O	4090	1696	5786	0.00029
Actinopolysporales	622450	O	3152	278	3430	0.00017
Acidothermales	1643683	O	2223	98	2321	0.00012
Solirubrobacterales	588673	O	238406	31058	269464	0.01358
Miltoncostaeales	2843198	O	48153	5421	53574	0.00270
Rubrobacterales	84996	O	129299	14643	143942	0.00725
Acidimicrobiales	84993	O	73958	7119	81077	0.00409
Eggerthellales	1643822	O	16372	2322	18694	0.00094
Coriobacteriales	84999	O	12318	2177	14495	0.00073
Egibacterales	1747768	O	7424	386	7810	0.00039
Egicoccales	1755823	O	6684	904	7588	0.00038
Euzebyales	908621	O	6416	465	6881	0.00035
Bacillales	1385	O	169832	113876	283708	0.01430
Lactobacillales	186826	O	9891	5083	14974	0.00075
Eubacteriales	186802	O	42759	7187	49946	0.00252
Thermoanaerobacterales	68295	O	4888	639	5527	0.00028
Selenomonadales	909929	O	5414	281	5695	0.00029
Veillonellales	1843489	O	1436	368	1804	0.00009
Limnochordales	1676649	O	3357	109	3466	0.00017
Synechococcales	1890424	O	25298	1720	27018	0.00136
Nostocales	1161	O	10709	763	11472	0.00058
Pseudanabaenales	2881377	O	6354	377	6731	0.00034
Gloeobacterales	307595	O	5554	110	5664	0.00029
Oscillatoriales	1150	O	3703	316	4019	0.00020
Chroococcales	1118	O	1771	222	1993	0.00010
Deinococcales	118964	O	38425	1634	40059	0.00202
Thermales	68933	O	14983	777	15760	0.00079
Trueperales	2762275	O	2918	133	3051	0.00015
Sphaerobacterales	85001	O	8418	420	8838	0.00045
Thermomicrobiales	189776	O	2064	36	2100	0.00011
Chloroflexales	32064	O	7433	230	7663	0.00039
Tepidiformales	2682226	O	5695	198	5893	0.00030
Ardenticatenales	1382929	O	4618	76	4694	0.00024
Caldilineales	475963	O	2456	133	2589	0.00013
Anaerolineales	292629	O	1831	29	1860	0.00009
Ktedonobacterales	388448	O	1589	1108	2697	0.00014
Fimbriimonadales	1663425	O	2994	14	3008	0.00015
Hyphomicrobiales	356	O	2467642	130363	2598005	0.13093
Sphingomonadales	204457	O	679694	67499	747193	0.03765
Rhodospirillales	204441	O	260760	197254	458014	0.02308
Rhodobacterales	204455	O	205054	12815	217869	0.01098
Caulobacterales	204458	O	114631	9277	123908	0.00624
Maricaulales	2800059	O	6204	507	6711	0.00034
Hyphomonadales	2800060	O	5424	172	5596	0.00028
Parvularculales	255473	O	1977	109	2086	0.00011
Rickettsiales	766	O	1530	977	2507	0.00013
Burkholderiales	80840	O	1287613	309064	1596677	0.08046
Rhodocyclales	206389	O	88839	21008	109847	0.00554
Nitrosomonadales	32003	O	75859	7205	83064	0.00419
Neisseriales	206351	O	56140	11925	68065	0.00343
