name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Micrococcales	85006	O	1250204	190959	1441163	0.10388
Streptomycetales	85011	O	1155099	247882	1402981	0.10113
Propionibacteriales	85009	O	886748	171421	1058169	0.07627
Micromonosporales	85008	O	799819	115688	915507	0.06599
Corynebacteriales	85007	O	787614	89488	877102	0.06322
Pseudonocardiales	85010	O	524110	80199	604309	0.04356
Geodermatophilales	1643682	O	273761	72979	346740	0.02499
Streptosporangiales	85012	O	232806	38154	270960	0.01953
Frankiales	85013	O	38723	3980	42703	0.00308
Actinomycetales	2037	O	33619	5096	38715	0.00279
Jiangellales	1217098	O	25998	4704	30702	0.00221
Nakamurellales	1643684	O	15870	2208	18078	0.00130
Jatrophihabitantales	2805415	O	11539	1052	12591	0.00091
Bifidobacteriales	85004	O	11515	2639	14154	0.00102
Catenulisporales	414714	O	11292	1731	13023	0.00094
Kineosporiales	622452	O	6286	1819	8105	0.00058
Glycomycetales	85014	O	5698	488	6186	0.00045
Sporichthyales	2495578	O	3285	1667	4952	0.00036
Actinopolysporales	622450	O	2446	263	2709	0.00020
Acidothermales	1643683	O	1717	91	1808	0.00013
Candidatus Nanopelagicales	2039638	O	310	5	315	0.00002
Solirubrobacterales	588673	O	162780	22755	185535	0.01337
Miltoncostaeales	2843198	O	26780	3294	30074	0.00217
Rubrobacterales	84996	O	89645	9395	99040	0.00714
Acidimicrobiales	84993	O	73207	7615	80822	0.00583
Eggerthellales	1643822	O	8737	1341	10078	0.00073
Coriobacteriales	84999	O	6283	1192	7475	0.00054
Euzebyales	908621	O	4841	377	5218	0.00038
Egicoccales	1755823	O	4681	676	5357	0.00039
Egibacterales	1747768	O	4571	256	4827	0.00035
Bacillales	1385	O	52406	48778	101184	0.00729
Lactobacillales	186826	O	3858	1684	5542	0.00040
Eubacteriales	186802	O	20528	4187	24715	0.00178
Thermoanaerobacterales	68295	O	2269	283	2552	0.00018
Halanaerobiales	53433	O	222	11	233	0.00002
Thermosediminibacterales	2770089	O	150	6	156	0.00001
Selenomonadales	909929	O	2264	120	2384	0.00017
Veillonellales	1843489	O	644	184	828	0.00006
Acidaminococcales	1843488	O	306	54	360	0.00003
Limnochordales	1676649	O	1881	69	1950	0.00014
Erysipelotrichales	526525	O	406	125	531	0.00004
Tissierellales	1737405	O	349	379	728	0.00005
Deinococcales	118964	O	21687	1229	22916	0.00165
Thermales	68933	O	7943	496	8439	0.00061
Trueperales	2762275	O	1700	84	1784	0.00013
Synechococcales	1890424	O	13141	790	13931	0.00100
Nostocales	1161	O	5419	368	5787	0.00042
Pseudanabaenales	2881377	O	3809	207	4016	0.00029
Oscillatoriales	1150	O	3114	191	3305	0.00024
