name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	699195	52268	751463	0.08796
Phyllobacteriaceae	69277	F	160789	22047	182836	0.02140
Rhizobiaceae	82115	F	148881	23919	172800	0.02023
Hyphomicrobiaceae	45401	F	86236	5713	91949	0.01076
Methylobacteriaceae	119045	F	79000	10611	89611	0.01049
Xanthobacteraceae	335928	F	73760	8873	82633	0.00967
Devosiaceae	2831106	F	32688	2139	34827	0.00408
Boseaceae	2831100	F	24040	22489	46529	0.00545
Aurantimonadaceae	255475	F	15112	2215	17327	0.00203
Methylocystaceae	31993	F	11445	722	12167	0.00142
Phreatobacteraceae	2843305	F	9224	1126	10350	0.00121
Stappiaceae	2821832	F	8973	1478	10451	0.00122
Beijerinckiaceae	45404	F	5643	301	5944	0.00070
Blastochloridaceae	2831090	F	5498	955	6453	0.00076
Parvibaculaceae	2813035	F	5235	1051	6286	0.00074
Kaistiaceae	2831111	F	4957	893	5850	0.00068
Chelatococcaceae	2036754	F	4658	762	5420	0.00063
Brucellaceae	118882	F	3466	965	4431	0.00052
Amorphaceae	2685818	F	2801	232	3033	0.00036
Pleomorphomonadaceae	2843308	F	1983	257	2240	0.00026
Lichenihabitantaceae	2723775	F	1852	67	1919	0.00022
Breoghaniaceae	2831104	F	1838	181	2019	0.00024
Sphingomonadaceae	41297	F	219818	26674	246492	0.02885
Erythrobacteraceae	335929	F	31391	4917	36308	0.00425
Sphingosinicellaceae	2820280	F	7774	502	8276	0.00097
Azospirillaceae	2829815	F	36807	3248	40055	0.00469
Acetobacteraceae	433	F	35565	5787	41352	0.00484
Rhodospirillaceae	41295	F	20590	77705	98295	0.01151
Stellaceae	2844601	F	3969	230	4199	0.00049
Elioraeaceae	2690195	F	1798	74	1872	0.00022
Thalassospiraceae	2844866	F	1345	79	1424	0.00017
Caulobacteraceae	76892	F	86284	6990	93274	0.01092
Rhodobacteraceae	31989	F	44228	5089	49317	0.00577
Roseobacteraceae	2854170	F	30674	3928	34602	0.00405
Maricaulaceae	2800061	F	2556	211	2767	0.00032
Hyphomonadaceae	69657	F	2493	84	2577	0.00030
Xanthomonadaceae	32033	F	460734	48705	509439	0.05963
Rhodanobacteraceae	1775411	F	41729	5172	46901	0.00549
Pseudomonadaceae	135621	F	136667	44781	181448	0.02124
Marinobacteraceae	2887365	F	3231	194	3425	0.00040
Enterobacteriaceae	543	F	21230	88741	109971	0.01287
Erwiniaceae	1903409	F	9094	1211	10305	0.00121
Yersiniaceae	1903411	F	8174	1518	9692	0.00113
Pectobacteriaceae	1903410	F	4056	520	4576	0.00054
Morganellaceae	1903414	F	1143	555	1698	0.00020
Hafniaceae	1903412	F	1132	267	1399	0.00016
Ectothiorhodospiraceae	72276	F	11185	806	11991	0.00140
Chromatiaceae	1046	F	8372	493	8865	0.00104
Wenzhouxiangellaceae	1676141	F	1350	1137	2487	0.00029
Halomonadaceae	28256	F	18632	1733	20365	0.00238
Alcanivoracaceae	224372	F	2058	714	2772	0.00032
Oceanospirillaceae	135620	F	1665	129	1794	0.00021
Aeromonadaceae	84642	F	9301	5296	14597	0.00171
Methylococcaceae	403	F	8874	294	9168	0.00107
Shewanellaceae	267890	F	2929	381	3310	0.00039
Alteromonadaceae	72275	F	1336	135	1471	0.00017
Microbulbiferaceae	1706373	F	2661	132	2793	0.00033
Cellvibrionaceae	1706371	F	1464	40	1504	0.00018
