name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	9326352	420215	9746567	0.45628
Firmicutes	1239	P	153536	47598	201134	0.00942
Cyanobacteria	1117	P	59959	1653	61612	0.00288
Deinococcus-Thermus	1297	P	53022	2538	55560	0.00260
Chloroflexi	200795	P	30369	543	30912	0.00145
Armatimonadetes	67819	P	3278	21	3299	0.00015
Tenericutes	544448	P	788	61	849	0.00004
Proteobacteria	1224	P	9473441	674009	10147450	0.47504
Planctomycetes	203682	P	405052	5531	410583	0.01922
Verrucomicrobia	74201	P	73212	2261	75473	0.00353
Kiritimatiellaeota	134625	P	1749	1393	3142	0.00015
Chlamydiae	204428	P	640	49	689	0.00003
Candidatus Omnitrophica	67812	P	387	1	388	0.00002
Bacteroidetes	976	P	161211	3510	164721	0.00771
Chlorobi	1090	P	5371	204	5575	0.00026
Balneolaeota	1936987	P	416	36	452	0.00002
Ignavibacteriae	1134404	P	325	7	332	0.00002
Gemmatimonadetes	142182	P	57329	3538	60867	0.00285
Fibrobacteres	65842	P	243	5	248	0.00001
Acidobacteria	57723	P	194976	6083	201059	0.00941
Nitrospirae	40117	P	10226	170	10396	0.00049
Spirochaetes	203691	P	5336	285	5621	0.00026
Synergistetes	508458	P	4294	413	4707	0.00022
Candidatus Bipolaricaulota	67810	P	834	38	872	0.00004
Candidatus Saccharibacteria	95818	P	385	156	541	0.00003
Thermotogae	200918	P	1154	84	1238	0.00006
Aquificae	200783	P	691	16	707	0.00003
Thermodesulfobacteria	200940	P	601	13	614	0.00003
Chrysiogenetes	200938	P	426	220	646	0.00003
Calditrichaeota	1930617	P	416	4	420	0.00002
Deferribacteres	200930	P	400	13	413	0.00002
Fusobacteria	32066	P	385	81	466	0.00002
Elusimicrobia	74152	P	196	2	198	0.00001
Ascomycota	4890	P	142165	1179	143344	0.00671
Basidiomycota	5204	P	8150	229	8379	0.00039
Oomycota	4762	P	10241	1334	11575	0.00054
