name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2136870	482188	2619058	0.11449
Micrococcales	85006	O	1718723	255490	1974213	0.08630
Corynebacteriales	85007	O	1490855	195191	1686046	0.07371
Propionibacteriales	85009	O	1193048	229193	1422241	0.06217
Micromonosporales	85008	O	1126380	161568	1287948	0.05630
Pseudonocardiales	85010	O	1024216	167202	1191418	0.05208
Streptosporangiales	85012	O	352933	58418	411351	0.01798
Geodermatophilales	1643682	O	348027	94176	442203	0.01933
Frankiales	85013	O	68179	7048	75227	0.00329
Actinomycetales	2037	O	58471	8834	67305	0.00294
Catenulisporales	414714	O	38427	5952	44379	0.00194
Jiangellales	1217098	O	36600	6708	43308	0.00189
Nakamurellales	1643684	O	32748	4680	37428	0.00164
Jatrophihabitantales	2805415	O	21794	1994	23788	0.00104
Bifidobacteriales	85004	O	20595	8012	28607	0.00125
Kineosporiales	622452	O	10624	3105	13729	0.00060
Glycomycetales	85014	O	9617	826	10443	0.00046
Sporichthyales	2495578	O	5601	2880	8481	0.00037
Actinopolysporales	622450	O	4507	489	4996	0.00022
Acidothermales	1643683	O	3502	188	3690	0.00016
Candidatus Nanopelagicales	2039638	O	712	13	725	0.00003
Solirubrobacterales	588673	O	310623	44066	354689	0.01551
Miltoncostaeales	2843198	O	49104	6162	55266	0.00242
Rubrobacterales	84996	O	230289	22249	252538	0.01104
Acidimicrobiales	84993	O	89461	9446	98907	0.00432
Eggerthellales	1643822	O	15897	2450	18347	0.00080
Coriobacteriales	84999	O	11777	2165	13942	0.00061
Egibacterales	1747768	O	8021	448	8469	0.00037
Euzebyales	908621	O	7736	596	8332	0.00036
Egicoccales	1755823	O	7556	1096	8652	0.00038
Bacillales	1385	O	93983	44392	138375	0.00605
Lactobacillales	186826	O	8053	3703	11756	0.00051
Eubacteriales	186802	O	37170	11721	48891	0.00214
Thermoanaerobacterales	68295	O	4415	562	4977	0.00022
Halanaerobiales	53433	O	420	20	440	0.00002
Thermosediminibacterales	2770089	O	308	14	322	0.00001
Natranaerobiales	485256	O	126	5	131	0.00001
Selenomonadales	909929	O	4555	243	4798	0.00021
Veillonellales	1843489	O	1287	370	1657	0.00007
Acidaminococcales	1843488	O	597	114	711	0.00003
Limnochordales	1676649	O	3074	111	3185	0.00014
Erysipelotrichales	526525	O	835	219	1054	0.00005
Tissierellales	1737405	O	673	802	1475	0.00006
Synechococcales	1890424	O	23520	1441	24961	0.00109
Oscillatoriales	1150	O	21872	904	22776	0.00100
Chroococcales	1118	O	1331	94	1425	0.00006
Nostocales	1161	O	10395	532	10927	0.00048
Pseudanabaenales	2881377	O	7327	332	7659	0.00033
Gloeobacterales	307595	O	5286	91	5377	0.00024
Chroococcidiopsidales	1890505	O	637	52	689	0.00003
Pleurocapsales	52604	O	294	16	310	0.00001
Gloeomargaritales	1955042	O	140	2	142	0.00001
Thermostichales	2881383	O	106	42	148	0.00001
Deinococcales	118964	O	39765	2011	41776	0.00183
Thermales	68933	O	13488	774	14262	0.00062
