name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	3530004	270964	3800968	0.50137
Actinobacteria	201174	P	2861668	157384	3019052	0.39823
Firmicutes	1239	P	123167	54943	178110	0.02349
Cyanobacteria	1117	P	87651	2317	89968	0.01187
Deinococcus-Thermus	1297	P	27554	1760	29314	0.00387
Chloroflexi	200795	P	21931	457	22388	0.00295
Armatimonadetes	67819	P	1987	14	2001	0.00026
Planctomycetes	203682	P	144949	2547	147496	0.01946
Verrucomicrobia	74201	P	22008	882	22890	0.00302
Bacteroidetes	976	P	62304	1671	63975	0.00844
Chlorobi	1090	P	2954	127	3081	0.00041
Gemmatimonadetes	142182	P	45505	2967	48472	0.00639
Acidobacteria	57723	P	88099	2074	90173	0.01189
Nitrospirae	40117	P	7167	125	7292	0.00096
Spirochaetes	203691	P	2836	178	3014	0.00040
Synergistetes	508458	P	2570	280	2850	0.00038
Ascomycota	4890	P	41342	448	41790	0.00551
Basidiomycota	5204	P	3107	105	3212	0.00042
Oomycota	4762	P	4442	656	5098	0.00067
