name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	15061227	787477	15848704	0.58183
Firmicutes	1239	P	214275	95386	309661	0.01137
Cyanobacteria	1117	P	81156	2574	83730	0.00307
Deinococcus-Thermus	1297	P	80237	4078	84315	0.00310
Chloroflexi	200795	P	47486	975	48461	0.00178
Armatimonadetes	67819	P	3906	29	3935	0.00014
Tenericutes	544448	P	919	91	1010	0.00004
Proteobacteria	1224	P	8917794	780697	9698491	0.35604
Planctomycetes	203682	P	426946	7348	434294	0.01594
Verrucomicrobia	74201	P	55850	1960	57810	0.00212
Kiritimatiellaeota	134625	P	2201	1627	3828	0.00014
Candidatus Omnitrophica	67812	P	482	2	484	0.00002
Chlamydiae	204428	P	395	28	423	0.00002
Bacteroidetes	976	P	161467	4430	165897	0.00609
Chlorobi	1090	P	6117	269	6386	0.00023
Balneolaeota	1936987	P	413	37	450	0.00002
Ignavibacteriae	1134404	P	339	7	346	0.00001
Gemmatimonadetes	142182	P	130219	9930	140149	0.00515
Fibrobacteres	65842	P	239	5	244	0.00001
Acidobacteria	57723	P	195371	7849	203220	0.00746
Nitrospirae	40117	P	13973	279	14252	0.00052
Spirochaetes	203691	P	6259	388	6647	0.00024
Synergistetes	508458	P	6169	681	6850	0.00025
Candidatus Bipolaricaulota	67810	P	1249	69	1318	0.00005
Candidatus Saccharibacteria	95818	P	360	50	410	0.00002
Thermotogae	200918	P	1670	94	1764	0.00006
Aquificae	200783	P	1016	19	1035	0.00004
Thermodesulfobacteria	200940	P	749	19	768	0.00003
Deferribacteres	200930	P	483	20	503	0.00002
Fusobacteria	32066	P	461	111	572	0.00002
Calditrichaeota	1930617	P	454	5	459	0.00002
Chrysiogenetes	200938	P	432	272	704	0.00003
Elusimicrobia	74152	P	181	2	183	0.00001
Ascomycota	4890	P	85359	1339	86698	0.00318
Basidiomycota	5204	P	10461	274	10735	0.00039
Oomycota	4762	P	12817	2021	14838	0.00054
