name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1988240	407851	2396091	0.13551
Kitasatospora	2063	G	33610	9601	43211	0.00244
Streptacidiphilus	228398	G	20020	4770	24790	0.00140
Yinghuangia	2805681	G	14112	1862	15974	0.00090
Microbacterium	33882	G	155650	22592	178242	0.01008
Agromyces	33877	G	49182	9836	59018	0.00334
Curtobacterium	2034	G	35131	6231	41362	0.00234
Rathayibacter	33886	G	28869	5525	34394	0.00195
Leifsonia	110932	G	28418	14290	42708	0.00242
Clavibacter	1573	G	22121	9746	31867	0.00180
Leucobacter	55968	G	21325	3413	24738	0.00140
Agrococcus	46352	G	20102	4556	24658	0.00139
Protaetiibacter	2680004	G	11626	2839	14465	0.00082
Salinibacterium	235888	G	8187	1088	9275	0.00052
Cryobacterium	69578	G	7811	920	8731	0.00049
Frondihabitans	447237	G	6375	834	7209	0.00041
Microterricola	518733	G	5636	1148	6784	0.00038
Plantibacter	190323	G	5531	596	6127	0.00035
Microcella	337004	G	5151	1496	6647	0.00038
Cnuibacter	1759331	G	4088	729	4817	0.00027
Herbiconiux	881616	G	3918	648	4566	0.00026
Frigoribacterium	96492	G	3838	930	4768	0.00027
Gryllotalpicola	1195526	G	3823	612	4435	0.00025
Mycetocola	76634	G	3532	373	3905	0.00022
Subtercola	120212	G	3283	224	3507	0.00020
Humibacter	427753	G	3075	566	3641	0.00021
Amnibacterium	1029631	G	2887	574	3461	0.00020
Chryseoglobus	1331730	G	2685	479	3164	0.00018
Marisediminicola	1230698	G	2321	238	2559	0.00014
Gulosibacter	256818	G	2313	544	2857	0.00016
Diaminobutyricimonas	1433997	G	1925	298	2223	0.00013
Glaciihabitans	1649454	G	1761	115	1876	0.00011
Agreia	110934	G	1654	165	1819	0.00010
Arthrobacter	1663	G	187535	39282	226817	0.01283
Pseudarthrobacter	1742993	G	26097	7662	33759	0.00191
Kocuria	57493	G	20355	5054	25409	0.00144
Micrococcus	1269	G	9565	5376	14941	0.00085
Sinomonas	596707	G	9220	1954	11174	0.00063
Glutamicibacter	1742989	G	5691	1705	7396	0.00042
Paenarthrobacter	1742992	G	5193	2558	7751	0.00044
Rothia	32207	G	3955	1395	5350	0.00030
Citricoccus	169133	G	3193	692	3885	0.00022
Nesterenkonia	57494	G	1097	58	1155	0.00007
