name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	6398460	274969	6673429	0.44559
Firmicutes	1239	P	256055	88238	344293	0.02299
Deinococcus-Thermus	1297	P	50646	2348	52994	0.00354
Cyanobacteria	1117	P	48664	1242	49906	0.00333
Chloroflexi	200795	P	34734	552	35286	0.00236
Armatimonadetes	67819	P	3521	20	3541	0.00024
Tenericutes	544448	P	1113	99	1212	0.00008
Proteobacteria	1224	P	6443943	425514	6869457	0.45868
Planctomycetes	203682	P	375568	4708	380276	0.02539
Verrucomicrobia	74201	P	45044	1218	46262	0.00309
Kiritimatiellaeota	134625	P	1664	1164	2828	0.00019
Bacteroidetes	976	P	124003	2645	126648	0.00846
Chlorobi	1090	P	5227	187	5414	0.00036
Gemmatimonadetes	142182	P	90968	4913	95881	0.00640
Acidobacteria	57723	P	143545	3103	146648	0.00979
Nitrospirae	40117	P	15649	214	15863	0.00106
Spirochaetes	203691	P	5521	256	5777	0.00039
Synergistetes	508458	P	4449	358	4807	0.00032
Thermotogae	200918	P	1312	91	1403	0.00009
Ascomycota	4890	P	95445	817	96262	0.00643
Basidiomycota	5204	P	7095	170	7265	0.00049
Oomycota	4762	P	9933	1193	11126	0.00074
