name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	12925720	642173	13567893	0.58883
Firmicutes	1239	P	186228	77605	263833	0.01145
Deinococcus-Thermus	1297	P	68711	3304	72015	0.00313
Cyanobacteria	1117	P	59333	1835	61168	0.00265
Chloroflexi	200795	P	42525	833	43358	0.00188
Armatimonadetes	67819	P	3124	22	3146	0.00014
Tenericutes	544448	P	742	74	816	0.00004
Proteobacteria	1224	P	7396342	655448	8051790	0.34944
Planctomycetes	203682	P	367130	6139	373269	0.01620
Verrucomicrobia	74201	P	42581	1433	44014	0.00191
Kiritimatiellaeota	134625	P	1736	1292	3028	0.00013
Chlamydiae	204428	P	325	11	336	0.00001
Candidatus Omnitrophica	67812	P	312	1	313	0.00001
Bacteroidetes	976	P	137524	3510	141034	0.00612
Chlorobi	1090	P	4826	196	5022	0.00022
Balneolaeota	1936987	P	372	29	401	0.00002
Ignavibacteriae	1134404	P	228	4	232	0.00001
Gemmatimonadetes	142182	P	122232	8814	131046	0.00569
Fibrobacteres	65842	P	177	4	181	0.00001
Acidobacteria	57723	P	129626	4936	134562	0.00584
Nitrospirae	40117	P	11678	215	11893	0.00052
Synergistetes	508458	P	5236	555	5791	0.00025
Spirochaetes	203691	P	4938	360	5298	0.00023
Thermotogae	200918	P	1514	92	1606	0.00007
Candidatus Bipolaricaulota	67810	P	962	49	1011	0.00004
Candidatus Saccharibacteria	95818	P	212	108	320	0.00001
Aquificae	200783	P	950	15	965	0.00004
Thermodesulfobacteria	200940	P	602	14	616	0.00003
Fusobacteria	32066	P	393	103	496	0.00002
Calditrichaeota	1930617	P	389	4	393	0.00002
Chrysiogenetes	200938	P	389	225	614	0.00003
Deferribacteres	200930	P	343	12	355	0.00002
Elusimicrobia	74152	P	162	2	164	0.00001
Caldiserica	67814	P	108	0	108	0.00000
Ascomycota	4890	P	92358	1499	93857	0.00407
Basidiomycota	5204	P	8497	233	8730	0.00038
Oomycota	4762	P	10995	1559	12554	0.00054
