name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	4026505	227614	4254119	0.49431
Actinobacteria	201174	P	3604979	151845	3756824	0.43652
Firmicutes	1239	P	77343	24227	101570	0.01180
Deinococcus-Thermus	1297	P	19041	775	19816	0.00230
Cyanobacteria	1117	P	17889	392	18281	0.00212
Chloroflexi	200795	P	13220	180	13400	0.00156
Armatimonadetes	67819	P	1520	7	1527	0.00018
Planctomycetes	203682	P	144767	1658	146425	0.01701
Verrucomicrobia	74201	P	43296	1299	44595	0.00518
Bacteroidetes	976	P	105400	1262	106662	0.01239
Chlorobi	1090	P	1934	66	2000	0.00023
Gemmatimonadetes	142182	P	46665	2304	48969	0.00569
Acidobacteria	57723	P	49020	1017	50037	0.00581
Nitrospirae	40117	P	5190	64	5254	0.00061
Spirochaetes	203691	P	2264	85	2349	0.00027
Synergistetes	508458	P	1574	114	1688	0.00020
Ascomycota	4890	P	25576	268	25844	0.00300
Basidiomycota	5204	P	2668	85	2753	0.00032
Oomycota	4762	P	3642	455	4097	0.00048
