name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	7353104	336146	7689250	0.49376
Thermoleophilia	1497346	C	227661	25554	253215	0.01626
Rubrobacteria	84995	C	104964	11851	116815	0.00750
Acidimicrobiia	84992	C	70025	6428	76453	0.00491
Coriobacteriia	84998	C	23701	3073	26774	0.00172
Nitriliruptoria	908620	C	16820	1221	18041	0.00116
Bacilli	91061	C	170940	76179	247119	0.01587
Clostridia	186801	C	37066	5257	42323	0.00272
Negativicutes	909932	C	6059	524	6583	0.00042
Limnochordia	1676648	C	2693	83	2776	0.00018
Deinococci	188787	C	45168	32846	78014	0.00501
Gloeobacteria	307596	C	4332	4908	9240	0.00059
Thermomicrobia	189775	C	7946	239	8185	0.00053
Chloroflexia	32061	C	5749	162	5911	0.00038
Tepidiformia	2682225	C	4019	131	4150	0.00027
Ardenticatenia	1382928	C	3584	55	3639	0.00023
Ktedonobacteria	388447	C	1867	42	1909	0.00012
Caldilineae	475962	C	1744	84	1828	0.00012
Anaerolineae	292625	C	1391	21	1412	0.00009
Dehalococcoidia	301297	C	1103	875	1978	0.00013
Fimbriimonadia	1663419	C	2375	10	2385	0.00015
Alphaproteobacteria	28211	C	2922992	200179	3123171	0.20055
Betaproteobacteria	28216	C	1181409	235654	1417063	0.09100
Gammaproteobacteria	1236	C	915806	227875	1143681	0.07344
Deltaproteobacteria	28221	C	522774	35449	558223	0.03585
Epsilonproteobacteria	29547	C	4255	190	4445	0.00029
Acidithiobacillia	1807140	C	2110	205	2315	0.00015
Oligoflexia	1553900	C	1062	12	1074	0.00007
Planctomycetia	203683	C	245205	3818	249023	0.01599
Phycisphaerae	666505	C	15929	626	16555	0.00106
Opitutae	414999	C	22756	917	23673	0.00152
Verrucomicrobiae	203494	C	12208	2095	14303	0.00092
Gemmatimonadetes	219685	C	108853	5404	114257	0.00734
Cytophagia	768503	C	37294	679	37973	0.00244
Chitinophagia	1853228	C	16464	169	16633	0.00107
Bacteroidia	200643	C	14012	2322	16334	0.00105
Flavobacteriia	117743	C	11787	12500	24287	0.00156
Sphingobacteriia	117747	C	5510	423	5933	0.00038
Chlorobia	191410	C	4247	446	4693	0.00030
Acidobacteriia	204432	C	53875	725	54600	0.00351
Vicinamibacteria	1813735	C	52014	2625	54639	0.00351
Blastocatellia	1562566	C	3980	111	4091	0.00026
Holophagae	533205	C	2363	39	2402	0.00015
Nitrospira	203693	C	9587	121	9708	0.00062
Spirochaetia	203692	C	4454	217	4671	0.00030
Synergistia	649775	C	3718	1085	4803	0.00031
Sordariomycetes	147550	C	48930	731	49661	0.00319
Eurotiomycetes	147545	C	5515	139	5654	0.00036
Dothideomycetes	147541	C	2222	231	2453	0.00016
Saccharomycetes	4891	C	2240	238	2478	0.00016
Ustilaginomycetes	5257	C	4381	85	4466	0.00029
Agaricomycetes	155619	C	1451	21	1472	0.00009
