name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	18040031	819884	18859915	0.58958
Firmicutes	1239	P	278038	108980	387018	0.01210
Deinococcus-Thermus	1297	P	81723	3598	85321	0.00267
Cyanobacteria	1117	P	70236	2026	72262	0.00226
Chloroflexi	200795	P	53019	883	53902	0.00169
Armatimonadetes	67819	P	3782	23	3805	0.00012
Tenericutes	544448	P	887	66	953	0.00003
Proteobacteria	1224	P	10594804	839275	11434079	0.35744
Planctomycetes	203682	P	398211	6001	404212	0.01264
Verrucomicrobia	74201	P	46066	1412	47478	0.00148
Kiritimatiellaeota	134625	P	1987	1404	3391	0.00011
Chlamydiae	204428	P	655	16	671	0.00002
Candidatus Omnitrophica	67812	P	398	1	399	0.00001
Bacteroidetes	976	P	178799	3930	182729	0.00571
Chlorobi	1090	P	5885	213	6098	0.00019
Balneolaeota	1936987	P	420	31	451	0.00001
Ignavibacteriae	1134404	P	276	5	281	0.00001
Gemmatimonadetes	142182	P	110719	7149	117868	0.00368
Fibrobacteres	65842	P	199	4	203	0.00001
Acidobacteria	57723	P	187829	6388	194217	0.00607
Nitrospirae	40117	P	12993	213	13206	0.00041
Spirochaetes	203691	P	6111	312	6423	0.00020
Synergistetes	508458	P	5840	555	6395	0.00020
Candidatus Bipolaricaulota	67810	P	1136	51	1187	0.00004
Candidatus Saccharibacteria	95818	P	342	36	378	0.00001
Thermotogae	200918	P	1648	72	1720	0.00005
Aquificae	200783	P	978	16	994	0.00003
Thermodesulfobacteria	200940	P	683	15	698	0.00002
Deferribacteres	200930	P	516	19	535	0.00002
Calditrichaeota	1930617	P	508	5	513	0.00002
Chrysiogenetes	200938	P	504	255	759	0.00002
Fusobacteria	32066	P	482	111	593	0.00002
Elusimicrobia	74152	P	215	2	217	0.00001
Ascomycota	4890	P	73710	1026	74736	0.00234
Basidiomycota	5204	P	9834	228	10062	0.00031
Oomycota	4762	P	12998	1792	14790	0.00046
