name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	1665759	65965	1731724	0.17627
Sphingomonadales	204457	O	355032	32176	387208	0.03941
Rhodospirillales	204441	O	137430	93033	230463	0.02346
Rhodobacterales	204455	O	90361	4934	95295	0.00970
Caulobacterales	204458	O	67516	5160	72676	0.00740
Maricaulales	2800059	O	2885	213	3098	0.00032
Hyphomonadales	2800060	O	2436	72	2508	0.00026
Burkholderiales	80840	O	787831	143064	930895	0.09475
Nitrosomonadales	32003	O	43311	3332	46643	0.00475
Rhodocyclales	206389	O	41553	8649	50202	0.00511
Neisseriales	206351	O	25710	5107	30817	0.00314
Xanthomonadales	135614	O	323508	37230	360738	0.03672
Pseudomonadales	72274	O	242865	67653	310518	0.03161
Enterobacterales	91347	O	67409	77526	144935	0.01475
Chromatiales	135613	O	28763	1546	30309	0.00309
Oceanospirillales	135619	O	28258	2851	31109	0.00317
Aeromonadales	135624	O	10772	6680	17452	0.00178
Methylococcales	135618	O	9871	310	10181	0.00104
Nevskiales	1775403	O	7058	842	7900	0.00080
Alteromonadales	135622	O	6783	636	7419	0.00076
Cellvibrionales	1706369	O	6096	222	6318	0.00064
Acidiferrobacterales	1692040	O	5240	179	5419	0.00055
Vibrionales	135623	O	3849	416	4265	0.00043
Legionellales	118969	O	3708	168	3876	0.00039
Moraxellales	2887326	O	2359	521	2880	0.00029
Immundisolibacterales	1934945	O	1814	1911	3725	0.00038
Thiotrichales	72273	O	1607	69	1676	0.00017
Pasteurellales	135625	O	1017	321	1338	0.00014
Myxococcales	29	O	191664	27828	219492	0.02234
Desulfuromonadales	69541	O	17964	1058	19022	0.00194
Desulfovibrionales	213115	O	13150	748	13898	0.00141
Desulfobacterales	213118	O	4768	280	5048	0.00051
Bradymonadales	1779134	O	3734	78	3812	0.00039
Syntrophobacterales	213462	O	1018	157	1175	0.00012
Campylobacterales	213849	O	2318	135	2453	0.00025
Bdellovibrionales	213481	O	1751	18	1769	0.00018
Acidithiobacillales	225057	O	1203	83	1286	0.00013
Streptomycetales	85011	O	1062130	180355	1242485	0.12647
Micrococcales	85006	O	669810	81476	751286	0.07647
Propionibacteriales	85009	O	405681	58488	464169	0.04725
Corynebacteriales	85007	O	393300	37377	430677	0.04384
Pseudonocardiales	85010	O	301204	36253	337457	0.03435
Streptosporangiales	85012	O	295898	38624	334522	0.03405
Micromonosporales	85008	O	278547	30282	308829	0.03143
Geodermatophilales	1643682	O	64688	12850	77538	0.00789
Nakamurellales	1643684	O	59166	8105	67271	0.00685
Frankiales	85013	O	18858	1477	20335	0.00207
Actinomycetales	2037	O	18375	2137	20512	0.00209
Jiangellales	1217098	O	12027	1665	13692	0.00139
Bifidobacteriales	85004	O	7335	1527	8862	0.00090
Catenulisporales	414714	O	5008	573	5581	0.00057
Jatrophihabitantales	2805415	O	4190	287	4477	0.00046
Glycomycetales	85014	O	2714	173	2887	0.00029
Kineosporiales	622452	O	2570	559	3129	0.00032
Sporichthyales	2495578	O	1493	564	2057	0.00021
Actinopolysporales	622450	O	1195	96	1291	0.00013
Solirubrobacterales	588673	O	81960	9837	91797	0.00934
Miltoncostaeales	2843198	O	16750	1741	18491	0.00188
Rubrobacterales	84996	O	45632	4914	50546	0.00514
Acidimicrobiales	84993	O	22311	1957	24268	0.00247
Eggerthellales	1643822	O	6192	827	7019	0.00071
Coriobacteriales	84999	O	4568	771	5339	0.00054
Egibacterales	1747768	O	2617	122	2739	0.00028
Egicoccales	1755823	O	2311	283	2594	0.00026
