name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mycobacterium	1763	G	631171	71244	702415	0.06309
Mycolicibacterium	1866885	G	209657	21663	231320	0.02078
Mycobacteroides	670516	G	14480	2599	17079	0.00153
Mycolicibacter	1073531	G	13039	1888	14927	0.00134
Mycolicibacillus	2126281	G	1309	177	1486	0.00013
Nocardia	1817	G	110310	11228	121538	0.01092
Rhodococcus	1827	G	72604	13348	85952	0.00772
Corynebacterium	1716	G	32697	5490	38187	0.00343
Gordonia	2053	G	26494	3439	29933	0.00269
Skermania	59613	G	1351	99	1450	0.00013
Tsukamurella	2060	G	8291	1299	9590	0.00086
Dietzia	37914	G	4689	673	5362	0.00048
Segniliparus	286801	G	3263	118	3381	0.00030
Tomitella	741759	G	2751	362	3113	0.00028
Streptomyces	1883	G	966590	165416	1132006	0.10167
Kitasatospora	2063	G	20389	5040	25429	0.00228
Streptacidiphilus	228398	G	10660	2149	12809	0.00115
Yinghuangia	2805681	G	9306	1057	10363	0.00093
Microbacterium	33882	G	100306	12511	112817	0.01013
Leifsonia	110932	G	54342	17151	71493	0.00642
Agromyces	33877	G	30863	5408	36271	0.00326
Curtobacterium	2034	G	16277	2428	18705	0.00168
Rathayibacter	33886	G	14252	2305	16557	0.00149
Protaetiibacter	2680004	G	11137	2397	13534	0.00122
Clavibacter	1573	G	10628	4688	15316	0.00138
Leucobacter	55968	G	10448	1350	11798	0.00106
Agrococcus	46352	G	9093	1784	10877	0.00098
Salinibacterium	235888	G	4919	585	5504	0.00049
Cryobacterium	69578	G	4328	427	4755	0.00043
Frondihabitans	447237	G	3322	372	3694	0.00033
Microterricola	518733	G	3115	548	3663	0.00033
Humibacter	427753	G	2857	462	3319	0.00030
Plantibacter	190323	G	2812	258	3070	0.00028
Microcella	337004	G	2700	687	3387	0.00030
Cnuibacter	1759331	G	2189	342	2531	0.00023
Herbiconiux	881616	G	2188	315	2503	0.00022
Gryllotalpicola	1195526	G	2042	282	2324	0.00021
Mycetocola	76634	G	1880	161	2041	0.00018
Subtercola	120212	G	1843	103	1946	0.00017
Frigoribacterium	96492	G	1842	389	2231	0.00020
Chryseoglobus	1331730	G	1503	211	1714	0.00015
Amnibacterium	1029631	G	1487	258	1745	0.00016
Marisediminicola	1230698	G	1217	107	1324	0.00012
Gulosibacter	256818	G	1045	218	1263	0.00011
Glaciihabitans	1649454	G	1045	59	1104	0.00010
Arthrobacter	1663	G	106836	19277	126113	0.01133
Sinomonas	596707	G	34359	7181	41540	0.00373
Pseudarthrobacter	1742993	G	16851	4749	21600	0.00194
Kocuria	57493	G	10157	2161	12318	0.00111
Micrococcus	1269	G	4491	2070	6561	0.00059
Glutamicibacter	1742989	G	4119	937	5056	0.00045
Paenarthrobacter	1742992	G	3165	1181	4346	0.00039
Rothia	32207	G	2178	630	2808	0.00025
Citricoccus	169133	G	1833	349	2182	0.00020
Cellulomonas	1707	G	32634	8789	41423	0.00372
Actinotalea	458839	G	2126	624	2750	0.00025
Oerskovia	162491	G	1594	409	2003	0.00018
Pseudactinotalea	1926259	G	1535	172	1707	0.00015
Paraoerskovia	665568	G	1114	229	1343	0.00012
Intrasporangium	53357	G	9861	1962	11823	0.00106
Janibacter	53457	G	8248	1953	10201	0.00092
Phycicoccus	367298	G	7501	1778	9279	0.00083
Pedococcus	2805645	G	5279	1363	6642	0.00060
Tetrasphaera	99479	G	4388	999	5387	0.00048
Arsenicicoccus	267408	G	2527	777	3304	0.00030
Cellulosimicrobium	157920	G	13837	5087	18924	0.00170
Xylanimonas	186188	G	5201	1310	6511	0.00058
Isoptericola	254250	G	3793	1332	5125	0.00046
Ornithinimicrobium	125287	G	8953	1502	10455	0.00094
Serinicoccus	265976	G	6589	1454	8043	0.00072
Brachybacterium	43668	G	10671	1334	12005	0.00108
Brevibacterium	1696	G	11368	1717	13085	0.00118
Dermacoccus	57495	G	3041	830	3871	0.00035
Luteipulveratus	745364	G	2392	268	2660	0.00024
Allobranchiibius	2040262	G	1900	334	2234	0.00020
Yimella	908935	G	1065	167	1232	0.00011
Georgenia	154116	G	7945	1804	9749	0.00088
Ruania	626119	G	6689	608	7297	0.00066
Beutenbergia	84756	G	2718	355	3073	0.00028
Miniimonas	947525	G	1896	793	2689	0.00024
Pengzhenrongella	2888818	G	2292	500	2792	0.00025
Luteimicrobium	754249	G	2178	531	2709	0.00024
Sanguibacter	60919	G	3249	764	4013	0.00036
Kytococcus	57499	G	1429	400	1829	0.00016
Pseudonocardia	1847	G	133561	17148	150709	0.01354
Amycolatopsis	1813	G	110018	16547	126565	0.01137
Saccharopolyspora	1835	G	15661	2556	18217	0.00164
Saccharothrix	2071	G	13611	3020	16631	0.00149
Kutzneria	43356	G	10187	1650	11837	0.00106
Saccharomonospora	1851	G	9019	1294	10313	0.00093
Actinoalloteichus	65496	G	8392	626	9018	0.00081
Actinosynnema	40566	G	5193	1250	6443	0.00058
Allokutzneria	1137960	G	4931	921	5852	0.00053
Lentzea	165301	G	4182	690	4872	0.00044
Kibdelosporangium	2029	G	3844	364	4208	0.00038
Alloactinosynnema	674734	G	2920	507	3427	0.00031
Prauserella	142577	G	1947	139	2086	0.00019
Allosaccharopolyspora	2893576	G	1494	254	1748	0.00016
Micromonospora	1873	G	103202	21971	125173	0.01124
Actinoplanes	1865	G	71639	9355	80994	0.00727
Dactylosporangium	35753	G	16694	1431	18125	0.00163
Phytohabitans	907364	G	11645	1223	12868	0.00116
Plantactinospora	673534	G	9245	1371	10616	0.00095
Actinocatenispora	390988	G	8872	846	9718	0.00087
Couchioplanes	56433	G	7406	1523	8929	0.00080
Catellatospora	53365	G	6418	1090	7508	0.00067
Polymorphospora	338583	G	4181	739	4920	0.00044
Natronosporangium	2920401	G	2408	123	2531	0.00023
Verrucosispora	84593	G	1842	1244	3086	0.00028
Salinispora	168694	G	1440	195	1635	0.00015
Nocardioides	1839	G	153171	25892	179063	0.01608
Aeromicrobium	2040	G	13692	2126	15818	0.00142
Pimelobacter	2044	G	4900	1567	6467	0.00058
Marmoricola	86795	G	2974	931	3905	0.00035
Friedmanniella	53387	G	2829	466	3295	0.00030
Mumia	1546255	G	2130	294	2424	0.00022
Micropruina	116071	G	1177	137	1314	0.00012
Microlunatus	29404	G	10377	925	11302	0.00102
Tessaracoccus	72763	G	8252	1289	9541	0.00086
Brevilactibacter	2717325	G	3099	965	4064	0.00037
Acidipropionibacterium	1912215	G	2914	877	3791	0.00034
Propionibacterium	1743	G	2652	640	3292	0.00030
Auraticoccus	1278221	G	2058	296	2354	0.00021
Arachnia	2801844	G	1319	72	1391	0.00012
Raineyella	1911549	G	1295	132	1427	0.00013
Cutibacterium	1912216	G	1209	165	1374	0.00012
Kribbella	182639	G	20406	2408	22814	0.00205
Actinopolymorpha	117156	G	4853	425	5278	0.00047
Actinomadura	1988	G	106837	16548	123385	0.01108
Thermomonospora	2019	G	8337	1845	10182	0.00091
Nonomuraea	83681	G	43218	5815	49033	0.00440
Streptosporangium	2000	G	41444	6339	47783	0.00429
Thermobispora	147067	G	3662	650	4312	0.00039
Nocardiopsis	2013	G	10299	1712	12011	0.00108
Thermobifida	83677	G	4515	713	5228	0.00047
Streptomonospora	104204	G	2340	362	2702	0.00024
Spiractinospora	2913367	G	1508	77	1585	0.00014
Blastococcus	38501	G	17966	4274	22240	0.00200
Modestobacter	88138	G	13971	3478	17449	0.00157
Geodermatophilus	1860	G	8707	2427	11134	0.00100
Actinomyces	1654	G	12978	1349	14327	0.00129
Schaalia	2529408	G	1686	220	1906	0.00017
Flaviflexus	1522056	G	1008	174	1182	0.00011
Frankia	1854	G	18175	1367	19542	0.00176
Catenulispora	414878	G	11375	1227	12602	0.00113
Jiangella	281472	G	9242	1209	10451	0.00094
Nakamurella	53460	G	9204	958	10162	0.00091
Bifidobacterium	1678	G	6946	1429	8375	0.00075
Jatrophihabitans	1434010	G	5089	322	5411	0.00049
