name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	1540319	274863	1815182	0.15669
Microbacteriaceae	85023	F	351695	41819	393514	0.03397
Micrococcaceae	1268	F	199287	39175	238462	0.02058
Cellulomonadaceae	85016	F	66400	18423	84823	0.00732
Intrasporangiaceae	85021	F	60895	12837	73732	0.00636
Promicromonosporaceae	85017	F	31966	10290	42256	0.00365
Ornithinimicrobiaceae	2805590	F	26545	4597	31142	0.00269
Dermabacteraceae	85020	F	18615	2925	21540	0.00186
Brevibacteriaceae	85019	F	17792	3035	20827	0.00180
Dermacoccaceae	145357	F	13839	2657	16496	0.00142
Bogoriellaceae	145358	F	13162	3276	16438	0.00142
Ruaniaceae	1331736	F	10917	11017	21934	0.00189
Beutenbergiaceae	125316	F	7656	2013	9669	0.00083
Sanguibacteraceae	145360	F	5478	1412	6890	0.00059
Dermatophilaceae	85018	F	2363	187	2550	0.00022
Kytococcaceae	2805426	F	2295	1194	3489	0.00030
Nocardioidaceae	85015	F	542253	91773	634026	0.05473
Propionibacteriaceae	31957	F	59113	8980	68093	0.00588
Kribbellaceae	2726069	F	39212	4872	44084	0.00381
Actinopolymorphaceae	2805400	F	10402	978	11380	0.00098
Mycobacteriaceae	1762	F	294319	32045	326364	0.02817
Nocardiaceae	85025	F	186763	32485	219248	0.01893
Corynebacteriaceae	1653	F	47028	9435	56463	0.00487
Gordoniaceae	85026	F	41620	7405	49025	0.00423
Tsukamurellaceae	85028	F	13016	2726	15742	0.00136
Dietziaceae	85029	F	7531	6806	14337	0.00124
Segniliparaceae	316606	F	1122	51	1173	0.00010
Pseudonocardiaceae	2070	F	456020	56666	512686	0.04426
Micromonosporaceae	28056	F	396179	45072	441251	0.03809
Thermomonosporaceae	2012	F	125491	19989	145480	0.01256
Streptosporangiaceae	2004	F	80497	10949	91446	0.00789
Nocardiopsaceae	83676	F	29614	4202	33816	0.00292
Geodermatophilaceae	85030	F	96170	20003	116173	0.01003
Frankiaceae	74712	F	30898	2555	33453	0.00289
Actinomycetaceae	2049	F	30360	3648	34008	0.00294
Jiangellaceae	1217100	F	17445	2533	19978	0.00172
Nakamurellaceae	85031	F	15669	1834	17503	0.00151
Bifidobacteriaceae	31953	F	11478	2621	14099	0.00122
Catenulisporaceae	414877	F	9978	1201	11179	0.00097
Jatrophihabitantaceae	2805416	F	7425	535	7960	0.00069
Glycomycetaceae	85034	F	4321	288	4609	0.00040
Kineosporiaceae	83778	F	4161	950	5111	0.00044
Sporichthyaceae	85033	F	2398	954	3352	0.00029
Actinopolysporaceae	622451	F	2020	170	2190	0.00019
Acidothermaceae	85032	F	1327	55	1382	0.00012
Conexibacteraceae	320583	F	135505	16799	152304	0.01315
Miltoncostaeaceae	2843199	F	28691	3096	31787	0.00274
Baekduiaceae	2600303	F	57335	8035	65370	0.00564
Rubrobacteraceae	84997	F	19910	697	20607	0.00178
Iamiaceae	633392	F	41086	4366	45452	0.00392
Ilumatobacteraceae	2448023	F	4392	231	4623	0.00040
Acidimicrobiaceae	84994	F	1659	110	1769	0.00015
Eggerthellaceae	1643826	F	9955	1348	11303	0.00098
Atopobiaceae	1643824	F	5214	985	6199	0.00054
Coriobacteriaceae	84107	F	2160	438	2598	0.00022
Egibacteraceae	1747769	F	4552	225	4777	0.00041
Egicoccaceae	1755824	F	4022	517	4539	0.00039
Euzebyaceae	908622	F	3890	268	4158	0.00036
Bacillaceae	186817	F	68130	54696	122826	0.01060
Paenibacillaceae	186822	F	44336	3048	47384	0.00409
Alicyclobacillaceae	186823	F	4476	574	5050	0.00044
Planococcaceae	186818	F	2371	578	2949	0.00025
Thermoactinomycetaceae	186824	F	1361	1452	2813	0.00024
Lactobacillaceae	33958	F	2930	849	3779	0.00033
Streptococcaceae	1300	F	1118	574	1692	0.00015
Oscillospiraceae	216572	F	6680	2070	8750	0.00076
Clostridiales Family XVII. Incertae Sedis	539000	F	5232	1146	6378	0.00055
Lachnospiraceae	186803	F	2239	706	2945	0.00025
Symbiobacteriaceae	543349	F	2122	142	2264	0.00020
Clostridiaceae	31979	F	1792	303	2095	0.00018
Peptococcaceae	186807	F	1268	90	1358	0.00012
Thermoanaerobacteraceae	186814	F	2521	385	2906	0.00025
Selenomonadaceae	1843491	F	2579	147	2726	0.00024
Limnochordaceae	1676650	F	1927	59	1986	0.00017
Deinococcaceae	183710	F	23648	1836	25484	0.00220
Thermaceae	188786	F	8845	448	9293	0.00080
Trueperaceae	332247	F	1723	73	1796	0.00016
Synechococcaceae	1890426	F	10852	1109	11961	0.00103
Prochlorococcaceae	2881426	F	2622	502	3124	0.00027
Nostocaceae	1162	F	2138	801	2939	0.00025
Gloeobacteraceae	1890422	F	3297	70	3367	0.00029
Leptolyngbyaceae	1890438	F	2058	170	2228	0.00019
Sphaerobacteraceae	85002	F	5223	250	5473	0.00047
Thermomicrobiaceae	189777	F	1235	20	1255	0.00011
Roseiflexaceae	1508635	F	3133	139	3272	0.00028
Chloroflexaceae	1106	F	1058	35	1093	0.00009
Tepidiformaceae	2682227	F	3138	103	3241	0.00028
Ardenticatenaceae	1382930	F	2815	44	2859	0.00025
Ktedonosporobacteraceae	2692416	F	2231	54	2285	0.00020
Caldilineaceae	475964	F	1355	70	1425	0.00012
Anaerolineaceae	292628	F	1039	654	1693	0.00015
Fimbriimonadaceae	1663426	F	1866	8	1874	0.00016
Bradyrhizobiaceae	41294	F	662407	50104	712511	0.06151
Phyllobacteriaceae	69277	F	140459	18872	159331	0.01375
Rhizobiaceae	82115	F	131271	32828	164099	0.01417
Methylobacteriaceae	119045	F	112611	13850	126461	0.01092
Hyphomicrobiaceae	45401	F	77725	5546	83271	0.00719
Xanthobacteraceae	335928	F	72268	9309	81577	0.00704
Boseaceae	2831100	F	32429	4052	36481	0.00315
Devosiaceae	2831106	F	23306	1619	24925	0.00215
Aurantimonadaceae	255475	F	20566	20889	41455	0.00358
Methylocystaceae	31993	F	15735	1058	16793	0.00145
Phreatobacteraceae	2843305	F	12223	1612	13835	0.00119
