name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	6083054	242330	6325384	0.44185
Thermoleophilia	1497346	C	110839	9927	120766	0.00844
Rubrobacteria	84995	C	51438	4499	55937	0.00391
Acidimicrobiia	84992	C	42712	3232	45944	0.00321
Coriobacteriia	84998	C	14858	1579	16437	0.00115
Nitriliruptoria	908620	C	9878	588	10466	0.00073
Bacilli	91061	C	132412	43892	176304	0.01232
Clostridia	186801	C	28859	5090	33949	0.00237
Negativicutes	909932	C	4412	314	4726	0.00033
Limnochordia	1676648	C	1599	39	1638	0.00011
Gloeobacteria	307596	C	2999	1679	4678	0.00033
Deinococci	188787	C	30562	821	31383	0.00219
Thermomicrobia	189775	C	5283	163	5446	0.00038
Chloroflexia	32061	C	4589	137	4726	0.00033
Tepidiformia	2682225	C	2597	74	2671	0.00019
Ardenticatenia	1382928	C	2436	32	2468	0.00017
Caldilineae	475962	C	1393	77	1470	0.00010
Anaerolineae	292625	C	1210	20	1230	0.00009
Ktedonobacteria	388447	C	1070	28	1098	0.00008
Fimbriimonadia	1663419	C	1588	5	1593	0.00011
Alphaproteobacteria	28211	C	3502471	174967	3677438	0.25688
Betaproteobacteria	28216	C	1298652	154290	1452942	0.10149
Gammaproteobacteria	1236	C	946363	230482	1176845	0.08221
Deltaproteobacteria	28221	C	395542	30837	426379	0.02978
Epsilonproteobacteria	29547	C	3677	203	3880	0.00027
Acidithiobacillia	1807140	C	1834	119	1953	0.00014
Oligoflexia	1553900	C	1718	14	1732	0.00012
Planctomycetia	203683	C	265473	3089	268562	0.01876
Phycisphaerae	666505	C	10449	359	10808	0.00076
Opitutae	414999	C	44827	1408	46235	0.00323
Verrucomicrobiae	203494	C	14260	1459	15719	0.00110
Chlamydiia	204429	C	1273	12	1285	0.00009
Cytophagia	768503	C	48751	753	49504	0.00346
Chitinophagia	1853228	C	32234	325	32559	0.00227
Flavobacteriia	117743	C	30672	1830	32502	0.00227
Sphingobacteriia	117747	C	14969	1165	16134	0.00113
Bacteroidia	200643	C	11898	9833	21731	0.00152
Chlorobia	191410	C	3186	354	3540	0.00025
Gemmatimonadetes	219685	C	68619	2686	71305	0.00498
Acidobacteriia	204432	C	34017	360	34377	0.00240
Vicinamibacteria	1813735	C	32346	1325	33671	0.00235
Blastocatellia	1562566	C	2373	73	2446	0.00017
Holophagae	533205	C	1708	23	1731	0.00012
Nitrospira	203693	C	6792	66	6858	0.00048
Spirochaetia	203692	C	3712	111	3823	0.00027
Synergistia	649775	C	2478	144	2622	0.00018
Sordariomycetes	147550	C	53322	1010	54332	0.00380
Leotiomycetes	147548	C	3570	23	3593	0.00025
Eurotiomycetes	147545	C	3800	138	3938	0.00028
Dothideomycetes	147541	C	1908	270	2178	0.00015
Saccharomycetes	4891	C	2236	143	2379	0.00017
Ustilaginomycetes	5257	C	3033	85	3118	0.00022
Agaricomycetes	155619	C	1256	30	1286	0.00009
