name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	431305	14093	445398	0.50659
Firmicutes	1239	P	12682	3886	16568	0.01884
Deinococcus-Thermus	1297	P	2599	70	2669	0.00304
Cyanobacteria	1117	P	2295	43	2338	0.00266
Chloroflexi	200795	P	1841	20	1861	0.00212
Proteobacteria	1224	P	348998	20645	369643	0.42043
Planctomycetes	203682	P	16059	168	16227	0.01846
Verrucomicrobia	74201	P	2138	58	2196	0.00250
Bacteroidetes	976	P	5527	99	5626	0.00640
Gemmatimonadetes	142182	P	4102	170	4272	0.00486
Acidobacteria	57723	P	6650	124	6774	0.00770
Ascomycota	4890	P	5571	60	5631	0.00641
