name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	6169394	266052	6435446	0.45885
Firmicutes	1239	P	170089	49064	219153	0.01563
Deinococcus-Thermus	1297	P	39933	1504	41437	0.00295
Cyanobacteria	1117	P	38218	801	39019	0.00278
Chloroflexi	200795	P	27703	351	28054	0.00200
Armatimonadetes	67819	P	2861	14	2875	0.00020
Proteobacteria	1224	P	6103762	395602	6499364	0.46341
Planctomycetes	203682	P	252283	2762	255045	0.01819
Verrucomicrobia	74201	P	41189	1031	42220	0.00301
Kiritimatiellaeota	134625	P	1297	844	2141	0.00015
Bacteroidetes	976	P	144860	2317	147177	0.01049
Chlorobi	1090	P	4187	147	4334	0.00031
Gemmatimonadetes	142182	P	93694	4622	98316	0.00701
Acidobacteria	57723	P	112410	2432	114842	0.00819
Nitrospirae	40117	P	16802	209	17011	0.00121
Spirochaetes	203691	P	4607	174	4781	0.00034
Synergistetes	508458	P	3396	258	3654	0.00026
Thermotogae	200918	P	1017	58	1075	0.00008
Ascomycota	4890	P	53592	527	54119	0.00386
Basidiomycota	5204	P	5606	144	5750	0.00041
Oomycota	4762	P	8197	998	9195	0.00066
