name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	923668	193634	1117302	0.14345
Kitasatospora	2063	G	15930	4984	20914	0.00269
Yinghuangia	2805681	G	12947	1852	14799	0.00190
Streptacidiphilus	228398	G	9722	2503	12225	0.00157
Microbacterium	33882	G	77927	11852	89779	0.01153
Agromyces	33877	G	22686	4719	27405	0.00352
Curtobacterium	2034	G	16275	3030	19305	0.00248
Rathayibacter	33886	G	13917	2783	16700	0.00214
Leifsonia	110932	G	12014	7521	19535	0.00251
Clavibacter	1573	G	10794	5550	16344	0.00210
Leucobacter	55968	G	10350	1762	12112	0.00156
Agrococcus	46352	G	9976	2359	12335	0.00158
Protaetiibacter	2680004	G	4954	1251	6205	0.00080
Salinibacterium	235888	G	3905	540	4445	0.00057
Cryobacterium	69578	G	3758	466	4224	0.00054
Frondihabitans	447237	G	3125	420	3545	0.00046
Plantibacter	190323	G	2788	313	3101	0.00040
Microterricola	518733	G	2788	594	3382	0.00043
Microcella	337004	G	2492	750	3242	0.00042
Cnuibacter	1759331	G	1959	364	2323	0.00030
Gryllotalpicola	1195526	G	1889	317	2206	0.00028
Herbiconiux	881616	G	1879	324	2203	0.00028
Frigoribacterium	96492	G	1851	467	2318	0.00030
Mycetocola	76634	G	1676	190	1866	0.00024
Subtercola	120212	G	1577	115	1692	0.00022
Humibacter	427753	G	1547	295	1842	0.00024
Amnibacterium	1029631	G	1373	284	1657	0.00021
Chryseoglobus	1331730	G	1346	229	1575	0.00020
Gulosibacter	256818	G	1154	285	1439	0.00018
Marisediminicola	1230698	G	1127	121	1248	0.00016
Arthrobacter	1663	G	77998	18543	96541	0.01239
Pseudarthrobacter	1742993	G	13504	4618	18122	0.00233
Kocuria	57493	G	9680	2578	12258	0.00157
Sinomonas	596707	G	6128	1415	7543	0.00097
Micrococcus	1269	G	4588	2795	7383	0.00095
Glutamicibacter	1742989	G	2746	901	3647	0.00047
Paenarthrobacter	1742992	G	2477	1354	3831	0.00049
Rothia	32207	G	1835	683	2518	0.00032
Citricoccus	169133	G	1544	356	1900	0.00024
Janibacter	53457	G	9896	2699	12595	0.00162
Intrasporangium	53357	G	9584	2222	11806	0.00152
Phycicoccus	367298	G	9040	2457	11497	0.00148
Pedococcus	2805645	G	7410	2159	9569	0.00123
Tetrasphaera	99479	G	6217	1606	7823	0.00100
Arsenicicoccus	267408	G	3062	1092	4154	0.00053
Cellulomonas	1707	G	36652	11727	48379	0.00621
Actinotalea	458839	G	2343	782	3125	0.00040
Oerskovia	162491	G	2017	598	2615	0.00034
Pseudactinotalea	1926259	G	1694	226	1920	0.00025
Paraoerskovia	665568	G	1368	330	1698	0.00022
Cellulosimicrobium	157920	G	11541	4426	15967	0.00205
Xylanimonas	186188	G	6330	1876	8206	0.00105
Isoptericola	254250	G	4999	2064	7063	0.00091
Ornithinimicrobium	125287	G	10591	2064	12655	0.00162
Serinicoccus	265976	G	7513	1904	9417	0.00121
Brachybacterium	43668	G	12287	1864	14151	0.00182
Brevibacterium	1696	G	12057	2187	14244	0.00183
Dermacoccus	57495	G	3446	1106	4552	0.00058
Luteipulveratus	745364	G	2745	358	3103	0.00040
Allobranchiibius	2040262	G	2297	470	2767	0.00036
Yimella	908935	G	1252	235	1487	0.00019
Georgenia	154116	G	9012	2406	11418	0.00147
Ruania	626119	G	7419	814	8233	0.00106
Pengzhenrongella	2888818	G	2797	718	3515	0.00045
Luteimicrobium	754249	G	2673	753	3426	0.00044
Beutenbergia	84756	G	2902	440	3342	0.00043
Miniimonas	947525	G	2078	982	3060	0.00039
Sanguibacter	60919	G	3702	1026	4728	0.00061
Kytococcus	57499	G	1530	502	2032	0.00026
Mycobacterium	1763	G	103538	23000	126538	0.01625
Mycolicibacterium	1866885	G	96521	16766	113287	0.01455
Mycolicibacter	1073531	G	6672	2465	9137	0.00117
Mycobacteroides	670516	G	5237	1378	6615	0.00085
Mycolicibacillus	2126281	G	1348	338	1686	0.00022
Nocardia	1817	G	61012	9716	70728	0.00908
Rhodococcus	1827	G	57009	13140	70149	0.00901
Corynebacterium	1716	G	32472	7593	40065	0.00514
Gordonia	2053	G	27511	5512	33023	0.00424
Skermania	59613	G	1333	146	1479	0.00019
Tsukamurella	2060	G	8664	1976	10640	0.00137
Dietzia	37914	G	5003	980	5983	0.00077
Tomitella	741759	G	3365	639	4004	0.00051
Nocardioides	1839	G	312594	62784	375378	0.04819
Aeromicrobium	2040	G	16684	3030	19714	0.00253
Marmoricola	86795	G	4825	1684	6509	0.00084
Pimelobacter	2044	G	4327	1497	5824	0.00075
Friedmanniella	53387	G	3601	650	4251	0.00055
Mumia	1546255	G	2769	448	3217	0.00041
Micropruina	116071	G	1344	177	1521	0.00020
Microlunatus	29404	G	12485	1273	13758	0.00177
Tessaracoccus	72763	G	9441	1817	11258	0.00145
Brevilactibacter	2717325	G	3481	1228	4709	0.00060
Acidipropionibacterium	1912215	G	3204	1089	4293	0.00055
Propionibacterium	1743	G	2981	800	3781	0.00049
Auraticoccus	1278221	G	2387	390	2777	0.00036
Raineyella	1911549	G	1403	172	1575	0.00020
Cutibacterium	1912216	G	1392	321	1713	0.00022
