name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	5751573	287414	6038987	0.43105
Thermoleophilia	1497346	C	190173	22055	212228	0.01515
Rubrobacteria	84995	C	84214	9835	94049	0.00671
Acidimicrobiia	84992	C	46703	4481	51184	0.00365
Coriobacteriia	84998	C	21295	2735	24030	0.00172
Nitriliruptoria	908620	C	14148	1074	15222	0.00109
Bacilli	91061	C	123447	45575	169022	0.01206
Clostridia	186801	C	34677	5196	39873	0.00285
Negativicutes	909932	C	5609	493	6102	0.00044
Limnochordia	1676648	C	2350	67	2417	0.00017
Deinococci	188787	C	39933	31271	71204	0.00508
Gloeobacteria	307596	C	4036	5061	9097	0.00065
Thermomicrobia	189775	C	7649	233	7882	0.00056
Chloroflexia	32061	C	5526	158	5684	0.00041
Tepidiformia	2682225	C	3925	123	4048	0.00029
Ardenticatenia	1382928	C	3359	50	3409	0.00024
Caldilineae	475962	C	1651	83	1734	0.00012
Ktedonobacteria	388447	C	1599	38	1637	0.00012
Anaerolineae	292625	C	1309	19	1328	0.00009
Dehalococcoidia	301297	C	1050	825	1875	0.00013
Fimbriimonadia	1663419	C	2258	9	2267	0.00016
Alphaproteobacteria	28211	C	3207596	215794	3423390	0.24436
Betaproteobacteria	28216	C	1260493	198884	1459377	0.10417
Gammaproteobacteria	1236	C	856046	268938	1124984	0.08030
Deltaproteobacteria	28221	C	441361	41780	483141	0.03449
Epsilonproteobacteria	29547	C	4541	203	4744	0.00034
Acidithiobacillia	1807140	C	2209	206	2415	0.00017
Oligoflexia	1553900	C	1142	13	1155	0.00008
Planctomycetia	203683	C	237091	3645	240736	0.01718
Phycisphaerae	666505	C	13887	558	14445	0.00103
Opitutae	414999	C	26396	1085	27481	0.00196
Verrucomicrobiae	203494	C	12689	2062	14751	0.00105
Chitinophagia	1853228	C	39068	331	39399	0.00281
Cytophagia	768503	C	36895	684	37579	0.00268
Sphingobacteriia	117747	C	22608	1431	24039	0.00172
Flavobacteriia	117743	C	18248	1089	19337	0.00138
Bacteroidia	200643	C	13794	12520	26314	0.00188
Chlorobia	191410	C	4187	447	4634	0.00033
Gemmatimonadetes	219685	C	93694	4626	98320	0.00702
Acidobacteriia	204432	C	58496	805	59301	0.00423
Vicinamibacteria	1813735	C	46875	2481	49356	0.00352
Blastocatellia	1562566	C	3840	112	3952	0.00028
Holophagae	533205	C	2197	37	2234	0.00016
Nitrospira	203693	C	16633	208	16841	0.00120
Spirochaetia	203692	C	4607	174	4781	0.00034
Synergistia	649775	C	3396	258	3654	0.00026
Thermotogae	188708	C	1017	58	1075	0.00008
Sordariomycetes	147550	C	41473	754	42227	0.00301
Eurotiomycetes	147545	C	6509	187	6696	0.00048
Dothideomycetes	147541	C	2070	241	2311	0.00017
Saccharomycetes	4891	C	2545	207	2752	0.00020
Ustilaginomycetes	5257	C	3632	76	3708	0.00026
Agaricomycetes	155619	C	1352	26	1378	0.00010
