name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	882344	80620	962964	0.06271
Rhodopseudomonas	1073	G	38338	8333	46671	0.00304
Nitrobacter	911	G	19091	1785	20876	0.00136
Tardiphaga	1395974	G	14554	1312	15866	0.00103
Afipia	1033	G	13621	4527	18148	0.00118
Variibacter	1649510	G	7628	424	8052	0.00052
Agrobacterium	357	G	512516	72295	584811	0.03809
Rhizobium	379	G	98271	22147	120418	0.00784
Neorhizobium	1525371	G	9269	1462	10731	0.00070
Pseudorhizobium	1903858	G	3817	543	4360	0.00028
Sinorhizobium	28105	G	18782	7061	25843	0.00168
Ensifer	106591	G	17230	2546	19776	0.00129
Shinella	323620	G	14969	7742	22711	0.00148
Ciceribacter	1648508	G	1887	272	2159	0.00014
Georhizobium	2661800	G	1682	263	1945	0.00013
Mesorhizobium	68287	G	164502	22776	187278	0.01220
Aquibium	2911176	G	8307	1486	9793	0.00064
Aminobacter	31988	G	7032	3756	10788	0.00070
Nitratireductor	245876	G	5611	618	6229	0.00041
Phyllobacterium	28100	G	3908	284	4192	0.00027
Roseitalea	1915401	G	2631	325	2956	0.00019
Hoeflea	274591	G	2240	153	2393	0.00016
Oricola	1594166	G	1893	189	2082	0.00014
Methylobacterium	407	G	84682	11844	96526	0.00629
Microvirga	186650	G	20690	1872	22562	0.00147
Methylorubrum	2282523	G	18372	5891	24263	0.00158
Pseudolabrys	556257	G	55689	6068	61757	0.00402
Starkeya	152053	G	11925	2405	14330	0.00093
Xanthobacter	279	G	11324	2087	13411	0.00087
Ancylobacter	99	G	10875	3024	13899	0.00091
Labrys	204476	G	7494	573	8067	0.00053
Azorhizobium	6	G	3729	608	4337	0.00028
Rhodoplanes	29407	G	67361	4747	72108	0.00470
Hyphomicrobium	81	G	15594	754	16348	0.00106
Methyloceanibacter	1484898	G	4577	238	4815	0.00031
Aquabacter	45402	G	3133	375	3508	0.00023
Methyloligella	1485594	G	3061	276	3337	0.00022
Caenibius	2827482	G	2837	1060	3897	0.00025
Rhodomicrobium	1068	G	2250	115	2365	0.00015
Bosea	85413	G	43482	5099	48581	0.00316
Devosia	46913	G	26669	1673	28342	0.00185
Paradevosia	1573407	G	2857	884	3741	0.00024
Youhaiella	1827478	G	2853	563	3416	0.00022
Pelagibacterium	1082930	G	1393	172	1565	0.00010
Aureimonas	414371	G	14910	2292	17202	0.00112
Martelella	293088	G	8257	1068	9325	0.00061
