name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	9468932	369447	9838379	0.51307
Firmicutes	1239	P	350137	135157	485294	0.02531
Deinococcus-Thermus	1297	P	56212	1873	58085	0.00303
Cyanobacteria	1117	P	48172	1051	49223	0.00257
Chloroflexi	200795	P	39020	557	39577	0.00206
Armatimonadetes	67819	P	3859	19	3878	0.00020
Tenericutes	544448	P	1153	68	1221	0.00006
Proteobacteria	1224	P	7376887	427226	7804113	0.40699
Planctomycetes	203682	P	318030	3467	321497	0.01677
Verrucomicrobia	74201	P	59838	1528	61366	0.00320
Kiritimatiellaeota	134625	P	1679	1058	2737	0.00014
Bacteroidetes	976	P	129027	2345	131372	0.00685
Chlorobi	1090	P	5004	165	5169	0.00027
Gemmatimonadetes	142182	P	117031	5591	122622	0.00639
Acidobacteria	57723	P	123291	2364	125655	0.00655
Nitrospirae	40117	P	10467	136	10603	0.00055
Spirochaetes	203691	P	5699	219	5918	0.00031
Synergistetes	508458	P	4529	322	4851	0.00025
Candidatus Saccharibacteria	95818	P	1025	68	1093	0.00006
Thermotogae	200918	P	1291	63	1354	0.00007
Ascomycota	4890	P	80255	715	80970	0.00422
Basidiomycota	5204	P	7820	198	8018	0.00042
Oomycota	4762	P	11042	1315	12357	0.00064
