name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	755440	38367	793807	0.47160
Thermoleophilia	1497346	C	24471	3057	27528	0.01635
Rubrobacteria	84995	C	10752	1315	12067	0.00717
Acidimicrobiia	84992	C	5914	610	6524	0.00388
Coriobacteriia	84998	C	2574	387	2961	0.00176
Nitriliruptoria	908620	C	1765	142	1907	0.00113
Bacilli	91061	C	16816	11922	28738	0.01707
Clostridia	186801	C	4340	687	5027	0.00299
Deinococci	188787	C	5072	3788	8860	0.00526
Thermomicrobia	189775	C	1002	71	1073	0.00064
Alphaproteobacteria	28211	C	330631	28068	358699	0.21310
Betaproteobacteria	28216	C	139211	22285	161496	0.09595
Gammaproteobacteria	1236	C	100929	30241	131170	0.07793
Deltaproteobacteria	28221	C	53641	1774	55415	0.03292
Planctomycetia	203683	C	33834	584	34418	0.02045
Phycisphaerae	666505	C	1685	65	1750	0.00104
Opitutae	414999	C	2475	115	2590	0.00154
Verrucomicrobiae	203494	C	1385	240	1625	0.00097
Cytophagia	768503	C	4290	92	4382	0.00260
Chitinophagia	1853228	C	2459	29	2488	0.00148
Bacteroidia	200643	C	1537	284	1821	0.00108
Flavobacteriia	117743	C	1432	1424	2856	0.00170
Gemmatimonadetes	219685	C	11340	618	11958	0.00710
Acidobacteriia	204432	C	7586	117	7703	0.00458
Vicinamibacteria	1813735	C	5846	348	6194	0.00368
Nitrospira	203693	C	1309	17	1326	0.00079
Sordariomycetes	147550	C	7360	170	7530	0.00447
Eurotiomycetes	147545	C	1235	56	1291	0.00077
