name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	6929529	301156	7230685	0.51102
Firmicutes	1239	P	157978	60303	218281	0.01543
Deinococcus-Thermus	1297	P	41391	1552	42943	0.00303
Cyanobacteria	1117	P	35484	872	36356	0.00257
Chloroflexi	200795	P	25898	402	26300	0.00186
Armatimonadetes	67819	P	2545	14	2559	0.00018
Proteobacteria	1224	P	5533442	370725	5904167	0.41727
Planctomycetes	203682	P	246410	3143	249553	0.01764
Verrucomicrobia	74201	P	34956	965	35921	0.00254
Kiritimatiellaeota	134625	P	1188	794	1982	0.00014
Bacteroidetes	976	P	111716	2232	113948	0.00805
Chlorobi	1090	P	3637	125	3762	0.00027
Gemmatimonadetes	142182	P	94585	5186	99771	0.00705
Acidobacteria	57723	P	92582	2375	94957	0.00671
Nitrospirae	40117	P	9359	131	9490	0.00067
Spirochaetes	203691	P	3646	167	3813	0.00027
Synergistetes	508458	P	3218	263	3481	0.00025
Ascomycota	4890	P	57068	664	57732	0.00408
Basidiomycota	5204	P	5567	157	5724	0.00040
Oomycota	4762	P	7145	895	8040	0.00057
