name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1652742	373757	2026499	0.13673
Kitasatospora	2063	G	29058	9234	38292	0.00258
Streptacidiphilus	228398	G	17352	4624	21976	0.00148
Yinghuangia	2805681	G	13896	2067	15963	0.00108
Microbacterium	33882	G	162628	25613	188241	0.01270
Agromyces	33877	G	46616	10097	56713	0.00383
Curtobacterium	2034	G	33231	6341	39572	0.00267
Rathayibacter	33886	G	25959	5423	31382	0.00212
Leifsonia	110932	G	23116	10894	34010	0.00229
Clavibacter	1573	G	19782	12193	31975	0.00216
Leucobacter	55968	G	19425	3386	22811	0.00154
Agrococcus	46352	G	18507	4518	23025	0.00155
Protaetiibacter	2680004	G	9643	2518	12161	0.00082
Salinibacterium	235888	G	7549	1095	8644	0.00058
Cryobacterium	69578	G	6689	871	7560	0.00051
Frondihabitans	447237	G	5885	829	6714	0.00045
Plantibacter	190323	G	5091	604	5695	0.00038
Microterricola	518733	G	5014	1107	6121	0.00041
Microcella	337004	G	4546	1417	5963	0.00040
Cnuibacter	1759331	G	3686	710	4396	0.00030
Herbiconiux	881616	G	3672	656	4328	0.00029
Gryllotalpicola	1195526	G	3471	605	4076	0.00028
Frigoribacterium	96492	G	3328	872	4200	0.00028
Mycetocola	76634	G	3081	361	3442	0.00023
Subtercola	120212	G	2928	223	3151	0.00021
Humibacter	427753	G	2877	568	3445	0.00023
Chryseoglobus	1331730	G	2603	483	3086	0.00021
Amnibacterium	1029631	G	2535	545	3080	0.00021
Gulosibacter	256818	G	2195	566	2761	0.00019
Marisediminicola	1230698	G	2108	235	2343	0.00016
Diaminobutyricimonas	1433997	G	1709	287	1996	0.00013
Agreia	110934	G	1603	175	1778	0.00012
Glaciihabitans	1649454	G	1563	111	1674	0.00011
Arthrobacter	1663	G	131700	32061	163761	0.01105
Pseudarthrobacter	1742993	G	22315	8193	30508	0.00206
Kocuria	57493	G	17087	4871	21958	0.00148
Sinomonas	596707	G	9157	2160	11317	0.00076
Micrococcus	1269	G	8252	5954	14206	0.00096
Glutamicibacter	1742989	G	4975	1650	6625	0.00045
Paenarthrobacter	1742992	G	4522	2463	6985	0.00047
Rothia	32207	G	3447	1346	4793	0.00032
Citricoccus	169133	G	2729	647	3376	0.00023
Janibacter	53457	G	17895	5113	23008	0.00155
Phycicoccus	367298	G	17623	4979	22602	0.00153
Pedococcus	2805645	G	15300	4589	19889	0.00134
Intrasporangium	53357	G	15298	3800	19098	0.00129
Tetrasphaera	99479	G	11913	3166	15079	0.00102
Arsenicicoccus	267408	G	5345	1981	7326	0.00049
Cellulomonas	1707	G	67698	22525	90223	0.00609
Actinotalea	458839	G	4380	1524	5904	0.00040
Oerskovia	162491	G	3643	1125	4768	0.00032
Pseudactinotalea	1926259	G	3096	433	3529	0.00024
Paraoerskovia	665568	G	2390	601	2991	0.00020
Cellulosimicrobium	157920	G	21367	8531	29898	0.00202
Xylanimonas	186188	G	11326	3505	14831	0.00100
Isoptericola	254250	G	8654	3725	12379	0.00084
Ornithinimicrobium	125287	G	18664	3842	22506	0.00152
Serinicoccus	265976	G	13994	3760	17754	0.00120
Brachybacterium	43668	G	21343	3368	24711	0.00167
Dermabacter	36739	G	1559	825	2384	0.00016
Brevibacterium	1696	G	22329	4250	26579	0.00179
Dermacoccus	57495	G	6341	2118	8459	0.00057
Luteipulveratus	745364	G	4878	660	5538	0.00037
Allobranchiibius	2040262	G	4046	859	4905	0.00033
Yimella	908935	G	2283	444	2727	0.00018
Georgenia	154116	G	16466	4614	21080	0.00142
Ruania	626119	G	13863	1591	15454	0.00104
Pengzhenrongella	2888818	G	5299	1419	6718	0.00045
Luteimicrobium	754249	G	4552	1339	5891	0.00040
Beutenbergia	84756	G	5818	924	6742	0.00045
Miniimonas	947525	G	3965	1956	5921	0.00040
Sanguibacter	60919	G	6850	1980	8830	0.00060
Gephyromycinifex	2885697	G	1515	174	1689	0.00011
Austwickia	1184606	G	1115	86	1201	0.00008
Kytococcus	57499	G	2844	974	3818	0.00026
