name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	61549	14263	75812	0.00519
Bradyrhizobium sp. 170	2782641	S	41887	11116	53003	0.00363
Bradyrhizobium sp. CCBAU 051011	858422	S	23593	4142	27735	0.00190
Bradyrhizobium sp. CCBAU 51753	1325100	S	17804	3460	21264	0.00146
Bradyrhizobium sp. A19	2898149	S	12569	1945	14514	0.00099
Bradyrhizobium sp. BTAi1	288000	S	11912	1942	13854	0.00095
Bradyrhizobium sp. SK17	2057741	S	11785	3486	15271	0.00105
Bradyrhizobium sp. ORS 285	115808	S	11357	2377	13734	0.00094
Bradyrhizobium sp. ORS 278	114615	S	11350	2382	13732	0.00094
Bradyrhizobium sp. 186	2782654	S	11253	3111	14364	0.00098
Bradyrhizobium sp. 195	2782662	S	10487	3753	14240	0.00097
Bradyrhizobium sp. CCBAU 53421	1325120	S	9908	2945	12853	0.00088
Bradyrhizobium sp. CCBAU 53338	1325111	S	9255	3484	12739	0.00087
Bradyrhizobium sp. CCBAU 53340	1325112	S	8780	3145	11925	0.00082
Bradyrhizobium sp. CCBAU 53351	1325114	S	8568	4037	12605	0.00086
Bradyrhizobium sp. 1(2017)	1404888	S	7949	2360	10309	0.00071
Bradyrhizobium sp. 6(2017)	1197460	S	7271	3317	10588	0.00072
Bradyrhizobium sp. S2-11-2	2840472	S	6748	6059	12807	0.00088
Bradyrhizobium sp. S2-20-1	2840469	S	5668	5494	11162	0.00076
Bradyrhizobium sp. 41S5	1404443	S	5564	3589	9153	0.00063
Bradyrhizobium sp. CCGE-LA001	1223566	S	5543	1956	7499	0.00051
Bradyrhizobium sp. S2-11-4	2840473	S	5386	5765	11151	0.00076
Bradyrhizobium sp. I71	2590772	S	4256	4322	8578	0.00059
Bradyrhizobium sp. 191	2782659	S	4227	4823	9050	0.00062
Bradyrhizobium sp. CCBAU 51765	1325102	S	4107	4267	8374	0.00057
Bradyrhizobium sp. C-145	574727	S	2924	2718	5642	0.00039
Bradyrhizobium sp.	376	S	2585	8078	10663	0.00073
Bradyrhizobium sp. 144S4	2823807	S	2247	5586	7833	0.00054
Bradyrhizobium sp. 323S2	1404649	S	2024	5093	7117	0.00049
