name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	12512041	435972	12948013	0.53089
Firmicutes	1239	P	245764	64866	310630	0.01274
Deinococcus-Thermus	1297	P	57979	1832	59811	0.00245
Cyanobacteria	1117	P	51194	929	52123	0.00214
Chloroflexi	200795	P	37888	393	38281	0.00157
Armatimonadetes	67819	P	3371	13	3384	0.00014
Tenericutes	544448	P	1193	88	1281	0.00005
Proteobacteria	1224	P	9374752	432298	9807050	0.40210
Bacteroidetes	976	P	348969	3089	352058	0.01443
Chlorobi	1090	P	4895	131	5026	0.00021
Gemmatimonadetes	142182	P	117888	4829	122717	0.00503
Planctomycetes	203682	P	373702	3563	377265	0.01547
Verrucomicrobia	74201	P	52625	1083	53708	0.00220
Kiritimatiellaeota	134625	P	1641	991	2632	0.00011
Acidobacteria	57723	P	116875	1875	118750	0.00487
Nitrospirae	40117	P	8820	92	8912	0.00037
Spirochaetes	203691	P	5453	209	5662	0.00023
Synergistetes	508458	P	4529	260	4789	0.00020
Candidatus Saccharibacteria	95818	P	1046	51	1097	0.00004
Thermotogae	200918	P	1138	44	1182	0.00005
Ascomycota	4890	P	90704	732	91436	0.00375
Basidiomycota	5204	P	9472	243	9715	0.00040
Oomycota	4762	P	12623	1138	13761	0.00056
