name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	3416273	195363	3611636	0.48273
Thermoleophilia	1497346	C	95341	12200	107541	0.01437
Rubrobacteria	84995	C	43372	5383	48755	0.00652
Acidimicrobiia	84992	C	27247	2816	30063	0.00402
Coriobacteriia	84998	C	10011	1492	11503	0.00154
Nitriliruptoria	908620	C	7085	584	7669	0.00103
Bacilli	91061	C	63791	34051	97842	0.01308
Clostridia	186801	C	16855	2885	19740	0.00264
Negativicutes	909932	C	2677	286	2963	0.00040
Limnochordia	1676648	C	1166	43	1209	0.00016
Deinococci	188787	C	19859	14687	34546	0.00462
Gloeobacteria	307596	C	1899	2197	4096	0.00055
Thermomicrobia	189775	C	3757	160	3917	0.00052
Chloroflexia	32061	C	2631	107	2738	0.00037
Tepidiformia	2682225	C	2122	89	2211	0.00030
Ardenticatenia	1382928	C	1629	32	1661	0.00022
Ktedonobacteria	388447	C	1171	40	1211	0.00016
Fimbriimonadia	1663419	C	1038	5	1043	0.00014
Alphaproteobacteria	28211	C	1483452	122560	1606012	0.21466
Betaproteobacteria	28216	C	608512	130864	739376	0.09882
Gammaproteobacteria	1236	C	437301	118803	556104	0.07433
Deltaproteobacteria	28221	C	225248	13147	238395	0.03186
Epsilonproteobacteria	29547	C	1916	97	2013	0.00027
Planctomycetia	203683	C	129113	2392	131505	0.01758
Phycisphaerae	666505	C	7157	302	7459	0.00100
Opitutae	414999	C	12584	602	13186	0.00176
Verrucomicrobiae	203494	C	5195	951	6146	0.00082
Chitinophagia	1853228	C	17012	168	17180	0.00230
Cytophagia	768503	C	16537	375	16912	0.00226
Bacteroidia	200643	C	5993	1124	7117	0.00095
Flavobacteriia	117743	C	5124	5537	10661	0.00143
Sphingobacteriia	117747	C	2861	262	3123	0.00042
Chlorobia	191410	C	2003	213	2216	0.00030
Gemmatimonadetes	219685	C	44196	2712	46908	0.00627
Acidobacteriia	204432	C	25963	432	26395	0.00353
Vicinamibacteria	1813735	C	25140	1589	26729	0.00357
Blastocatellia	1562566	C	1811	58	1869	0.00025
Holophagae	533205	C	1046	21	1067	0.00014
Nitrospira	203693	C	4376	72	4448	0.00059
Spirochaetia	203692	C	1976	109	2085	0.00028
Synergistia	649775	C	1541	144	1685	0.00023
Sordariomycetes	147550	C	17694	436	18130	0.00242
Eurotiomycetes	147545	C	2837	125	2962	0.00040
Ustilaginomycetes	5257	C	1639	55	1694	0.00023
