name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	431083	78574	509657	0.20056
Microbacteriaceae	85023	F	71678	7826	79504	0.03129
Micrococcaceae	1268	F	55405	10342	65747	0.02587
Intrasporangiaceae	85021	F	13122	2822	15944	0.00627
Cellulomonadaceae	85016	F	12809	3637	16446	0.00647
Promicromonosporaceae	85017	F	6159	2052	8211	0.00323
Ornithinimicrobiaceae	2805590	F	5454	961	6415	0.00252
Dermabacteraceae	85020	F	3735	583	4318	0.00170
Brevibacteriaceae	85019	F	3605	609	4214	0.00166
Dermacoccaceae	145357	F	2826	557	3383	0.00133
Bogoriellaceae	145358	F	2717	699	3416	0.00134
Ruaniaceae	1331736	F	2202	2269	4471	0.00176
Beutenbergiaceae	125316	F	1540	430	1970	0.00078
Sanguibacteraceae	145360	F	1145	305	1450	0.00057
Mycobacteriaceae	1762	F	73709	8226	81935	0.03224
Nocardiaceae	85025	F	39995	6310	46305	0.01822
Corynebacteriaceae	1653	F	9884	2053	11937	0.00470
Gordoniaceae	85026	F	8420	1570	9990	0.00393
Tsukamurellaceae	85028	F	2595	561	3156	0.00124
Dietziaceae	85029	F	1479	1402	2881	0.00113
Nocardioidaceae	85015	F	89414	14760	104174	0.04099
Propionibacteriaceae	31957	F	12058	1774	13832	0.00544
Kribbellaceae	2726069	F	6571	826	7397	0.00291
Actinopolymorphaceae	2805400	F	1709	161	1870	0.00074
Pseudonocardiaceae	2070	F	97810	11744	109554	0.04311
Micromonosporaceae	28056	F	74365	8752	83117	0.03271
Thermomonosporaceae	2012	F	38576	6323	44899	0.01767
Streptosporangiaceae	2004	F	20634	2897	23531	0.00926
Nocardiopsaceae	83676	F	6559	823	7382	0.00290
Geodermatophilaceae	85030	F	19721	4056	23777	0.00936
Frankiaceae	74712	F	6482	532	7014	0.00276
Actinomycetaceae	2049	F	5946	707	6653	0.00262
Catenulisporaceae	414877	F	4331	516	4847	0.00191
Jiangellaceae	1217100	F	3329	478	3807	0.00150
Nakamurellaceae	85031	F	3311	382	3693	0.00145
Bifidobacteriaceae	31953	F	2324	876	3200	0.00126
Jatrophihabitantaceae	2805416	F	2083	146	2229	0.00088
Conexibacteraceae	320583	F	23197	2750	25947	0.01021
Miltoncostaeaceae	2843199	F	5365	583	5948	0.00234
Baekduiaceae	2600303	F	8616	1221	9837	0.00387
Rubrobacteraceae	84997	F	3675	127	3802	0.00150
Iamiaceae	633392	F	6153	678	6831	0.00269
Eggerthellaceae	1643826	F	1888	298	2186	0.00086
Bacillaceae	186817	F	14519	9080	23599	0.00929
Paenibacillaceae	186822	F	11038	767	11805	0.00465
Oscillospiraceae	216572	F	1407	545	1952	0.00077
Clostridiales Family XVII. Incertae Sedis	539000	F	1056	192	1248	0.00049
Deinococcaceae	183710	F	4695	175	4870	0.00192
Thermaceae	188786	F	1743	82	1825	0.00072
Synechococcaceae	1890426	F	2207	377	2584	0.00102
Sphaerobacteraceae	85002	F	1227	158	1385	0.00055
Bradyrhizobiaceae	41294	F	153048	12984	166032	0.06534
Phyllobacteriaceae	69277	F	33821	4823	38644	0.01521
Rhizobiaceae	82115	F	26860	4112	30972	0.01219
Methylobacteriaceae	119045	F	21259	2669	23928	0.00942
Xanthobacteraceae	335928	F	18646	2494	21140	0.00832
Hyphomicrobiaceae	45401	F	16735	1203	17938	0.00706
Boseaceae	2831100	F	7681	1021	8702	0.00342
Devosiaceae	2831106	F	5888	412	6300	0.00248
Aurantimonadaceae	255475	F	4344	694	5038	0.00198
Methylocystaceae	31993	F	3469	3776	7245	0.00285
Phreatobacteraceae	2843305	F	2693	373	3066	0.00121
Stappiaceae	2821832	F	2443	444	2887	0.00114
Beijerinckiaceae	45404	F	1845	108	1953	0.00077
Blastochloridaceae	2831090	F	1721	333	2054	0.00081
Brucellaceae	118882	F	1659	468	2127	0.00084
Parvibaculaceae	2813035	F	1496	276	1772	0.00070
Chelatococcaceae	2036754	F	1355	246	1601	0.00063
Kaistiaceae	2831111	F	1040	210	1250	0.00049
Sphingomonadaceae	41297	F	40134	4732	44866	0.01766
Erythrobacteraceae	335929	F	7395	1143	8538	0.00336
Sphingosinicellaceae	2820280	F	2050	123	2173	0.00086
Acetobacteraceae	433	F	14676	1311	15987	0.00629
Azospirillaceae	2829815	F	13339	1075	14414	0.00567
Rhodospirillaceae	41295	F	7686	29777	37463	0.01474
Stellaceae	2844601	F	1496	80	1576	0.00062
Rhodobacteraceae	31989	F	14229	1664	15893	0.00625
Roseobacteraceae	2854170	F	9705	907	10612	0.00418
