name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	1049215	99909	1149124	0.03511
Rhodopseudomonas	1073	G	68713	12570	81283	0.00248
Tardiphaga	1395974	G	24262	2415	26677	0.00082
Nitrobacter	911	G	19299	1784	21083	0.00064
Afipia	1033	G	15161	4356	19517	0.00060
Variibacter	1649510	G	14997	849	15846	0.00048
Microvirga	186650	G	393872	32671	426543	0.01303
Methylobacterium	407	G	244012	35597	279609	0.00854
Methylorubrum	2282523	G	59890	22275	82165	0.00251
Rhizobium	379	G	239091	117428	356519	0.01089
Agrobacterium	357	G	58127	16187	74314	0.00227
Neorhizobium	1525371	G	40697	7027	47724	0.00146
Pseudorhizobium	1903858	G	9456	1289	10745	0.00033
Sinorhizobium	28105	G	51332	17735	69067	0.00211
Ensifer	106591	G	47726	7248	54974	0.00168
Shinella	323620	G	42320	22518	64838	0.00198
Ciceribacter	1648508	G	4974	729	5703	0.00017
Georhizobium	2661800	G	4353	696	5049	0.00015
Peteryoungia	2853332	G	1877	248	2125	0.00006
Liberibacter	34019	G	156	23	179	0.00001
Mesorhizobium	68287	G	380832	54166	434998	0.01329
Aquibium	2911176	G	25676	4996	30672	0.00094
Aminobacter	31988	G	23870	12645	36515	0.00112
Nitratireductor	245876	G	16211	1962	18173	0.00056
Phyllobacterium	28100	G	10686	834	11520	0.00035
Roseitalea	1915401	G	5997	797	6794	0.00021
Hoeflea	274591	G	5515	397	5912	0.00018
Oricola	1594166	G	4702	502	5204	0.00016
Salaquimonas	2712688	G	1740	59	1799	0.00005
Lentilitoribacter	1649463	G	156	2	158	0.00000
Devosia	46913	G	165671	9987	175658	0.00537
Youhaiella	1827478	G	8760	1698	10458	0.00032
Paradevosia	1573407	G	8409	2599	11008	0.00034
Pelagibacterium	1082930	G	3676	404	4080	0.00012
Maritalea	623276	G	635	17	652	0.00002
Pseudolabrys	556257	G	41947	4716	46663	0.00143
Starkeya	152053	G	24403	5022	29425	0.00090
Xanthobacter	279	G	23343	4290	27633	0.00084
Ancylobacter	99	G	22760	6295	29055	0.00089
Labrys	204476	G	9360	733	10093	0.00031
Azorhizobium	6	G	7798	1288	9086	0.00028
Bosea	85413	G	122239	14331	136570	0.00417
Rhodoplanes	29407	G	52666	3894	56560	0.00173
Hyphomicrobium	81	G	23461	1329	24790	0.00076
Methyloceanibacter	1484898	G	9044	542	9586	0.00029
Aquabacter	45402	G	6570	815	7385	0.00023
Methyloligella	1485594	G	6020	606	6626	0.00020
Caenibius	2827482	G	5987	2086	8073	0.00025
Rhodomicrobium	1068	G	4306	244	4550	0.00014
Filomicrobium	119044	G	2017	53	2070	0.00006
Aureimonas	414371	G	37754	5901	43655	0.00133
Martelella	293088	G	19298	2823	22121	0.00068
Aurantimonas	182269	G	10349	2432	12781	0.00039
Pseudorhodoplanes	1734920	G	22532	1230	23762	0.00073
Nordella	169055	G	15228	631	15859	0.00048
Terrihabitans	2874214	G	8662	729	9391	0.00029
Methylocystis	133	G	23881	1670	25551	0.00078
Methylosinus	425	G	11983	1437	13420	0.00041
Phreatobacter	1632780	G	36493	4719	41212	0.00126
Stappia	152161	G	13890	2039	15929	0.00049
Pannonibacter	227873	G	7177	3826	11003	0.00034
Roseibium	150830	G	7149	770	7919	0.00024
Labrenzia	478070	G	5420	408	5828	0.00018
Pseudovibrio	258255	G	1231	52	1283	0.00004
Chelatococcus	28209	G	23547	3972	27519	0.00084
Blastochloris	59282	G	18776	3385	22161	0.00068
Kaustia	2838250	G	9755	722	10477	0.00032
Parvibaculum	256616	G	4289	2224	6513	0.00020
Pyruvatibacter	1742974	G	3291	314	3605	0.00011
Candidatus Phaeomarinobacter	1541445	G	1310	49	1359	0.00004
Methylocella	120652	G	8955	643	9598	0.00029
Methylovirgula	1156568	G	6745	432	7177	0.00022
Beijerinckia	532	G	2018	128	2146	0.00007
Brucella	234	G	11638	21004	32642	0.00100
Pseudochrobactrum	354349	G	1304	175	1479	0.00005
Kaistia	166953	G	12840	2390	15230	0.00047
Acuticoccus	1904377	G	12081	1016	13097	0.00040
Hartmannibacter	1572860	G	7241	970	8211	0.00025
Breoghania	1406135	G	6746	678	7424	0.00023
Lichenihabitans	2723776	G	6628	244	6872	0.00021
Cohaesibacter	655352	G	1303	42	1345	0.00004
Bartonella	773	G	1162	59	1221	0.00004
Sphingomonas	13687	G	898302	102376	1000678	0.03058
Sphingopyxis	165697	G	176635	31354	207989	0.00636
Sphingobium	165695	G	155611	63495	219106	0.00670
Novosphingobium	165696	G	130574	37790	168364	0.00514
Rhizorhabdus	1649486	G	43340	18277	61617	0.00188
Allosphingosinicella	2823232	G	21671	2279	23950	0.00073
Sphingosinithalassobacter	2676233	G	17553	3590	21143	0.00065
Sphingorhabdus	1434046	G	10005	535	10540	0.00032
Parasphingopyxis	1234545	G	9894	413	10307	0.00031
Blastomonas	150203	G	9629	1429	11058	0.00034
Citromicrobium	72173	G	6199	2408	8607	0.00026
Tardibacter	2685927	G	5240	3629	8869	0.00027
Hankyongella	1763827	G	4413	732	5145	0.00016
Novosphingopyxis	2709686	G	4406	2076	6482	0.00020
Parasphingorhabdus	2709685	G	2816	75	2891	0.00009
Aquisediminimonas	2676781	G	2523	83	2606	0.00008
Erythrobacter	1041	G	76065	18473	94538	0.00289
Porphyrobacter	1111	G	22958	5632	28590	0.00087
Qipengyuania	1855416	G	53620	12652	66272	0.00203
Tsuneonella	2800686	G	36964	6657	43621	0.00133
Altererythrobacter	361177	G	36249	9235	45484	0.00139
Croceicoccus	1295327	G	23399	13169	36568	0.00112
Croceibacterium	2676755	G	6236	2723	8959	0.00027
Pelagerythrobacter	2800685	G	5771	752	6523	0.00020
Aurantiacibacter	2800681	G	5696	906	6602	0.00020
Paraurantiacibacter	2800682	G	5009	594	5603	0.00017
Sphingosinicella	335405	G	46727	3978	50705	0.00155
Polymorphobacter	1508451	G	11003	381	11384	0.00035
Sandaracinobacter	56358	G	4935	290	5225	0.00016
Zymomonas	541	G	451	354	805	0.00002
Brevundimonas	41275	G	403382	43563	446945	0.01366
Caulobacter	75	G	200886	24067	224953	0.00687
Phenylobacterium	20	G	52842	6622	59464	0.00182
Asticcacaulis	76890	G	8007	466	8473	0.00026
Terricaulis	2768684	G	6692	184	6876	0.00021
Paracoccus	265	G	265098	27395	292493	0.00894
Rhodobacter	1060	G	24144	6177	30321	0.00093
Cereibacter	1653176	G	24014	5519	29533	0.00090
Rhodovulum	34008	G	12331	2296	14627	0.00045
Paroceanicella	2683599	G	11007	2126	13133	0.00040
Polymorphum	991903	G	7757	1596	9353	0.00029
Pontivivens	1844015	G	7719	477	8196	0.00025
Pikeienuella	2831955	G	6542	518	7060	0.00022
Silicimonas	1955420	G	6384	309	6693	0.00020
Thioclava	285107	G	6040	590	6630	0.00020
Pelagovum	2795377	G	5927	593	6520	0.00020
Frigidibacter	1775705	G	5521	1814	7335	0.00022
Pukyongiella	2831925	G	3914	679	4593	0.00014
Brevirhabdus	1855413	G	3748	1217	4965	0.00015
Haematobacter	366614	G	3631	1188	4819	0.00015
Fuscovulum	2818469	G	3533	377	3910	0.00012
Falsirhodobacter	1434002	G	3286	392	3678	0.00011
Tabrizicola	1443919	G	3275	251	3526	0.00011
Gymnodinialimonas	2937410	G	3206	235	3441	0.00011
Gemmobacter	204456	G	3020	496	3516	0.00011
Pseudopuniceibacterium	2613960	G	2658	163	2821	0.00009
Pacificitalea	2846749	G	2366	379	2745	0.00008
Pseudooceanicola	1679449	G	2288	178	2466	0.00008
Monaibacterium	2029873	G	2224	366	2590	0.00008
Roseicitreum	1209946	G	2169	89	2258	0.00007
