name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	17831160	764418	18595578	0.60522
Firmicutes	1239	P	214526	80301	294827	0.00960
Cyanobacteria	1117	P	99477	2267	101744	0.00331
Deinococcus-Thermus	1297	P	78826	3232	82058	0.00267
Chloroflexi	200795	P	42391	706	43097	0.00140
Armatimonadetes	67819	P	3223	19	3242	0.00011
Tenericutes	544448	P	967	89	1056	0.00003
Proteobacteria	1224	P	9813504	724445	10537949	0.34297
Planctomycetes	203682	P	382852	5323	388175	0.01263
Verrucomicrobia	74201	P	49469	1442	50911	0.00166
Kiritimatiellaeota	134625	P	2073	1333	3406	0.00011
Chlamydiae	204428	P	484	27	511	0.00002
Candidatus Omnitrophica	67812	P	380	1	381	0.00001
Bacteroidetes	976	P	192078	4115	196193	0.00639
Chlorobi	1090	P	5253	182	5435	0.00018
Balneolaeota	1936987	P	348	24	372	0.00001
Ignavibacteriae	1134404	P	261	4	265	0.00001
Gemmatimonadetes	142182	P	80606	5085	85691	0.00279
Fibrobacteres	65842	P	209	4	213	0.00001
Acidobacteria	57723	P	121599	3971	125570	0.00409
Nitrospirae	40117	P	11008	179	11187	0.00036
Synergistetes	508458	P	5978	536	6514	0.00021
Spirochaetes	203691	P	5789	321	6110	0.00020
Candidatus Bipolaricaulota	67810	P	1208	54	1262	0.00004
Candidatus Saccharibacteria	95818	P	509	49	558	0.00002
Candidatus Absconditabacteria	221235	P	107	107	214	0.00001
Thermotogae	200918	P	1873	81	1954	0.00006
Aquificae	200783	P	968	13	981	0.00003
Thermodesulfobacteria	200940	P	732	15	747	0.00002
Chrysiogenetes	200938	P	435	227	662	0.00002
Fusobacteria	32066	P	403	93	496	0.00002
Deferribacteres	200930	P	400	13	413	0.00001
Calditrichaeota	1930617	P	366	3	369	0.00001
Elusimicrobia	74152	P	165	2	167	0.00001
Ascomycota	4890	P	147436	1693	149129	0.00485
Basidiomycota	5204	P	12331	296	12627	0.00041
Oomycota	4762	P	13432	1842	15274	0.00050
