name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. LRE541	2931983	S	21704	6915	28619	0.00151
Streptomyces sp. ZYC-3	2797636	S	16465	4548	21013	0.00111
Streptomyces sp. SCSIO 64649	2878388	S	11276	2495	13771	0.00073
Streptomyces sp. SN-593	659352	S	10269	3041	13310	0.00070
Streptomyces sp. CB01881	2078691	S	9914	2244	12158	0.00064
Streptomyces sp. A2-16	2781734	S	9001	3851	12852	0.00068
Streptomyces sp. So13.3	2136173	S	8992	2163	11155	0.00059
Streptomyces sp. MA3_2.13	2867410	S	8713	1388	10101	0.00053
Streptomyces sp. CdTB01	1725411	S	8673	3394	12067	0.00064
Streptomyces sp. NHF165	2175864	S	8449	1860	10309	0.00055
Streptomyces sp. BH-MK-02	2880933	S	8282	2388	10670	0.00056
Streptomyces sp. ST1015	1848900	S	7985	2257	10242	0.00054
Streptomyces sp. P3	2135430	S	7454	2594	10048	0.00053
Streptomyces sp. AMCC400023	2056258	S	7173	4301	11474	0.00061
Streptomyces sp. SCUT-3	2684469	S	7096	3445	10541	0.00056
Streptomyces sp. MG62	2838015	S	7053	3670	10723	0.00057
Streptomyces sp. NA02950	2742137	S	6799	1785	8584	0.00045
Streptomyces sp. 3025	2923272	S	6771	1547	8318	0.00044
Streptomyces sp. GQFP	2907545	S	6760	1590	8350	0.00044
Streptomyces sp. Z423-1	2730915	S	6507	2583	9090	0.00048
Streptomyces sp. YIM 121038	2136401	S	6414	2515	8929	0.00047
Streptomyces sp. 891-h	2720714	S	6345	1508	7853	0.00042
Streptomyces sp. MG28	2865673	S	6288	3306	9594	0.00051
Streptomyces sp. WAC 01438	2203204	S	6255	2868	9123	0.00048
Streptomyces sp. 3214.6	1882757	S	6216	2523	8739	0.00046
Streptomyces sp. W1SF4	2305220	S	6104	2873	8977	0.00048
Streptomyces sp. SirexAA-E	862751	S	5948	2456	8404	0.00044
Streptomyces sp. MBT27	1488356	S	5928	2290	8218	0.00043
Streptomyces sp. HP-A2021	2927875	S	5905	4530	10435	0.00055
Streptomyces sp. HM190	2695266	S	5846	2537	8383	0.00044
Streptomyces sp. NA04227	2742136	S	5839	1742	7581	0.00040
Streptomyces sp. RTd22	1841249	S	5812	4354	10166	0.00054
Streptomyces sp. GMY02	1333528	S	5802	1344	7146	0.00038
Streptomyces sp. MST-110588	2833628	S	5668	1793	7461	0.00039
Streptomyces sp. Go-475	2072505	S	5647	3601	9248	0.00049
Streptomyces sp. SAT1	1849967	S	5526	2736	8262	0.00044
Streptomyces sp. NEAU-sy36	2751189	S	5503	2783	8286	0.00044
Streptomyces sp. DSM 40868	2721173	S	5487	2758	8245	0.00044
Streptomyces sp. SM18	1736046	S	5467	2095	7562	0.00040
Streptomyces sp. QHH-9511	2684468	S	5458	1962	7420	0.00039
Streptomyces sp. Rer75	2750011	S	5398	4462	9860	0.00052
Streptomyces sp. C8S0	2585716	S	5389	1975	7364	0.00039
Streptomyces sp. GS7	2692234	S	5380	1921	7301	0.00039
Streptomyces sp. CMB-StM0423	2059884	S	5327	4624	9951	0.00053
Streptomyces sp. BJ20	2930049	S	5221	2860	8081	0.00043
Streptomyces sp. JB150	2714844	S	5102	2275	7377	0.00039
Streptomyces sp. RPA4-2	2721244	S	5090	2059	7149	0.00038
Streptomyces sp. BHT-5-2	2866715	S	4968	2086	7054	0.00037
Streptomyces sp. 135	2838850	S	4775	2115	6890	0.00036
Streptomyces sp. Go 40/10	2825844	S	4748	2982	7730	0.00041
Streptomyces sp. fd1-xmd	1812480	S	4460	2945	7405	0.00039
Streptomyces sp. INR7	2607753	S	4431	3532	7963	0.00042
Streptomyces sp. Tu 2975	2676871	S	4428	1833	6261	0.00033
Streptomyces sp. WAC 01529	2203205	S	4194	2006	6200	0.00033
Streptomyces sp. HSG2	2797167	S	4043	1161	5204	0.00028
Streptomyces sp. TN58	234612	S	4036	2835	6871	0.00036
Streptomyces sp. S4.7	2705439	S	4023	1769	5792	0.00031
Streptomyces sp. SYP-A7193	2662065	S	3959	3660	7619	0.00040
Streptomyces sp. WAC 06738	2203210	S	3500	6956	10456	0.00055
Streptomyces sp. WY228	2855836	S	3500	2504	6004	0.00032
Streptomyces sp. jing01	2726118	S	3415	2593	6008	0.00032
Streptomyces sp. CB09001	2083284	S	3146	2965	6111	0.00032
Streptomyces sp. S1D4-11	2721246	S	3038	3518	6556	0.00035
Streptomyces sp. CNQ-509	444103	S	3027	5874	8901	0.00047
Streptomyces sp. SUK 48	2582831	S	2934	2660	5594	0.00030
Streptomyces sp. ADI95-16	1522758	S	2803	4618	7421	0.00039
Streptomyces sp. YPW6	2840373	S	2773	1934	4707	0.00025
Streptomyces sp. Mg1	465541	S	2598	4555	7153	0.00038
Streptomyces sp. CCM_MD2014	1561022	S	2463	3750	6213	0.00033
Streptomyces sp. HF10	2692233	S	2452	2505	4957	0.00026
Streptomyces sp. 769	1262452	S	2392	2448	4840	0.00026
Streptomyces sp. AgN23	1188315	S	2184	2547	4731	0.00025
Streptomyces sp. 2323.1	1938841	S	2147	1689	3836	0.00020
Streptomyces sp. S063	2005885	S	2102	1992	4094	0.00022
Streptomyces sp. RPA4-5	2721245	S	2056	1733	3789	0.00020
Streptomyces sp. S8	1837283	S	1938	2304	4242	0.00022
Streptomyces sp. PAMC 26508	1265601	S	1927	15852	17779	0.00094
Streptomyces sp. 3211	1964449	S	1910	4813	6723	0.00036
Streptomyces sp. S501	2420135	S	1737	15471	17208	0.00091
Streptomyces sp. WA6-1-16	2879427	S	1710	2458	4168	0.00022
Streptomyces sp. ID38640	1265399	S	1626	1733	3359	0.00018
Streptomyces sp. NEAU-S7GS2	2202000	S	1584	1897	3481	0.00018
Streptomyces sp. XC 2026	2782004	S	1572	1732	3304	0.00017
Streptomyces sp. EAS-AB2608	2779671	S	1542	4802	6344	0.00034
