name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	2854773	589769	3444542	0.12152
Kitasatospora	2063	G	57966	18546	76512	0.00270
Streptacidiphilus	228398	G	38524	9839	48363	0.00171
Yinghuangia	2805681	G	14847	2103	16950	0.00060
Microbacterium	33882	G	334786	49563	384349	0.01356
Agromyces	33877	G	135336	26889	162225	0.00572
Curtobacterium	2034	G	72371	13236	85607	0.00302
Rathayibacter	33886	G	58973	11470	70443	0.00249
Clavibacter	1573	G	44934	24995	69929	0.00247
Leifsonia	110932	G	42922	20003	62925	0.00222
Agrococcus	46352	G	41376	9579	50955	0.00180
Leucobacter	55968	G	37826	6224	44050	0.00155
Protaetiibacter	2680004	G	19929	4836	24765	0.00087
Cryobacterium	69578	G	16274	1951	18225	0.00064
Salinibacterium	235888	G	16260	2178	18438	0.00065
Frondihabitans	447237	G	12106	1588	13694	0.00048
Microterricola	518733	G	11541	2357	13898	0.00049
Plantibacter	190323	G	10992	1158	12150	0.00043
Microcella	337004	G	10021	2938	12959	0.00046
Cnuibacter	1759331	G	8187	1461	9648	0.00034
Herbiconiux	881616	G	8058	1335	9393	0.00033
Frigoribacterium	96492	G	7938	1928	9866	0.00035
Mycetocola	76634	G	6785	726	7511	0.00027
Gryllotalpicola	1195526	G	6407	1034	7441	0.00026
Amnibacterium	1029631	G	6381	1271	7652	0.00027
Subtercola	120212	G	6082	419	6501	0.00023
Humibacter	427753	G	5409	987	6396	0.00023
Chryseoglobus	1331730	G	5298	891	6189	0.00022
Marisediminicola	1230698	G	4347	447	4794	0.00017
Diaminobutyricimonas	1433997	G	4315	672	4987	0.00018
Gulosibacter	256818	G	3782	913	4695	0.00017
Agreia	110934	G	3384	340	3724	0.00013
Glaciihabitans	1649454	G	3311	217	3528	0.00012
Rhodoluna	529883	G	403	21	424	0.00001
Aquiluna	529881	G	393	22	415	0.00001
Pseudoclavibacter	255204	G	613	97	710	0.00003
Aurantimicrobium	1705353	G	430	17	447	0.00002
Pontimonas	1434032	G	255	10	265	0.00001
Arthrobacter	1663	G	247550	51900	299450	0.01056
Pseudarthrobacter	1742993	G	73899	20896	94795	0.00334
Kocuria	57493	G	60923	15520	76443	0.00270
Micrococcus	1269	G	19796	11328	31124	0.00110
Sinomonas	596707	G	15894	3552	19446	0.00069
Glutamicibacter	1742989	G	11425	3523	14948	0.00053
Paenarthrobacter	1742992	G	10986	5431	16417	0.00058
Rothia	32207	G	8285	3141	11426	0.00040
Citricoccus	169133	G	7428	1746	9174	0.00032
Nesterenkonia	57494	G	2219	124	2343	0.00008
Paeniglutamicibacter	1742990	G	1234	173	1407	0.00005
Psychromicrobium	2078575	G	866	115	981	0.00003
Neomicrococcus	1868332	G	609	257	866	0.00003
Auritidibacter	1160973	G	601	53	654	0.00002
Renibacterium	1645	G	463	25	488	0.00002
Cellulomonas	1707	G	189613	58283	247896	0.00875
Actinotalea	458839	G	13630	4426	18056	0.00064
Oerskovia	162491	G	8645	2473	11118	0.00039
Pseudactinotalea	1926259	G	6763	873	7636	0.00027
Paraoerskovia	665568	G	5600	1308	6908	0.00024
Janibacter	53457	G	29737	8004	37741	0.00133
Phycicoccus	367298	G	27686	7101	34787	0.00123
Pedococcus	2805645	G	13657	3635	17292	0.00061
Intrasporangium	53357	G	13449	3189	16638	0.00059
Tetrasphaera	99479	G	10486	2466	12952	0.00046
Arsenicicoccus	267408	G	9242	3156	12398	0.00044
Cellulosimicrobium	157920	G	47760	17337	65097	0.00230
Xylanimonas	186188	G	26754	7721	34475	0.00122
Isoptericola	254250	G	21895	8841	30736	0.00108
Ornithinimicrobium	125287	G	41423	7835	49258	0.00174
Serinicoccus	265976	G	30666	7543	38209	0.00135
Brachybacterium	43668	G	46508	6832	53340	0.00188
Dermabacter	36739	G	2609	1331	3940	0.00014
Devriesea	472568	G	647	32	679	0.00002
Brevibacterium	1696	G	45419	8231	53650	0.00189
Georgenia	154116	G	44357	11555	55912	0.00197
Ruania	626119	G	32641	3505	36146	0.00128
Dermacoccus	57495	G	9978	3087	13065	0.00046
Luteipulveratus	745364	G	8438	1062	9500	0.00034
Allobranchiibius	2040262	G	6765	1335	8100	0.00029
Yimella	908935	G	3860	699	4559	0.00016
Pengzhenrongella	2888818	G	14427	3562	17989	0.00063
Luteimicrobium	754249	G	10141	2753	12894	0.00045
Beutenbergia	84756	G	12540	1842	14382	0.00051
Miniimonas	947525	G	8629	3926	12555	0.00044
Sanguibacter	60919	G	16027	4267	20294	0.00072
Kytococcus	57499	G	6317	2531	8848	0.00031
Gephyromycinifex	2885697	G	3053	323	3376	0.00012
Austwickia	1184606	G	2428	171	2599	0.00009
Dermatophilus	1862	G	556	46	602	0.00002
Demequina	577469	G	2007	140	2147	0.00008
Jonesia	43673	G	393	62	455	0.00002
Tropheryma	2038	G	100	0	100	0.00000
Micromonospora	1873	G	672004	160579	832583	0.02937
Actinoplanes	1865	G	506486	80160	586646	0.02070
Phytohabitans	907364	G	103263	12558	115821	0.00409
Couchioplanes	56433	G	78356	18437	96793	0.00341
Plantactinospora	673534	G	64846	10525	75371	0.00266
Dactylosporangium	35753	G	51778	5282	57060	0.00201
Actinocatenispora	390988	G	42144	4778	46922	0.00166
Catellatospora	53365	G	42105	8503	50608	0.00179
Polymorphospora	338583	G	30514	6227	36741	0.00130
Natronosporangium	2920401	G	14594	908	15502	0.00055
Verrucosispora	84593	G	11713	8519	20232	0.00071
Salinispora	168694	G	8755	1365	10120	0.00036
Mycolicibacterium	1866885	G	398136	65409	463545	0.01635
Mycobacterium	1763	G	325311	93230	418541	0.01477
Mycolicibacter	1073531	G	24737	8749	33486	0.00118
Mycobacteroides	670516	G	18683	7091	25774	0.00091
Mycolicibacillus	2126281	G	5373	1305	6678	0.00024
Hoyosella	697025	G	2095	100	2195	0.00008
Nocardia	1817	G	216439	34165	250604	0.00884
Rhodococcus	1827	G	216045	50954	266999	0.00942
Corynebacterium	1716	G	121571	26767	148338	0.00523
Gordonia	2053	G	101746	19365	121111	0.00427
Skermania	59613	G	5273	543	5816	0.00021
Tsukamurella	2060	G	34169	7642	41811	0.00148
Dietzia	37914	G	20800	4081	24881	0.00088
Tomitella	741759	G	12071	2224	14295	0.00050
Segniliparus	286801	G	2503	121	2624	0.00009
Lawsonella	1847725	G	480	47	527	0.00002
Nocardioides	1839	G	1005922	204000	1209922	0.04269
Aeromicrobium	2040	G	71401	13149	84550	0.00298
Friedmanniella	53387	G	30149	5754	35903	0.00127
Marmoricola	86795	G	17962	6476	24438	0.00086
Pimelobacter	2044	G	17731	6394	24125	0.00085
Mumia	1546255	G	10962	1801	12763	0.00045
Micropruina	116071	G	6578	907	7485	0.00026
Microlunatus	29404	G	67417	7601	75018	0.00265
Tessaracoccus	72763	G	37747	9335	47082	0.00166
Brevilactibacter	2717325	G	16221	6080	22301	0.00079
Acidipropionibacterium	1912215	G	14405	5266	19671	0.00069
Auraticoccus	1278221	G	14175	2426	16601	0.00059
Propionibacterium	1743	G	12753	3863	16616	0.00059
Raineyella	1911549	G	6312	794	7106	0.00025
Arachnia	2801844	G	6125	420	6545	0.00023
Cutibacterium	1912216	G	5799	1216	7015	0.00025
Vaginimicrobium	2919589	G	172	55	227	0.00001
Kribbella	182639	G	58089	8265	66354	0.00234
Actinopolymorpha	117156	G	16835	1750	18585	0.00066
Pseudonocardia	1847	G	417766	69445	487211	0.01719
Amycolatopsis	1813	G	388446	67991	456437	0.01610
Saccharothrix	2071	G	87982	23422	111404	0.00393
Saccharopolyspora	1835	G	71452	14612	86064	0.00304
Lentzea	165301	G	48636	9688	58324	0.00206
Kutzneria	43356	G	46937	9161	56098	0.00198
Saccharomonospora	1851	G	44032	7519	51551	0.00182
Actinosynnema	40566	G	28936	8009	36945	0.00130
Kibdelosporangium	2029	G	28025	3184	31209	0.00110
