name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	15991778	704027	16695805	0.57577
Firmicutes	1239	P	254828	106462	361290	0.01246
Cyanobacteria	1117	P	106201	2453	108654	0.00375
Deinococcus-Thermus	1297	P	81154	3502	84656	0.00292
Chloroflexi	200795	P	51378	885	52263	0.00180
Armatimonadetes	67819	P	3846	23	3869	0.00013
Tenericutes	544448	P	970	74	1044	0.00004
Proteobacteria	1224	P	9685760	738768	10424528	0.35950
Planctomycetes	203682	P	534032	7637	541669	0.01868
Verrucomicrobia	74201	P	54466	1589	56055	0.00193
Kiritimatiellaeota	134625	P	2187	1609	3796	0.00013
Chlamydiae	204428	P	572	23	595	0.00002
Candidatus Omnitrophica	67812	P	416	1	417	0.00001
Bacteroidetes	976	P	205871	4440	210311	0.00725
Chlorobi	1090	P	5561	196	5757	0.00020
Balneolaeota	1936987	P	468	35	503	0.00002
Ignavibacteriae	1134404	P	300	5	305	0.00001
Gemmatimonadetes	142182	P	115132	7171	122303	0.00422
Fibrobacteres	65842	P	224	4	228	0.00001
Acidobacteria	57723	P	155278	5270	160548	0.00554
Nitrospirae	40117	P	15240	239	15479	0.00053
Spirochaetes	203691	P	6133	292	6425	0.00022
Synergistetes	508458	P	6047	556	6603	0.00023
Candidatus Bipolaricaulota	67810	P	1170	52	1222	0.00004
Candidatus Saccharibacteria	95818	P	507	47	554	0.00002
Thermotogae	200918	P	1412	85	1497	0.00005
Aquificae	200783	P	1054	14	1068	0.00004
Thermodesulfobacteria	200940	P	674	14	688	0.00002
Fusobacteria	32066	P	599	128	727	0.00003
Chrysiogenetes	200938	P	480	244	724	0.00002
Deferribacteres	200930	P	470	15	485	0.00002
Calditrichaeota	1930617	P	430	4	434	0.00001
Elusimicrobia	74152	P	207	2	209	0.00001
Coprothermobacterota	2138240	P	122	26	148	0.00001
Caldiserica	67814	P	109	0	109	0.00000
Ascomycota	4890	P	98563	1439	100002	0.00345
Basidiomycota	5204	P	10082	255	10337	0.00036
Oomycota	4762	P	14124	1962	16086	0.00055
