name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas sp. Cra20	1327635	S	112857	18182	131039	0.00405
Sphingomonas sp. S8-45	2938948	S	100688	11584	112272	0.00347
Sphingomonas sp. LM7	1938607	S	90965	20378	111343	0.00344
Sphingomonas sp. HDW15A	2714942	S	78352	5853	84205	0.00260
Sphingomonas sp. DM2-R-LB4	2899123	S	75656	23242	98898	0.00306
Sphingomonas sp. MM-1	745310	S	57134	66148	123282	0.00381
Sphingomonas sp. CL5.1	2653203	S	41917	13373	55290	0.00171
Sphingomonas sp. AK-PDB1-5	2872652	S	41120	6527	47647	0.00147
Sphingomonas sp. S2-65	2903960	S	40508	7839	48347	0.00149
Sphingomonas sp. AP4-R1	2735134	S	34678	4239	38917	0.00120
Sphingomonas sp. AAP5	1523415	S	32796	8295	41091	0.00127
Sphingomonas sp. KC8	1030157	S	31593	3742	35335	0.00109
Sphingomonas sp. NBWT7	2596913	S	29890	9557	39447	0.00122
Sphingomonas sp. FARSPH	2219696	S	28970	23606	52576	0.00163
Sphingomonas sp. HMP6	1517551	S	22347	4568	26915	0.00083
Sphingomonas sp. HMP9	1517554	S	22196	10492	32688	0.00101
Sphingomonas sp. PAMC26645	2565555	S	20507	7314	27821	0.00086
Sphingomonas sp. LK11	1390395	S	14472	15633	30105	0.00093
Sphingomonas sp. NIC1	1961362	S	12802	43608	56410	0.00174
Sphingomonas sp. IC081	304378	S	4297	24263	28560	0.00088
Sphingomonas sediminicola	386874	S	212630	19845	232475	0.00719
Sphingomonas lutea	1045317	S	174126	21276	195402	0.00604
Sphingomonas sanxanigenens	397260	S	172307	77519	249826	0.00772
Sphingomonas daechungensis	1176646	S	169228	15903	185131	0.00572
Sphingomonas rhizophila	2071607	S	167576	42641	210217	0.00650
Sphingomonas sinipercae	2714944	S	137433	17374	154807	0.00479
Sphingomonas sabuli	2764186	S	128180	14700	142880	0.00442
Sphingomonas ginsengisoli An et al. 2013	363835	S	121849	15872	137721	0.00426
Sphingomonas piscis	2714943	S	93452	8097	101549	0.00314
Sphingomonas alpina	653931	S	74354	5980	80334	0.00248
Sphingomonas xanthus	2594473	S	73499	16491	89990	0.00278
Sphingomonas profundi	2681549	S	51296	7873	59169	0.00183
Sphingomonas koreensis	93064	S	49362	36578	85940	0.00266
Sphingomonas hengshuiensis	1609977	S	44563	5690	50253	0.00155
Sphingomonas changnyeongensis	2698679	S	42394	7611	50005	0.00155
Sphingomonas suaedae	2599297	S	35211	4446	39657	0.00123
Sphingomonas panacis	1560345	S	32973	4723	37696	0.00117
Sphingomonas taxi	1549858	S	32618	10233	42851	0.00132
Sphingomonas panacisoli	1813879	S	31117	4090	35207	0.00109
Sphingomonas radiodurans	2890321	S	24256	3107	27363	0.00085
Sphingomonas insulae	424800	S	23693	6841	30534	0.00094
Sphingomonas aliaeris	2759526	S	21399	2572	23971	0.00074
Sphingomonas paucimobilis	13689	S	18257	12171	30428	0.00094
Sphingomonas sanguinis	33051	S	13790	13057	26847	0.00083
Sphingomonas melonis	152682	S	12597	42943	55540	0.00172
Sphingomonas lacunae	2698828	S	11290	1334	12624	0.00039
Sphingomonas paeninsulae	2319844	S	9955	387	10342	0.00032
Sphingopyxis sp. QXT-31	1357916	S	137850	31544	169394	0.00524
Sphingopyxis sp. PAMC25046	2565556	S	96290	35857	132147	0.00408
Sphingopyxis sp. OPL5	2486273	S	67756	10738	78494	0.00243
Sphingopyxis sp. YF1	2482763	S	60369	11622	71991	0.00223
Sphingopyxis sp. BSN-002	2911495	S	54969	8277	63246	0.00195
Sphingopyxis sp. EG6	1874061	S	44874	18499	63373	0.00196
Sphingopyxis sp. FD7	1914525	S	36059	12698	48757	0.00151
Sphingopyxis sp. 113P3	292913	S	27511	9218	36729	0.00114
Sphingopyxis sp. MG	1866325	S	1351	9757	11108	0.00034
Sphingopyxis macrogoltabida	33050	S	116670	49104	165774	0.00512
Sphingopyxis fribergensis	1515612	S	72127	23922	96049	0.00297
Sphingopyxis lindanitolerans	2054227	S	40261	17097	57358	0.00177
Sphingopyxis terrae	33052	S	37045	17469	54514	0.00169
Sphingopyxis alaskensis	117207	S	28367	5469	33836	0.00105
Sphingopyxis granuli	267128	S	21350	47121	68471	0.00212
Sphingobium sp. SYK-6	627192	S	22657	5511	28168	0.00087
