name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2979821	659638	3639459	0.11378
Micrococcales	85006	O	2959271	437867	3397138	0.10620
Propionibacteriales	85009	O	2937305	555528	3492833	0.10919
Corynebacteriales	85007	O	1862635	214266	2076901	0.06493
Micromonosporales	85008	O	1514129	209116	1723245	0.05387
Pseudonocardiales	85010	O	1112754	167476	1280230	0.04002
Geodermatophilales	1643682	O	745493	191162	936655	0.02928
Streptosporangiales	85012	O	483071	75659	558730	0.01747
Actinomycetales	2037	O	82919	11945	94864	0.00297
Frankiales	85013	O	82119	8176	90295	0.00282
Jiangellales	1217098	O	54919	9516	64435	0.00201
Nakamurellales	1643684	O	33576	4494	38070	0.00119
Bifidobacteriales	85004	O	27069	7604	34673	0.00108
Catenulisporales	414714	O	18550	2710	21260	0.00066
Jatrophihabitantales	2805415	O	16411	1443	17854	0.00056
Kineosporiales	622452	O	15940	4407	20347	0.00064
Glycomycetales	85014	O	12315	1010	13325	0.00042
Sporichthyales	2495578	O	7226	3454	10680	0.00033
Actinopolysporales	622450	O	5674	584	6258	0.00020
Acidothermales	1643683	O	3740	197	3937	0.00012
Candidatus Nanopelagicales	2039638	O	719	13	732	0.00002
Solirubrobacterales	588673	O	491860	70826	562686	0.01759
Miltoncostaeales	2843198	O	76963	9778	86741	0.00271
Rubrobacterales	84996	O	414897	35858	450755	0.01409
Acidimicrobiales	84993	O	140622	14910	155532	0.00486
Eggerthellales	1643822	O	22172	3450	25622	0.00080
Coriobacteriales	84999	O	16348	3053	19401	0.00061
Euzebyales	908621	O	11609	914	12523	0.00039
Egicoccales	1755823	O	11605	1707	13312	0.00042
Egibacterales	1747768	O	10810	614	11424	0.00036
Bacillales	1385	O	188465	92542	281007	0.00878
Lactobacillales	186826	O	9120	4014	13134	0.00041
Eubacteriales	186802	O	52063	15230	67293	0.00210
Thermoanaerobacterales	68295	O	6184	813	6997	0.00022
Halanaerobiales	53433	O	580	31	611	0.00002
Thermosediminibacterales	2770089	O	485	23	508	0.00002
Natranaerobiales	485256	O	130	5	135	0.00000
Koleobacterales	2786987	O	101	7	108	0.00000
Selenomonadales	909929	O	5748	313	6061	0.00019
Veillonellales	1843489	O	1546	460	2006	0.00006
Acidaminococcales	1843488	O	719	169	888	0.00003
Limnochordales	1676649	O	4876	181	5057	0.00016
Tissierellales	1737405	O	883	746	1629	0.00005
Erysipelotrichales	526525	O	941	639	1580	0.00005
Deinococcales	118964	O	56249	2876	59125	0.00185
Thermales	68933	O	20572	1183	21755	0.00068
Trueperales	2762275	O	4234	205	4439	0.00014
Synechococcales	1890424	O	31735	1959	33694	0.00105
Nostocales	1161	O	12387	786	13173	0.00041
