name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1543149	319974	1863123	0.14084
Corynebacteriales	85007	O	939509	103312	1042821	0.07883
Micrococcales	85006	O	934330	128494	1062824	0.08034
Pseudonocardiales	85010	O	695869	100388	796257	0.06019
Micromonosporales	85008	O	588449	77037	665486	0.05031
Propionibacteriales	85009	O	587122	100888	688010	0.05201
Streptosporangiales	85012	O	268194	39529	307723	0.02326
Geodermatophilales	1643682	O	192713	46243	238956	0.01806
Frankiales	85013	O	44793	4152	48945	0.00370
Actinomycetales	2037	O	39121	5316	44437	0.00336
Jiangellales	1217098	O	30173	5054	35227	0.00266
Nakamurellales	1643684	O	17695	2171	19866	0.00150
Catenulisporales	414714	O	14424	1997	16421	0.00124
Bifidobacteriales	85004	O	13943	3744	17687	0.00134
Jatrophihabitantales	2805415	O	12605	1038	13643	0.00103
Glycomycetales	85014	O	6244	481	6725	0.00051
Kineosporiales	622452	O	6217	1626	7843	0.00059
Sporichthyales	2495578	O	3515	1614	5129	0.00039
Actinopolysporales	622450	O	3248	315	3563	0.00027
Acidothermales	1643683	O	2336	112	2448	0.00019
Candidatus Nanopelagicales	2039638	O	396	6	402	0.00003
Solirubrobacterales	588673	O	228470	28160	256630	0.01940
Miltoncostaeales	2843198	O	30788	3587	34375	0.00260
Rubrobacterales	84996	O	102857	11564	114421	0.00865
Acidimicrobiales	84993	O	46148	4515	50663	0.00383
Eggerthellales	1643822	O	10957	1510	12467	0.00094
Coriobacteriales	84999	O	8162	1375	9537	0.00072
Egibacterales	1747768	O	5218	268	5486	0.00041
Euzebyales	908621	O	4839	343	5182	0.00039
Egicoccales	1755823	O	4740	634	5374	0.00041
Bacillales	1385	O	77566	28751	106317	0.00804
Lactobacillales	186826	O	5381	2627	8008	0.00061
Eubacteriales	186802	O	25797	5084	30881	0.00233
Thermoanaerobacterales	68295	O	3010	318	3328	0.00025
Halanaerobiales	53433	O	258	11	269	0.00002
Thermosediminibacterales	2770089	O	210	8	218	0.00002
Selenomonadales	909929	O	3111	147	3258	0.00025
Veillonellales	1843489	O	850	225	1075	0.00008
Acidaminococcales	1843488	O	427	89	516	0.00004
Limnochordales	1676649	O	2216	71	2287	0.00017
Erysipelotrichales	526525	O	526	139	665	0.00005
Tissierellales	1737405	O	416	420	836	0.00006
Deinococcales	118964	O	26647	1287	27934	0.00211
Thermales	68933	O	9290	475	9765	0.00074
Trueperales	2762275	O	1968	84	2052	0.00016
Synechococcales	1890424	O	15943	920	16863	0.00127
Nostocales	1161	O	5009	280	5289	0.00040
Pseudanabaenales	2881377	O	3721	186	3907	0.00030
Gloeobacterales	307595	O	3578	65	3643	0.00028
Oscillatoriales	1150	O	2278	155	2433	0.00018
Chroococcales	1118	O	719	75	794	0.00006
Chroococcidiopsidales	1890505	O	365	44	409	0.00003
Pleurocapsales	52604	O	172	13	185	0.00001
Gloeomargaritales	1955042	O	103	2	105	0.00001
Sphaerobacterales	85001	O	5120	244	5364	0.00041
Thermomicrobiales	189776	O	1136	22	1158	0.00009
Chloroflexales	32064	O	3832	100	3932	0.00030
Ktedonobacterales	388448	O	2961	60	3021	0.00023
Ardenticatenales	1382929	O	2803	45	2848	0.00022
Tepidiformales	2682226	O	2658	90	2748	0.00021
Caldilineales	475963	O	1221	52	1273	0.00010
Anaerolineales	292629	O	892	581	1473	0.00011
Dehalococcoidales	1202465	O	205	608	813	0.00006
Phototrophicales	2364208	O	242	1	243	0.00002
Fimbriimonadales	1663425	O	1474	7	1481	0.00011
Chthonomonadales	1077263	O	374	2	376	0.00003
Mycoplasmatales	2085	O	272	71	343	0.00003
Entomoplasmatales	186328	O	130	8	138	0.00001
Acholeplasmatales	186329	O	121	7	128	0.00001
Hyphomicrobiales	356	O	1704595	85023	1789618	0.13528
Sphingomonadales	204457	O	329095	29094	358189	0.02708
Rhodospirillales	204441	O	228423	166007	394430	0.02982
Rhodobacterales	204455	O	144814	9000	153814	0.01163
Caulobacterales	204458	O	76492	6330	82822	0.00626
Maricaulales	2800059	O	4543	380	4923	0.00037
Hyphomonadales	2800060	O	3678	119	3797	0.00029
Parvularculales	255473	O	1264	71	1335	0.00010
Emcibacterales	2066490	O	657	57	714	0.00005
Rickettsiales	766	O	516	600	1116	0.00008
Holosporales	1921002	O	205	6	211	0.00002
Magnetococcales	1191478	O	165	3	168	0.00001
Burkholderiales	80840	O	766872	142328	909200	0.06873
Rhodocyclales	206389	O	47911	12080	59991	0.00453
Neisseriales	206351	O	33491	5422	38913	0.00294
Nitrosomonadales	32003	O	30008	5191	35199	0.00266
Pseudomonadales	72274	O	218157	61112	279269	0.02111
Xanthomonadales	135614	O	186426	33097	219523	0.01659
Enterobacterales	91347	O	74729	91555	166284	0.01257
Oceanospirillales	135619	O	40355	4878	45233	0.00342
Chromatiales	135613	O	38566	2453	41019	0.00310
Aeromonadales	135624	O	16157	8851	25008	0.00189
Methylococcales	135618	O	12432	483	12915	0.00098
Alteromonadales	135622	O	7955	880	8835	0.00067
Cellvibrionales	1706369	O	7301	314	7615	0.00058
Nevskiales	1775403	O	6197	780	6977	0.00053
Acidiferrobacterales	1692040	O	6168	252	6420	0.00049
Vibrionales	135623	O	4742	678	5420	0.00041
Moraxellales	2887326	O	2483	2825	5308	0.00040
Immundisolibacterales	1934945	O	1747	272	2019	0.00015
Thiotrichales	72273	O	1459	78	1537	0.00012
Salinisphaerales	742030	O	1375	49	1424	0.00011
Legionellales	118969	O	1187	1112	2299	0.00017
Pasteurellales	135625	O	947	297	1244	0.00009
Cardiobacteriales	135615	O	833	95	928	0.00007
Kangiellales	2887327	O	150	9	159	0.00001
