name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	2559803	615937	3175740	0.13754
Mycobacteriaceae	1762	F	971630	128343	1099973	0.04764
Nocardiaceae	85025	F	380612	77091	457703	0.01982
Corynebacteriaceae	1653	F	100864	28360	129224	0.00560
Gordoniaceae	85026	F	91927	21437	113364	0.00491
Tsukamurellaceae	85028	F	29444	7746	37190	0.00161
Dietziaceae	85029	F	17063	16917	33980	0.00147
Segniliparaceae	316606	F	2281	134	2415	0.00010
Lawsonellaceae	2805586	F	348	41	389	0.00002
Microbacteriaceae	85023	F	713813	110242	824055	0.03569
Micrococcaceae	1268	F	242948	62256	305204	0.01322
Cellulomonadaceae	85016	F	152043	52358	204401	0.00885
Intrasporangiaceae	85021	F	83316	23738	107054	0.00464
Promicromonosporaceae	85017	F	78942	31245	110187	0.00477
Ornithinimicrobiaceae	2805590	F	56590	12590	69180	0.00300
Dermabacteraceae	85020	F	41102	8165	49267	0.00213
Brevibacteriaceae	85019	F	38192	8473	46665	0.00202
Bogoriellaceae	145358	F	33015	10377	43392	0.00188
Ruaniaceae	1331736	F	26023	3367	29390	0.00127
Dermacoccaceae	145357	F	25299	29708	55007	0.00238
Beutenbergiaceae	125316	F	17532	5613	23145	0.00100
Sanguibacteraceae	145360	F	11869	3812	15681	0.00068
Kytococcaceae	2805426	F	4858	2492	7350	0.00032
Dermatophilaceae	85018	F	4650	481	5131	0.00022
Demequinaceae	1042322	F	1689	144	1833	0.00008
Jonesiaceae	85022	F	275	54	329	0.00001
Pseudonocardiaceae	2070	F	1357082	219305	1576387	0.06827
Micromonosporaceae	28056	F	1300379	196360	1496739	0.06483
Nocardioidaceae	85015	F	859172	188960	1048132	0.04540
Propionibacteriaceae	31957	F	143069	37841	180910	0.00784
Kribbellaceae	2726069	F	71248	11891	83139	0.00360
Actinopolymorphaceae	2805400	F	16973	2118	19091	0.00083
Thermomonosporaceae	2012	F	208761	45358	254119	0.01101
Streptosporangiaceae	2004	F	201501	36586	238087	0.01031
Nocardiopsaceae	83676	F	77115	13943	91058	0.00394
Geodermatophilaceae	85030	F	319388	90230	409618	0.01774
Frankiaceae	74712	F	73988	8151	82139	0.00356
Actinomycetaceae	2049	F	66154	10591	76745	0.00332
Jiangellaceae	1217100	F	50370	9676	60046	0.00260
Nakamurellaceae	85031	F	28473	4193	32666	0.00141
Bifidobacteriaceae	31953	F	21996	5919	27915	0.00121
Catenulisporaceae	414877	F	20359	3284	23643	0.00102
Jatrophihabitantaceae	2805416	F	16046	1556	17602	0.00076
Glycomycetaceae	85034	F	12001	1090	13091	0.00057
Kineosporiaceae	83778	F	10571	3227	13798	0.00060
Sporichthyaceae	85033	F	5595	2945	8540	0.00037
Actinopolysporaceae	622451	F	5449	620	6069	0.00026
Acidothermaceae	85032	F	3320	194	3514	0.00015
Candidatus Nanopelagicaceae	2162846	F	508	11	519	0.00002
Conexibacteraceae	320583	F	508979	79177	588156	0.02547
Miltoncostaeaceae	2843199	F	62756	8832	71588	0.00310
Rubrobacteraceae	84997	F	223289	10153	233442	0.01011
Baekduiaceae	2600303	F	169507	30434	199941	0.00866
Iamiaceae	633392	F	83633	11186	94819	0.00411
Ilumatobacteraceae	2448023	F	8137	517	8654	0.00037
Acidimicrobiaceae	84994	F	2943	237	3180	0.00014
Eggerthellaceae	1643826	F	18388	3033	21421	0.00093
Atopobiaceae	1643824	F	9408	2093	11501	0.00050
Coriobacteriaceae	84107	F	4027	936	4963	0.00021
Egibacteraceae	1747769	F	9904	618	10522	0.00046
Egicoccaceae	1755824	F	9816	1585	11401	0.00049
Euzebyaceae	908622	F	9790	843	10633	0.00046
Paenibacillaceae	186822	F	59528	5656	65184	0.00282
Bacillaceae	186817	F	43268	54056	97324	0.00422
Alicyclobacillaceae	186823	F	7349	1276	8625	0.00037
Planococcaceae	186818	F	3340	1192	4532	0.00020
Staphylococcaceae	90964	F	1925	3319	5244	0.00023
Thermoactinomycetaceae	186824	F	1914	2333	4247	0.00018
Listeriaceae	186820	F	343	5369	5712	0.00025
Sporolactobacillaceae	186821	F	118	20	138	0.00001
Lactobacillaceae	33958	F	4052	1427	5479	0.00024
Streptococcaceae	1300	F	1485	1389	2874	0.00012
Enterococcaceae	81852	F	725	963	1688	0.00007
Carnobacteriaceae	186828	F	256	105	361	0.00002
Aerococcaceae	186827	F	198	77	275	0.00001
Clostridiales Family XVII. Incertae Sedis	539000	F	10454	2249	12703	0.00055
Eubacteriales Family XIII. Incertae Sedis	543314	F	277	335	612	0.00003
Clostridiales Family XVI. Incertae Sedis	543347	F	148	60	208	0.00001
Oscillospiraceae	216572	F	11424	4034	15458	0.00067
Symbiobacteriaceae	543349	F	3849	334	4183	0.00018
Lachnospiraceae	186803	F	3098	1159	4257	0.00018
Peptococcaceae	186807	F	1987	164	2151	0.00009
Clostridiaceae	31979	F	1929	376	2305	0.00010
Christensenellaceae	990719	F	1124	562	1686	0.00007
Heliobacteriaceae	31984	F	992	382	1374	0.00006
Eubacteriaceae	186806	F	849	184	1033	0.00004
Desulfitobacteriaceae	2937909	F	772	84	856	0.00004
Peptostreptococcaceae	186804	F	311	114	425	0.00002
Syntrophomonadaceae	68298	F	273	14	287	0.00001
Desulfallaceae	2867375	F	181	15	196	0.00001
Thermoanaerobacteraceae	186814	F	4255	577	4832	0.00021
Thermoanaerobacterales Family III. Incertae Sedis	543371	F	209	26	235	0.00001
Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	103	56	159	0.00001
Halanaerobiaceae	972	F	229	151	380	0.00002
Thermosediminibacteraceae	2770093	F	184	11	195	0.00001
Tepidanaerobacteraceae	2770092	F	126	5	131	0.00001
Selenomonadaceae	1843491	F	3949	222	4171	0.00018
Sporomusaceae	1843490	F	511	41	552	0.00002
Veillonellaceae	31977	F	1240	393	1633	0.00007
Acidaminococcaceae	909930	F	556	121	677	0.00003
Limnochordaceae	1676650	F	4161	171	4332	0.00019
Erysipelotrichaceae	128827	F	638	168	806	0.00003
Peptoniphilaceae	1570339	F	427	262	689	0.00003
Tissierellaceae	1737406	F	141	23	164	0.00001
Deinococcaceae	183710	F	42639	2241	44880	0.00194
Thermaceae	188786	F	16503	1050	17553	0.00076
Trueperaceae	332247	F	3518	185	3703	0.00016
Synechococcaceae	1890426	F	18427	1747	20174	0.00087
Prochlorococcaceae	2881426	F	4740	845	5585	0.00024
Acaryochloridaceae	1890429	F	285	7	292	0.00001
Chamaesiphonaceae	1890431	F	217	8	225	0.00001
Merismopediaceae	1890428	F	207	8	215	0.00001
Nostocaceae	1162	F	3388	865	4253	0.00018
Calotrichaceae	2661849	F	1323	100	1423	0.00006
Scytonemataceae	1182	F	933	87	1020	0.00004
Aphanizomenonaceae	1892259	F	593	407	1000	0.00004
Hapalosiphonaceae	1892263	F	201	20	221	0.00001
Tolypothrichaceae	119859	F	173	30	203	0.00001
Microcoleaceae	1892252	F	1815	208	2023	0.00009
Oscillatoriaceae	1892254	F	1286	146	1432	0.00006
Coleofasciculaceae	1892251	F	1196	370	1566	0.00007
Microcystaceae	1890449	F	363	68	431	0.00002
Aphanothecaceae	1890450	F	336	30	366	0.00002
Chroococcaceae	1890464	F	270	20	290	0.00001
Gloeobacteraceae	1890422	F	5820	118	5938	0.00026
Leptolyngbyaceae	1890438	F	3565	414	3979	0.00017
Oculatellaceae	2303507	F	678	48	726	0.00003
Prochlorotrichaceae	2303730	F	407	13	420	0.00002
Thermosynechococcaceae	2881378	F	388	24	412	0.00002
Pseudanabaenaceae	1890436	F	201	6	207	0.00001
Chroococcidiopsidaceae	1890528	F	554	54	608	0.00003
Hyellaceae	1890500	F	146	11	157	0.00001
Gloeomargaritaceae	1955043	F	109	2	111	0.00000
Sphaerobacteraceae	85002	F	9657	482	10139	0.00044
Thermomicrobiaceae	189777	F	2001	37	2038	0.00009
Roseiflexaceae	1508635	F	4512	199	4711	0.00020
Chloroflexaceae	1106	F	1610	51	1661	0.00007
Ardenticatenaceae	1382930	F	4716	95	4811	0.00021
Tepidiformaceae	2682227	F	4583	192	4775	0.00021
Caldilineaceae	475964	F	1912	89	2001	0.00009
Ktedonosporobacteraceae	2692416	F	1419	995	2414	0.00010
Dehalococcoidaceae	1202464	F	302	13	315	0.00001
Anaerolineaceae	292628	F	1255	1231	2486	0.00011
Phototrophicaceae	2922432	F	439	3	442	0.00002
Fimbriimonadaceae	1663426	F	2385	15	2400	0.00010
Chthonomonadaceae	1077264	F	520	5	525	0.00002
Mycoplasmataceae	2092	F	349	53	402	0.00002
Acholeplasmataceae	2146	F	142	12	154	0.00001
Bradyrhizobiaceae	41294	F	1082035	90776	1172811	0.05080
Methylobacteriaceae	119045	F	271279	37635	308914	0.01338
Rhizobiaceae	82115	F	248094	53254	301348	0.01305
Phyllobacteriaceae	69277	F	241511	36750	278261	0.01205
Xanthobacteraceae	335928	F	90874	13866	104740	0.00454
Hyphomicrobiaceae	45401	F	86587	7310	93897	0.00407
Boseaceae	2831100	F	52033	7031	59064	0.00256
Devosiaceae	2831106	F	39175	3114	42289	0.00183
