name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	20671555	768547	21440102	0.48732
Firmicutes	1239	P	315095	117014	432109	0.00982
Cyanobacteria	1117	P	115145	2692	117837	0.00268
Deinococcus-Thermus	1297	P	107143	4213	111356	0.00253
Chloroflexi	200795	P	57041	809	57850	0.00131
Armatimonadetes	67819	P	5493	28	5521	0.00013
Tenericutes	544448	P	1836	162	1998	0.00005
Proteobacteria	1224	P	18404063	1186105	19590168	0.44528
Planctomycetes	203682	P	743545	8586	752131	0.01710
Verrucomicrobia	74201	P	109412	2816	112228	0.00255
Kiritimatiellaeota	134625	P	3200	2242	5442	0.00012
Chlamydiae	204428	P	1124	46	1170	0.00003
Candidatus Omnitrophica	67812	P	651	2	653	0.00001
Bacteroidetes	976	P	524370	9433	533803	0.01213
Chlorobi	1090	P	9030	274	9304	0.00021
Balneolaeota	1936987	P	724	49	773	0.00002
Ignavibacteriae	1134404	P	492	7	499	0.00001
Gemmatimonadetes	142182	P	172035	9250	181285	0.00412
Fibrobacteres	65842	P	405	6	411	0.00001
Acidobacteria	57723	P	263783	7410	271193	0.00616
Nitrospirae	40117	P	19813	269	20082	0.00046
Spirochaetes	203691	P	9470	386	9856	0.00022
Synergistetes	508458	P	7978	627	8605	0.00020
Candidatus Saccharibacteria	95818	P	1501	103	1604	0.00004
Candidatus Bipolaricaulota	67810	P	1488	208	1696	0.00004
Candidatus Absconditabacteria	221235	P	132	98	230	0.00001
Thermotogae	200918	P	1929	112	2041	0.00005
Aquificae	200783	P	1223	19	1242	0.00003
Thermodesulfobacteria	200940	P	971	18	989	0.00002
Fusobacteria	32066	P	964	171	1135	0.00003
Chrysiogenetes	200938	P	737	310	1047	0.00002
Deferribacteres	200930	P	711	21	732	0.00002
Calditrichaeota	1930617	P	665	5	670	0.00002
Elusimicrobia	74152	P	305	3	308	0.00001
Caldiserica	67814	P	132	0	132	0.00000
Dictyoglomi	68297	P	122	1	123	0.00000
Ascomycota	4890	P	273282	3011	276293	0.00628
Basidiomycota	5204	P	18388	457	18845	0.00043
Microsporidia	6029	P	106	0	106	0.00000
Oomycota	4762	P	21382	2545	23927	0.00054
