name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	1069007	101482	1170489	0.06772
Nitrobacter	911	G	150635	14584	165219	0.00956
Rhodopseudomonas	1073	G	59045	12310	71355	0.00413
Afipia	1033	G	35133	6886	42019	0.00243
Tardiphaga	1395974	G	22738	1846	24584	0.00142
Variibacter	1649510	G	8864	486	9350	0.00054
Mesorhizobium	68287	G	328443	47398	375841	0.02174
Aminobacter	31988	G	20135	12245	32380	0.00187
Aquibium	2911176	G	9961	1594	11555	0.00067
Nitratireductor	245876	G	6891	676	7567	0.00044
Phyllobacterium	28100	G	4663	317	4980	0.00029
Roseitalea	1915401	G	2890	330	3220	0.00019
Hoeflea	274591	G	2699	173	2872	0.00017
Oricola	1594166	G	2247	209	2456	0.00014
Rhizobium	379	G	100729	39679	140408	0.00812
Agrobacterium	357	G	21238	5797	27035	0.00156
Neorhizobium	1525371	G	9455	1576	11031	0.00064
Pseudorhizobium	1903858	G	2742	374	3116	0.00018
Sinorhizobium	28105	G	20568	6413	26981	0.00156
Ensifer	106591	G	19835	2936	22771	0.00132
Shinella	323620	G	16338	8853	25191	0.00146
Ciceribacter	1648508	G	2157	308	2465	0.00014
Georhizobium	2661800	G	1968	296	2264	0.00013
Labrys	204476	G	94684	7042	101726	0.00589
Pseudolabrys	556257	G	60490	6318	66808	0.00387
Starkeya	152053	G	13526	2660	16186	0.00094
Xanthobacter	279	G	13232	2374	15606	0.00090
Ancylobacter	99	G	13075	3543	16618	0.00096
Azorhizobium	6	G	4281	678	4959	0.00029
Methylobacterium	407	G	104185	14283	118468	0.00685
Microvirga	186650	G	25587	2259	27846	0.00161
Methylorubrum	2282523	G	23004	8148	31152	0.00180
Rhodoplanes	29407	G	108891	7306	116197	0.00672
Hyphomicrobium	81	G	18525	955	19480	0.00113
Methyloceanibacter	1484898	G	5138	252	5390	0.00031
Aquabacter	45402	G	3609	411	4020	0.00023
Methyloligella	1485594	G	3450	299	3749	0.00022
Rhodomicrobium	1068	G	2651	132	2783	0.00016
Caenibius	2827482	G	2099	787	2886	0.00017
Filomicrobium	119044	G	1131	23	1154	0.00007
Bosea	85413	G	71292	8303	79595	0.00460
Devosia	46913	G	34314	2144	36458	0.00211
Youhaiella	1827478	G	3647	742	4389	0.00025
Paradevosia	1573407	G	3542	1131	4673	0.00027
Pelagibacterium	1082930	G	1706	151	1857	0.00011
Aureimonas	414371	G	16808	2524	19332	0.00112
Martelella	293088	G	9209	1280	10489	0.00061
Aurantimonas	182269	G	4359	944	5303	0.00031
Nordella	169055	G	14356	569	14925	0.00086
Pseudorhodoplanes	1734920	G	12458	634	13092	0.00076
Terrihabitans	2874214	G	3710	298	4008	0.00023
Methylocystis	133	G	15467	1021	16488	0.00095
Methylosinus	425	G	7437	835	8272	0.00048
Phreatobacter	1632780	G	18685	2216	20901	0.00121
Stappia	152161	G	6994	965	7959	0.00046
Roseibium	150830	G	3683	372	4055	0.00023
Pannonibacter	227873	G	3588	1832	5420	0.00031
Labrenzia	478070	G	3015	213	3228	0.00019
Methylocella	120652	G	5712	389	6101	0.00035
Methylovirgula	1156568	G	4797	290	5087	0.00029
Beijerinckia	532	G	1375	85	1460	0.00008
Kaustia	2838250	G	5369	381	5750	0.00033
Parvibaculum	256616	G	2983	1605	4588	0.00027
Pyruvatibacter	1742974	G	1866	192	2058	0.00012
Blastochloris	59282	G	10986	1859	12845	0.00074
Chelatococcus	28209	G	9834	1593	11427	0.00066
Kaistia	166953	G	8701	1524	10225	0.00059
Brucella	234	G	6801	2789	9590	0.00055
Acuticoccus	1904377	G	5988	487	6475	0.00037
Lichenihabitans	2723776	G	3916	139	4055	0.00023
Hartmannibacter	1572860	G	3845	482	4327	0.00025
Breoghania	1406135	G	3674	351	4025	0.00023
Sphingomonas	13687	G	229364	26626	255990	0.01481
Sphingobium	165695	G	56075	30598	86673	0.00501
Sphingopyxis	165697	G	41583	7193	48776	0.00282
Novosphingobium	165696	G	34749	10802	45551	0.00264
Rhizorhabdus	1649486	G	13808	5290	19098	0.00110
Sphingosinithalassobacter	2676233	G	5391	1106	6497	0.00038
Allosphingosinicella	2823232	G	4485	456	4941	0.00029
Parasphingopyxis	1234545	G	3379	139	3518	0.00020
Sphingorhabdus	1434046	G	3098	168	3266	0.00019
Blastomonas	150203	G	2781	408	3189	0.00018
