name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	475712	105839	581551	0.11999
Microbacteriaceae	85023	F	129886	18444	148330	0.03060
Micrococcaceae	1268	F	55334	13095	68429	0.01412
Cellulomonadaceae	85016	F	23765	7967	31732	0.00655
Intrasporangiaceae	85021	F	20058	5219	25277	0.00522
Promicromonosporaceae	85017	F	12042	4691	16733	0.00345
Ornithinimicrobiaceae	2805590	F	9306	1986	11292	0.00233
Dermabacteraceae	85020	F	7110	1397	8507	0.00176
Brevibacteriaceae	85019	F	7094	1439	8533	0.00176
Dermacoccaceae	145357	F	5169	1211	6380	0.00132
Bogoriellaceae	145358	F	4594	1396	5990	0.00124
Ruaniaceae	1331736	F	4167	4471	8638	0.00178
Beutenbergiaceae	125316	F	2830	901	3731	0.00077
Sanguibacteraceae	145360	F	2033	642	2675	0.00055
Mycobacteriaceae	1762	F	124110	17340	141450	0.02919
Nocardiaceae	85025	F	65658	12645	78303	0.01616
Corynebacteriaceae	1653	F	18773	5504	24277	0.00501
Gordoniaceae	85026	F	16189	3499	19688	0.00406
Tsukamurellaceae	85028	F	4785	1213	5998	0.00124
Dietziaceae	85029	F	2833	2738	5571	0.00115
Nocardioidaceae	85015	F	173803	35970	209773	0.04328
Propionibacteriaceae	31957	F	23161	4332	27493	0.00567
Kribbellaceae	2726069	F	22319	3404	25723	0.00531
Actinopolymorphaceae	2805400	F	4753	548	5301	0.00109
Pseudonocardiaceae	2070	F	180021	28594	208615	0.04304
Micromonosporaceae	28056	F	133282	18800	152082	0.03138
Thermomonosporaceae	2012	F	43554	8430	51984	0.01073
Streptosporangiaceae	2004	F	28037	4652	32689	0.00674
Nocardiopsaceae	83676	F	10956	1716	12672	0.00261
Geodermatophilaceae	85030	F	27628	7128	34756	0.00717
Actinomycetaceae	2049	F	11884	1813	13697	0.00283
Frankiaceae	74712	F	11455	1157	12612	0.00260
Jiangellaceae	1217100	F	7010	1262	8272	0.00171
Bifidobacteriaceae	31953	F	5017	1521	6538	0.00135
Nakamurellaceae	85031	F	4603	615	5218	0.00108
Catenulisporaceae	414877	F	3693	551	4244	0.00088
Jatrophihabitantaceae	2805416	F	2970	269	3239	0.00067
Glycomycetaceae	85034	F	1784	147	1931	0.00040
