name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. 3214.6	1882757	S	1428	8432	9860	0.03407
Streptomyces sp. CdTB01	1725411	S	1202	6455	7657	0.02645
Streptomyces sp. So13.3	2136173	S	1110	2257	3367	0.01163
Streptomyces sp. SN-593	659352	S	1110	2386	3496	0.01208
Streptomyces venezuelae	54571	S	1705	7138	8843	0.03055
Streptomyces lydicus	47763	S	1351	16453	17804	0.06151
Nocardia asteroides	1824	S	1044	3248	4292	0.01483
Amycolatopsis sp. WQ 127309	2932773	S	1726	1828	3554	0.01228
Amycolatopsis sp. Hca4	2742131	S	1494	1856	3350	0.01158
Amycolatopsis pretoriensis	218821	S	2536	2655	5191	0.01793
Amycolatopsis mediterranei	33910	S	1558	4335	5893	0.02036
Pseudonocardia sp. DSM 110487	2865833	S	5173	4203	9376	0.03239
Pseudonocardia broussonetiae	2736640	S	1099	1624	2723	0.00941
Pseudonocardia dioxanivorans	240495	S	1038	1215	2253	0.00779
Nocardioides sp. G188	2849501	S	3342	5665	9007	0.03112
Nocardioides ungokensis	1643322	S	2057	3612	5669	0.01959
Nocardioides mesophilus	433659	S	1073	1625	2698	0.00932
Kribbella flavida	182640	S	1273	1126	2399	0.00829
Kribbella qitaiheensis	1544730	S	1169	691	1860	0.00643
Actinoplanes sp. L3-i22	2836373	S	1303	2698	4001	0.01382
Dactylosporangium vinaceum	53362	S	2066	1328	3394	0.01173
Couchioplanes caeruleus	56438	S	1131	1965	3096	0.01070
Actinomadura sp. WMMA1423	2591108	S	1367	1358	2725	0.00942
Actinomadura sp. NAK00032	2742128	S	1015	1199	2214	0.00765
Actinomadura verrucosospora	46165	S	2566	2793	5359	0.01851
Actinomadura madurae	1993	S	1426	1435	2861	0.00989
Nonomuraea nitratireducens	2656914	S	1012	1284	2296	0.00793
Blastococcus sp. PRF04-17	2933797	S	2130	3085	5215	0.01802
Blastococcus saxobsidens	138336	S	1742	2190	3932	0.01358
Modestobacter marinus	477641	S	1867	2666	4533	0.01566
Modestobacter sp. L9-4	2851567	S	1004	1588	2592	0.00895
Geodermatophilus obscurus	1861	S	1918	2674	4592	0.01586
Conexibacter sp. SYSU D00693	2812560	S	2772	2295	5067	0.01751
Conexibacter woesei	191495	S	3180	2081	5261	0.01818
Baekduia soli	496014	S	2834	1726	4560	0.01575
Priestia megaterium	1404	S	1358	8787	10145	0.03505
Bradyrhizobium sp. 200	2782665	S	2438	3906	6344	0.02192
Bradyrhizobium sp. 170	2782641	S	2019	3376	5395	0.01864
Bradyrhizobium sp. CCBAU 051011	858422	S	1164	1473	2637	0.00911
Bradyrhizobium sp. 195	2782662	S	1118	2627	3745	0.01294
Bradyrhizobium sp. CCBAU 51753	1325100	S	1100	2064	3164	0.01093
Bradyrhizobium erythrophlei	1437360	S	3116	2271	5387	0.01861
Bradyrhizobium diazoefficiens	1355477	S	2337	13936	16273	0.05622
Bradyrhizobium paxllaeri	190148	S	1052	1326	2378	0.00822
Bradyrhizobium lablabi	722472	S	1031	4502	5533	0.01912
Bradyrhizobium icense	1274631	S	1010	1046	2056	0.00710
Rhodopseudomonas palustris	1076	S	1751	5318	7069	0.02442
Pseudolabrys taiwanensis	331696	S	1825	2967	4792	0.01656
Pseudolabrys sp. FHR47	2562284	S	1075	1932	3007	0.01039
Rhodoplanes sp. Z2-YC6860	674703	S	3762	3626	7388	0.02552
Anaeromyxobacter sp. Red232	2918170	S	1158	2268	3426	0.01184
Sorangium cellulosum	56	S	4989	4176	9165	0.03166
Polyangium aurulentum	2567896	S	1133	521	1654	0.00572
Sandaracinus amylolyticus	927083	S	1737	1001	2738	0.00946
Urbifossiella limnaea	2528023	S	1332	627	1959	0.00677
Aquisphaera giovannonii	406548	S	1260	807	2067	0.00714
Tautonia plasticadhaerens	2527974	S	1080	400	1480	0.00511
Gemmatirosa kalamazoonesis	861299	S	2977	1818	4795	0.01657
Luteitalea sp. TBR-22	2802971	S	1533	988	2521	0.00871
Luteitalea pratensis	1855912	S	1237	441	1678	0.00580
Fusarium acuminatum	5515	S	1214	439	1653	0.00571
