name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. BH-MK-02	2880933	S	39404	9187	48591	0.00352
Streptomyces sp. A2-16	2781734	S	20492	7249	27741	0.00201
Streptomyces sp. CdTB01	1725411	S	18008	5752	23760	0.00172
Streptomyces sp. SN-593	659352	S	12642	3009	15651	0.00113
Streptomyces sp. 3214.6	1882757	S	10425	3460	13885	0.00100
Streptomyces sp. So13.3	2136173	S	10400	2009	12409	0.00090
Streptomyces sp. ZYC-3	2797636	S	9409	2124	11533	0.00083
Streptomyces sp. CB01881	2078691	S	9318	1742	11060	0.00080
Streptomyces sp. P3	2135430	S	8894	2525	11419	0.00083
Streptomyces sp. SCSIO 64649	2878388	S	8458	1516	9974	0.00072
Streptomyces sp. ST1015	1848900	S	8081	1857	9938	0.00072
Streptomyces sp. GQFP	2907545	S	7498	1437	8935	0.00065
Streptomyces sp. Z423-1	2730915	S	7441	2429	9870	0.00071
Streptomyces sp. SAT1	1849967	S	7306	2941	10247	0.00074
Streptomyces sp. S4.7	2705439	S	7089	2588	9677	0.00070
Streptomyces sp. LRE541	2931983	S	7014	1821	8835	0.00064
Streptomyces sp. RPA4-2	2721244	S	6965	2330	9295	0.00067
Streptomyces sp. NEAU-sy36	2751189	S	6923	2868	9791	0.00071
Streptomyces sp. NHF165	2175864	S	6862	1221	8083	0.00058
Streptomyces sp. WAC 01438	2203204	S	6763	2531	9294	0.00067
Streptomyces sp. DSM 40868	2721173	S	6759	2779	9538	0.00069
Streptomyces sp. MA3_2.13	2867410	S	6631	853	7484	0.00054
Streptomyces sp. Go 40/10	2825844	S	6501	3350	9851	0.00071
Streptomyces sp. NA02950	2742137	S	6484	1380	7864	0.00057
Streptomyces sp. BJ20	2930049	S	6325	2831	9156	0.00066
Streptomyces sp. SCUT-3	2684469	S	6231	2438	8669	0.00063
Streptomyces sp. 3025	2923272	S	5904	1091	6995	0.00051
Streptomyces sp. JB150	2714844	S	5653	2099	7752	0.00056
Streptomyces sp. HM190	2695266	S	5510	1948	7458	0.00054
Streptomyces sp. MG62	2838015	S	5495	2350	7845	0.00057
Streptomyces sp. MBT27	1488356	S	5471	1708	7179	0.00052
Streptomyces sp. Go-475	2072505	S	5455	2877	8332	0.00060
Streptomyces sp. YIM 121038	2136401	S	5433	1763	7196	0.00052
Streptomyces sp. 891-h	2720714	S	5370	1029	6399	0.00046
Streptomyces sp. GMY02	1333528	S	5303	991	6294	0.00046
Streptomyces sp. RTd22	1841249	S	5279	3222	8501	0.00062
Streptomyces sp. MG28	2865673	S	5256	2278	7534	0.00055
Streptomyces sp. GS7	2692234	S	5222	1528	6750	0.00049
Streptomyces sp. NA04227	2742136	S	5190	1247	6437	0.00047
Streptomyces sp. AMCC400023	2056258	S	5168	2581	7749	0.00056
Streptomyces sp. MST-110588	2833628	S	5163	1320	6483	0.00047
Streptomyces sp. CMB-StM0423	2059884	S	4963	3503	8466	0.00061
Streptomyces sp. W1SF4	2305220	S	4954	1907	6861	0.00050
Streptomyces sp. SYP-A7193	2662065	S	4892	3720	8612	0.00062
Streptomyces sp. S1D4-11	2721246	S	4813	4662	9475	0.00069
Streptomyces sp. CB09001	2083284	S	4757	3726	8483	0.00061
Streptomyces sp. C8S0	2585716	S	4708	1398	6106	0.00044
Streptomyces sp. QHH-9511	2684468	S	4672	1373	6045	0.00044
Streptomyces sp. jing01	2726118	S	4602	2900	7502	0.00054
Streptomyces sp. WY228	2855836	S	4574	2761	7335	0.00053
Streptomyces sp. Rer75	2750011	S	4522	3050	7572	0.00055
Streptomyces sp. BHT-5-2	2866715	S	4493	1551	6044	0.00044
Streptomyces sp. SirexAA-E	862751	S	4332	1461	5793	0.00042
Streptomyces sp. SM18	1736046	S	4273	1335	5608	0.00041
Streptomyces sp. HP-A2021	2927875	S	4171	2660	6831	0.00049
Streptomyces sp. 135	2838850	S	4032	1482	5514	0.00040
Streptomyces sp. HSG2	2797167	S	3802	869	4671	0.00034
Streptomyces sp. WAC 01529	2203205	S	3784	1498	5282	0.00038
Streptomyces sp. Tu 2975	2676871	S	3724	1271	4995	0.00036
Streptomyces sp. INR7	2607753	S	3444	2248	5692	0.00041
Streptomyces sp. fd1-xmd	1812480	S	3432	1852	5284	0.00038
Streptomyces sp. SUK 48	2582831	S	3328	2492	5820	0.00042
Streptomyces sp. TN58	234612	S	3204	1836	5040	0.00036
Streptomyces sp. CCM_MD2014	1561022	S	3082	3847	6929	0.00050
Streptomyces sp. 2323.1	1938841	S	3030	2028	5058	0.00037
Streptomyces sp. MOE7	1961713	S	2904	3848	6752	0.00049
Streptomyces sp. WAC 06738	2203210	S	2900	4692	7592	0.00055
Streptomyces sp. HF10	2692233	S	2848	2409	5257	0.00038
Streptomyces sp. CNQ-509	444103	S	2562	4047	6609	0.00048
Streptomyces sp. AgN23	1188315	S	2421	2432	4853	0.00035
Streptomyces sp. ADI95-16	1522758	S	2303	3095	5398	0.00039
Streptomyces sp. Mg1	465541	S	2256	3225	5481	0.00040
Streptomyces sp. YPW6	2840373	S	2231	1304	3535	0.00026
Streptomyces sp. 769	1262452	S	2158	1876	4034	0.00029
Streptomyces sp. RPA4-5	2721245	S	2120	1525	3645	0.00026
Streptomyces sp. EAS-AB2608	2779671	S	1981	5047	7028	0.00051
Streptomyces sp. RLB1-33	2721243	S	1964	7164	9128	0.00066
Streptomyces sp. PBH53	1577075	S	1832	4505	6337	0.00046
Streptomyces sp. M2	646637	S	1831	18423	20254	0.00147
Streptomyces sp. CRSS-Y-16	2906474	S	1801	19170	20971	0.00152
Streptomyces sp. ID38640	1265399	S	1686	1531	3217	0.00023
Streptomyces sp. S063	2005885	S	1632	1303	2935	0.00021
Streptomyces sp. NEAU-S7GS2	2202000	S	1629	1649	3278	0.00024
Streptomyces sp. S8	1837283	S	1580	1585	3165	0.00023
Streptomyces sp. PAMC 26508	1265601	S	1497	10042	11539	0.00083
Streptomyces sp. 3211	1964449	S	1496	3084	4580	0.00033
Streptomyces sp. WA6-1-16	2879427	S	1370	1667	3037	0.00022
Streptomyces sp. XC 2026	2782004	S	1366	1299	2665	0.00019
Streptomyces sp. NA02536	2742133	S	1330	3946	5276	0.00038
Streptomyces sp. 11-1-2	1851167	S	1293	2787	4080	0.00030
Streptomyces sp. Sge12	1972846	S	1250	3174	4424	0.00032
Streptomyces sp. S501	2420135	S	1162	8442	9604	0.00069
Streptomyces sp. 2114.2	1881022	S	1149	8216	9365	0.00068
Streptomyces sp. Tue 6075	1661694	S	1105	1505	2610	0.00019
Streptomyces sp. HNA39	2850561	S	1093	1488	2581	0.00019
Streptomyces sp. CC0208	2306165	S	1035	32581	33616	0.00243
Streptomyces rapamycinicus	1226757	S	13535	3157	16692	0.00121
Streptomyces hygroscopicus	1912	S	10924	18932	29856	0.00216
Streptomyces violaceusniger	68280	S	2790	1912	4702	0.00034
Streptomyces yatensis	155177	S	2451	1856	4307	0.00031
Streptomyces venezuelae	54571	S	28168	10647	38815	0.00281
Streptomyces cadmiisoli	2184053	S	6766	1633	8399	0.00061
Streptomyces aurantiacus	47760	S	6124	1439	7563	0.00055
Streptomyces qaidamensis	1783515	S	4163	1765	5928	0.00043
Streptomyces alboniger	132473	S	3322	1234	4556	0.00033
Streptomyces koyangensis	188770	S	2386	2482	4868	0.00035
Streptomyces griseorubiginosus	67304	S	17624	5715	23339	0.00169
Streptomyces aquilus	2548456	S	16840	4885	21725	0.00157
Streptomyces lydicus	47763	S	15665	11040	26705	0.00193
Streptomyces bathyalis	2710756	S	14546	2205	16751	0.00121
Streptomyces niveus	193462	S	13952	5969	19921	0.00144
Streptomyces chartreusis	1969	S	13371	5666	19037	0.00138
Streptomyces asoensis	249586	S	11979	3475	15454	0.00112
Streptomyces griseus	1911	S	4554	3911	8465	0.00061
Streptomyces anulatus	1892	S	3317	3638	6955	0.00050
Streptomyces microflavus	1919	S	1710	8145	9855	0.00071
Streptomyces globisporus	1908	S	1439	11429	12868	0.00093
Streptomyces bingchenggensis	379067	S	10860	1914	12774	0.00092
Streptomyces armeniacus	83291	S	10798	1380	12178	0.00088
Streptomyces albus	1888	S	10746	5448	16194	0.00117
Streptomyces griseochromogenes	68214	S	10013	2714	12727	0.00092
Streptomyces collinus	42684	S	9893	6123	16016	0.00116
Streptomyces seoulensis	73044	S	9562	3462	13024	0.00094
Streptomyces formicae	1616117	S	9313	2903	12216	0.00088
Streptomyces lincolnensis	1915	S	9308	2636	11944	0.00086
Streptomyces buecherae	2763006	S	8086	1883	9969	0.00072
Streptomyces dengpaensis	2049881	S	7901	2128	10029	0.00073
Streptomyces avermitilis	33903	S	7884	2192	10076	0.00073
Streptomyces tsukubensis	83656	S	7866	1806	9672	0.00070
Streptomyces cattleya	29303	S	7816	2056	9872	0.00071
Streptomyces cyaneochromogenes	2496836	S	7726	2232	9958	0.00072
Streptomyces spectabilis	68270	S	7678	2463	10141	0.00073
Streptomyces actuosus	1885	S	7657	3119	10776	0.00078
Streptomyces xanthii	2768069	S	7373	2096	9469	0.00069
Streptomyces griseoviridis	45398	S	7343	2273	9616	0.00070
Streptomyces davaonensis	348043	S	7264	1985	9249	0.00067
Streptomyces capitiformicae	2014920	S	7192	1104	8296	0.00060
Streptomyces broussonetiae	2686304	S	7010	2064	9074	0.00066
Streptomyces ferrugineus	1413221	S	7010	2201	9211	0.00067
Streptomyces antibioticus	1890	S	6850	2356	9206	0.00067
Streptomyces durmitorensis	319947	S	6834	1422	8256	0.00060
Streptomyces roseirectus	2768066	S	6768	1582	8350	0.00060
Streptomyces fodineus	1904616	S	6413	2237	8650	0.00063
Streptomyces incarnatus	665007	S	6399	1837	8236	0.00060
Streptomyces nodosus	40318	S	6230	1515	7745	0.00056
Streptomyces calvus	67282	S	6195	2320	8515	0.00062
Streptomyces rimosus	1927	S	6184	13040	19224	0.00139
Streptomyces lunaelactis	1535768	S	5982	1176	7158	0.00052
Streptomyces roseochromogenus	285450	S	5977	1849	7826	0.00057
